year,product_chapter,value_trln_USD,quantity_mln_metric_tons
1995,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00045720,3.10160461
1995,Iron and steel,0.00027661,1.21781730
1995,Rubber and articles thereof,0.00021720,0.12809774
1995,Wood and articles of wood; wood charcoal,0.00021572,1.85945108
1995,Food Related,0.00020339,0.24696758
1995,Other,0.00200132,3.25819875
1996,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00056746,3.17357489
1996,Apparel and clothing accessories; not knitted or crocheted,0.00027793,0.00980392
1996,Fertilizers,0.00026629,1.50108091
1996,Wood and articles of wood; wood charcoal,0.00025613,1.62162675
1996,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00024522,0.03500576
1996,Other,0.00202228,2.71460944
1997,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00071024,4.22736601
1997,Apparel and clothing accessories; not knitted or crocheted,0.00035913,0.01416832
1997,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00026966,0.04114828
1997,Wood and articles of wood; wood charcoal,0.00025818,1.60469231
1997,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00025509,0.08968068
1997,Other,0.00236887,4.70875508
1998,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00065872,4.12409673
1998,Apparel and clothing accessories; not knitted or crocheted,0.00039115,0.01587955
1998,Fertilizers,0.00027582,2.02230599
1998,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00024676,0.03553281
1998,Wood and articles of wood; wood charcoal,0.00022337,1.28991468
1998,Other,0.00223930,3.22507069
1999,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00050635,3.19837042
1999,Apparel and clothing accessories; not knitted or crocheted,0.00041307,0.01695684
1999,Fertilizers,0.00026909,2.05156998
1999,Wood and articles of wood; wood charcoal,0.00022758,1.21961476
1999,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00022696,0.03579987
1999,Other,0.00191082,2.89997866
2000,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00080706,3.34972252
2000,Apparel and clothing accessories; not knitted or crocheted,0.00041649,0.01841458
2000,Wood and articles of wood; wood charcoal,0.00027149,1.79288744
2000,Fertilizers,0.00026980,2.11367806
2000,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00025583,0.04541367
2000,Other,0.00223743,3.13034809
2001,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00151332,4.52905244
2001,Apparel and clothing accessories; not knitted or crocheted,0.00046465,0.02126787
2001,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00030583,0.05067443
2001,Fertilizers,0.00029785,1.99789406
2001,Wood and articles of wood; wood charcoal,0.00027976,1.89326646
2001,Other,0.00244020,3.52903044
2002,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00151502,5.21553774
2002,Apparel and clothing accessories; not knitted or crocheted,0.00047843,0.02081567
2002,"Ships, boats and floating structures",0.00038081,0.46066063
2002,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00036303,0.06064339
2002,Wood and articles of wood; wood charcoal,0.00035002,2.17206599
2002,Other,0.00315980,6.18919186
2003,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00224967,8.61122064
2003,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00058810,0.08444818
2003,"Ships, boats and floating structures",0.00052852,0.50764206
2003,Apparel and clothing accessories; not knitted or crocheted,0.00051671,0.02008897
2003,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",0.00048124,0.25671965
2003,Other,0.00414567,8.59197801
2004,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00261376,7.77243596
2004,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00073538,0.09289037
2004,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",0.00062298,0.30477495
2004,Fertilizers,0.00049862,2.48507605
2004,Apparel and clothing accessories; not knitted or crocheted,0.00048983,0.01998519
2004,Other,0.00463860,6.38776491
2005,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00338225,7.92935278
2005,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00079363,0.10023097
2005,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",0.00067934,0.33508681
2005,Food Related,0.00064560,1.86655102
2005,Fertilizers,0.00059893,2.76653861
2005,Other,0.00541483,6.19063725
