year,product_chapter,importer,value_trln_USD
2000,10,ZAF,0.00000138
2000,10,SAU,0.00000023
2000,10,USA,0.00000005
2000,10,NLD,0.00000002
2000,10,BEL,0.00000001
2000,10,Other,0.00000004
2000,11,MWI,0.00000226
2000,11,ZAF,0.00000071
2000,11,COD,0.00000011
2000,11,KEN,0.00000001
2000,11,NAM,0.00000000
2000,11,Other,0.00000000
2000,12,ZMB,0.00000051
2000,12,ZAF,0.00000010
2000,12,SAU,0.00000005
2000,12,KOR,0.00000002
2000,12,FRA,0.00000001
2000,12,Other,0.00000000
2000,13,ZAF,0.00000004
2000,13,ZMB,0.00000000
2000,13,ZWE,0.00000000
2000,13,NAM,0.00000000
2000,14,ZAF,0.00000007
2000,14,ZMB,0.00000000
2000,14,NAM,0.00000000
2000,15,ZWE,0.00000110
2000,15,ZMB,0.00000011
2000,15,ZAF,0.00000007
2000,15,MWI,0.00000006
2000,15,LSO,0.00000000
2000,15,Other,0.00000000
2000,16,GBR,0.00000084
2000,16,ZAF,0.00000020
2000,16,NOR,0.00000005
2000,16,ITA,0.00000003
2000,16,MWI,0.00000000
2000,16,Other,0.00000000
2000,17,ZAF,0.00000546
2000,17,NAM,0.00000004
2000,17,ZWE,0.00000003
2000,17,DNK,0.00000000
2000,17,ZMB,0.00000000
2000,18,ZAF,0.00000006
2000,18,SWZ,0.00000000
2000,18,ZMB,0.00000000
2000,19,ZAF,0.00000722
2000,19,ZWE,0.00000043
2000,19,NAM,0.00000022
2000,19,MWI,0.00000003
2000,19,SWZ,0.00000001
2000,19,Other,0.00000000
2000,20,GBR,0.00002768
2000,20,DEU,0.00000937
2000,20,GRC,0.00000358
2000,20,NOR,0.00000330
2000,20,ZAF,0.00000319
2000,20,Other,0.00000425
2000,21,ZAF,0.00000051
2000,21,MOZ,0.00000000
2000,21,MWI,0.00000000
2000,21,SWZ,0.00000000
2000,21,NAM,0.00000000
2000,21,Other,0.00000000
2000,22,ZAF,0.00000010
2000,22,ZMB,0.00000005
2000,22,ZWE,0.00000002
2000,22,NAM,0.00000000
2000,22,GBR,0.00000000
2000,22,Other,0.00000000
2000,23,ZAF,0.00000144
2000,23,ZWE,0.00000081
2000,23,ZMB,0.00000005
2000,23,NAM,0.00000001
2000,23,MWI,0.00000001
2000,23,Other,0.00000000
2000,24,ZAF,0.00000003
2000,24,NAM,0.00000000
2000,24,ZMB,0.00000000
2000,25,ZWE,0.00000483
2000,25,ZMB,0.00000209
2000,25,ZAF,0.00000190
2000,25,MWI,0.00000082
2000,25,NOR,0.00000009
2000,25,Other,0.00000016
2000,26,ZAF,0.00000014
2000,26,NAM,0.00000000
2000,27,ZMB,0.00000038
2000,27,ZWE,0.00000007
2000,27,ZAF,0.00000007
2000,27,SWZ,0.00000002
2000,27,NAM,0.00000000
2000,27,Other,0.00000000
2000,28,ZAF,0.00001780
2000,28,ZWE,0.00000135
2000,28,BRA,0.00000026
2000,28,COD,0.00000022
2000,28,ZMB,0.00000009
2000,28,Other,0.00000001
2000,29,ZAF,0.00000005
2000,29,ZWE,0.00000003
2000,29,MWI,0.00000000
2000,30,NAM,0.00000062
2000,30,S19,0.00000043
2000,30,ZMB,0.00000042
2000,30,ZWE,0.00000039
2000,30,SAU,0.00000029
2000,30,Other,0.00000103
2000,31,ZAF,0.00000001
2000,31,ZMB,0.00000001
2000,31,ZWE,0.00000000
2000,31,MWI,0.00000000
2000,31,MOZ,0.00000000
2000,32,ZAF,0.00000115
2000,32,MWI,0.00000020
2000,32,ZMB,0.00000006
2000,32,MOZ,0.00000001
2000,32,NGA,0.00000001
2000,32,Other,0.00000000
2000,33,ZAF,0.00000029
2000,33,FRA,0.00000001
2000,33,ZWE,0.00000001
2000,33,QAT,0.00000000
2000,33,SWZ,0.00000000
2000,33,Other,0.00000001
2000,34,ZWE,0.00000068
2000,34,MWI,0.00000032
2000,34,ZAF,0.00000010
2000,34,ZMB,0.00000001
2000,34,SWZ,0.00000001
2000,34,Other,0.00000000
2000,35,ZAF,0.00000002
2000,35,NGA,0.00000001
2000,35,ZWE,0.00000000
2000,35,MWI,0.00000000
2000,35,ZMB,0.00000000
2000,35,Other,0.00000000
2000,36,ZAF,0.00000006
2000,36,LSO,0.00000000
2000,36,ZMB,0.00000000
2000,36,NAM,0.00000000
2000,37,ZAF,0.00000010
2000,37,ZMB,0.00000000
2000,37,GBR,0.00000000
2000,38,ZAF,0.00000002
2000,38,MWI,0.00000001
2000,38,ZMB,0.00000000
2000,38,DEU,0.00000000
2000,38,SWZ,0.00000000
2000,38,Other,0.00000000
2000,39,ZAF,0.00000483
2000,39,ZWE,0.00000216
2000,39,MDG,0.00000041
2000,39,ZMB,0.00000019
2000,39,MWI,0.00000008
2000,39,Other,0.00000015
2000,40,ITA,0.00000061
2000,40,ZAF,0.00000045
2000,40,ZWE,0.00000006
2000,40,ECU,0.00000004
2000,40,ZMB,0.00000002
2000,40,Other,0.00000001
2000,41,ITA,0.00001023
2000,41,ZAF,0.00000117
2000,41,ZWE,0.00000048
2000,41,NOR,0.00000006
2000,41,USA,0.00000005
2000,41,Other,0.00000010
2000,42,ZAF,0.00000024
2000,42,GBR,0.00000002
2000,42,NAM,0.00000002
2000,42,ITA,0.00000001
2000,42,USA,0.00000001
2000,42,Other,0.00000001
2000,43,ZAF,0.00000001
2000,43,USA,0.00000000
2000,43,BEL,0.00000000
2000,43,NAM,0.00000000
2000,43,DEU,0.00000000
2000,43,Other,0.00000000
2000,44,ZAF,0.00000036
2000,44,ZWE,0.00000004
2000,44,ZMB,0.00000002
2000,44,SWZ,0.00000002
2000,44,MWI,0.00000001
2000,44,Other,0.00000001
2000,45,ZAF,0.00000000
2000,45,ZMB,0.00000000
2000,45,ZWE,0.00000000
2000,45,SWZ,0.00000000
2000,45,NAM,0.00000000
2000,46,ZWE,0.00000002
2000,46,USA,0.00000002
2000,46,ZMB,0.00000000
2000,46,ZAF,0.00000000
2000,46,DNK,0.00000000
2000,46,Other,0.00000000
2000,47,ZWE,0.00000026
2000,47,SWZ,0.00000013
2000,47,ZAF,0.00000005
2000,47,ZMB,0.00000001
2000,48,ZAF,0.00000462
2000,48,ZMB,0.00000135
2000,48,ZWE,0.00000021
2000,48,SWZ,0.00000009
2000,48,LSO,0.00000004
2000,48,Other,0.00000005
2000,49,GBR,0.00000115
2000,49,ZAF,0.00000112
