year,product_chapter,value_trln_USD,quantity_mln_metric_tons
1995,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00010551,0.06383691
1995,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00006278,0.00770945
1995,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00005380,0.66263743
1995,Cereals,0.00004372,0.26591032
1995,Fertilizers,0.00004143,0.14853260
1995,Other,0.00032110,0.55565162
1996,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00007431,0.00718576
1996,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00004754,0.00167377
1996,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00002825,0.00232425
1996,"Products of the milling industry; malt, starches, inulin, wheat gluten",0.00002301,0.01013575
1996,Fertilizers,0.00002126,0.02923470
1996,Other,0.00020531,0.05124331
1997,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00008621,0.00499077
1997,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00006227,0.00243823
1997,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00002578,0.00512038
1997,Rubber and articles thereof,0.00001747,0.00549298
1997,"Salt; sulphur; earths, stone; plastering materials, lime and cement",0.00001670,0.08098842
1997,Other,0.00022220,0.08587033
1998,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00006110,0.00519832
1998,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00005444,0.00259115
1998,"Salt; sulphur; earths, stone; plastering materials, lime and cement",0.00003782,0.05290826
1998,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00003774,0.00261156
1998,Fertilizers,0.00001803,0.01277695
1998,Other,0.00022032,0.06558575
1999,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00012799,0.12350438
1999,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00008931,0.21405813
1999,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00007585,0.28687683
1999,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00007479,0.01563383
1999,Fertilizers,0.00002981,0.00958721
1999,Other,0.00037419,0.44839048
2000,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00010068,0.01916389
2000,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00008422,0.19471779
2000,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00006627,0.00863367
2000,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00004128,0.00378834
2000,Fertilizers,0.00002187,0.08966474
2000,Other,0.00031914,0.35923617
2001,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00008576,0.09240034
2001,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00007003,0.01209986
2001,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00006213,0.00700633
2001,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00004714,0.00585075
2001,"Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, intended for inhalation without combustion; other nicotine containing products intended for the intake of nicotine into the human body",0.00002841,0.00927158
2001,Other,0.00033412,0.39726311
2002,Cereals,0.00009348,0.35260354
2002,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00008585,0.01847881
2002,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00007813,0.14416572
2002,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00006845,0.00831125
2002,Fertilizers,0.00005160,0.17168298
2002,Other,0.00043491,0.50201292
2003,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00009564,0.02022626
2003,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00009182,0.13301906
2003,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00008887,0.01425534
2003,Fertilizers,0.00004837,0.16721318
2003,"Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, intended for inhalation without combustion; other nicotine containing products intended for the intake of nicotine into the human body",0.00004732,0.04167811
2003,Other,0.00050409,0.59874989
2004,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00012231,0.01181124
2004,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00011171,0.16258055
2004,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00008948,0.02093562
2004,Fertilizers,0.00007324,0.18929252
2004,"Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, intended for inhalation without combustion; other nicotine containing products intended for the intake of nicotine into the human body",0.00005741,0.03890259
2004,Other,0.00063124,0.60857197
2005,Fertilizers,0.00013559,0.30152420
2005,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00012361,0.17358830
2005,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00011424,0.01285023
2005,"Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, intended for inhalation without combustion; other nicotine containing products intended for the intake of nicotine into the human body",0.00010714,0.04618037
2005,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00008643,0.02119787
2005,Other,0.00070917,0.67394337
2006,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00018982,0.02373882
2006,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00013849,0.16874062
2006,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00011388,0.01161026
2006,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00008462,0.01108825
2006,Fertilizers,0.00008036,0.19079570
2006,Other,0.00077956,0.86743109
2007,Fertilizers,0.00018969,0.32870697
2007,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00018805,0.15074591
2007,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00013305,0.03060418
2007,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00011688,0.01920222
2007,Pharmaceutical products,0.00009261,0.01032711
2007,Other,0.00079171,0.66791964
2008,Fertilizers,0.00037008,0.29886041
2008,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00021641,0.18967539
2008,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00018973,0.14954104
