year,product_chapter,value_trln_USD,quantity_mln_metric_tons
1995,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.04276839,2.17739166
1995,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.03136952,4.99595533
1995,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.02966006,3.08512867
1995,Plastics and articles thereof,0.00986155,4.31498569
1995,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00944496,80.48232036
1995,Other,0.14074968,107.35383456
1996,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.04541183,2.26730649
1996,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.03654744,1.40973406
1996,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.03315073,3.28426532
1996,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",0.01272236,0.44837075
1996,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.01225363,94.15085990
1996,Other,0.14911725,110.95382329
1997,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.05171964,2.77831116
1997,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.03750774,1.53399603
1997,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.03743153,3.68596646
1997,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",0.01214954,0.45164512
1997,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.01093707,87.65228944
1997,Other,0.15724894,113.85188704
1998,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.05366053,3.11450062
1998,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.03921532,4.01850840
1998,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.03885185,1.70134050
1998,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",0.01564640,0.50427303
1998,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0.01082583,0.53267612
1998,Other,0.16046937,203.25087876
1999,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.05577454,3.31005251
1999,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.04139307,1.97297137
1999,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.04128997,4.69977279
1999,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",0.01339212,0.49806789
1999,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0.01066121,0.52389360
1999,Other,0.16156166,210.16981331
2000,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.06211115,3.17907152
2000,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.05281380,2.18341547
2000,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.04124868,4.78024809
2000,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",0.01785325,0.57540971
2000,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.01609651,98.00339683
2000,Other,0.17223150,121.54717860
2001,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.05513767,4.02899269
2001,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.04493789,2.10954304
2001,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.04482086,5.31620873
2001,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.01683746,113.34827430
2001,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",0.01424300,0.53381681
2001,Other,0.17323096,127.35947718
2002,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.05471063,3.42076944
2002,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.05098770,5.79714224
2002,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.04244666,2.28644769
2002,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",0.01849088,0.57634788
2002,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.01682406,111.67850237
2002,Other,0.18419160,128.37721091
2003,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.05969763,6.10181715
2003,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.05816281,3.88641810
2003,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.04657846,2.33718067
2003,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.02135416,124.65050240
2003,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",0.02053634,0.62667860
2003,Other,0.21094529,131.59379227
2004,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.06737278,3.87419773
2004,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.06318453,6.26552409
2004,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.05703701,2.54262537
2004,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.03291626,137.08649975
2004,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",0.01887850,0.61714459
2004,Other,0.24555467,132.27073157
2005,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.07017699,3.87262941
2005,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.06492239,6.04700356
2005,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.06018475,2.39954354
2005,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.04758266,146.71838348
2005,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",0.01755125,0.70247518
2005,Other,0.25354672,135.76938955
2006,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.07600842,2.58390143
2006,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.07567065,4.63858680
2006,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.06962754,6.47019082
2006,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.05895207,159.14063217
2006,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",0.02365139,0.74725915
2006,Other,0.27875206,137.96492718
2007,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.08433151,4.84650467
2007,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.07681984,6.81495319
2007,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.06649351,164.09663274
2007,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.06599007,2.86159641
2007,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",0.02381587,0.71211534
2007,Other,0.32598718,139.81916036
2008,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.09202760,159.37044327
2008,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.08244043,4.28428778
2008,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.06580974,5.88828190
2008,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.06374374,2.53117401
2008,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",0.03581092,0.85428606
2008,Other,0.33112965,130.91187091
2009,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.05948854,2.90604238
2009,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.05181899,150.22320586
2009,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.04598265,4.16679511
2009,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.04404714,1.89580626
2009,Pharmaceutical products,0.02280694,0.74089779
2009,Other,0.26669305,108.38386967
2010,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.06800004,3.48109973
2010,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.06669895,151.67027813
