year,product_chapter,exporter,value_trln_USD,quantity_mln_metric_tons
1995,10,FRA,0.00035423,1.48123243
1995,10,IRL,0.00012703,0.12498202
1995,10,USA,0.00012052,0.15485688
1995,10,BEL,0.00008138,0.22025265
1995,10,DEU,0.00006230,0.28044582
1995,10,Other,0.00033519,0.87211420
1995,11,NLD,0.00007056,0.11124787
1995,11,FRA,0.00006492,0.13107121
1995,11,DEU,0.00004138,0.06380214
1995,11,IRL,0.00001532,0.04031397
1995,11,USA,0.00001412,0.02188301
1995,11,Other,0.00003745,0.07611295
1995,12,USA,0.00016145,0.42455425
1995,12,FRA,0.00008544,0.22676786
1995,12,CAN,0.00007320,0.26185185
1995,12,NLD,0.00006705,0.11257732
1995,12,DEU,0.00006427,0.16170942
1995,12,Other,0.00021778,0.49556565
1995,13,FRA,0.00002803,0.00298971
1995,13,PHL,0.00001393,0.00393895
1995,13,USA,0.00001359,0.00131400
1995,13,DNK,0.00001180,0.00100955
1995,13,IND,0.00000858,0.00431194
1995,13,Other,0.00006582,0.01635078
1995,14,DEU,0.00000350,0.00233597
1995,14,USA,0.00000241,0.00295537
1995,14,ETH,0.00000195,0.00005035
1995,14,HKG,0.00000157,0.00243772
1995,14,CHN,0.00000155,0.00258730
1995,14,Other,0.00000726,0.01057745
1995,15,NLD,0.00025180,0.27688467
1995,15,PNG,0.00012420,0.18127598
1995,15,MYS,0.00011467,0.16053618
1995,15,BEL,0.00009644,0.09356198
1995,15,DEU,0.00007779,0.07544624
1995,15,Other,0.00046531,0.60418177
1995,16,DNK,0.00020457,0.04527095
1995,16,NLD,0.00016440,0.05642838
1995,16,IRL,0.00013447,0.03775882
1995,16,BRA,0.00013315,0.04291106
1995,16,ISL,0.00011739,0.01195412
1995,16,Other,0.00092147,0.24824902
1995,17,MUS,0.00029670,0.50639890
1995,17,FJI,0.00011289,0.16161600
1995,17,GUY,0.00010222,0.14801000
1995,17,JAM,0.00009686,0.14132776
1995,17,FRA,0.00008707,0.11702672
1995,17,Other,0.00057565,1.72030529
1995,18,IRL,0.00018067,0.06762307
1995,18,NLD,0.00015375,0.05331335
1995,18,GHA,0.00010910,0.06877505
1995,18,FRA,0.00009879,0.02694466
1995,18,DEU,0.00006740,0.01877462
1995,18,Other,0.00033422,0.14185077
1995,19,IRL,0.00023051,0.06756789
1995,19,ITA,0.00014318,0.11250491
1995,19,FRA,0.00012612,0.05508569
1995,19,DEU,0.00012070,0.04560462
1995,19,NLD,0.00009602,0.02951250
1995,19,Other,0.00021466,0.09674826
1995,20,NLD,0.00063025,0.39450937
1995,20,FRA,0.00044394,0.21355484
1995,20,IRL,0.00038582,0.13995046
1995,20,ITA,0.00034854,0.39389968
1995,20,NZL,0.00031155,0.12327048
1995,20,Other,0.00140823,0.89284546
1995,21,IRL,0.00054631,0.06120248
1995,21,NLD,0.00044380,0.13266772
1995,21,DNK,0.00042002,0.11882023
1995,21,DEU,0.00018763,0.03357732
1995,21,FRA,0.00018236,0.04622297
1995,21,Other,0.00033475,0.16853060
1995,22,FRA,0.00113201,0.56671826
1995,22,DEU,0.00034410,0.28776455
1995,22,ITA,0.00030138,0.21705956
1995,22,IRL,0.00025714,0.26211272
1995,22,ESP,0.00019206,0.10395267
1995,22,Other,0.00089968,0.59229479
1995,23,USA,0.00030647,1.56887408
1995,23,NLD,0.00016902,0.83623476
1995,23,BRA,0.00011289,0.29351340
1995,23,DEU,0.00010019,0.29445223
1995,23,FRA,0.00008090,0.10933006
1995,23,Other,0.00045496,1.92079390
1995,24,DEU,0.00012309,0.01308876
1995,24,BRA,0.00010597,0.04143508
1995,24,NLD,0.00008064,0.00348748
1995,24,USA,0.00006083,0.00731450
1995,24,ZWE,0.00005591,0.02212893
1995,24,Other,0.00033519,0.09571715
1995,25,FRA,0.00005424,0.88492973
1995,25,GRC,0.00004673,0.88006576
1995,25,USA,0.00004579,0.15457876
1995,25,NOR,0.00004271,1.63757526
1995,25,ESP,0.00003574,1.40053094
1995,25,Other,0.00030435,3.64736454
1995,26,ZA1,0.00027087,3.00614568
1995,26,AUS,0.00025262,7.96179913
1995,26,USA,0.00022945,0.02397476
1995,26,CAN,0.00016887,3.90784728
1995,26,CHL,0.00013761,0.01200296
1995,26,Other,0.00053196,7.51587761
1995,27,NOR,0.00416868,35.03370758
1995,27,FRA,0.00080779,1.03727410
1995,27,USA,0.00034972,5.87328120
1995,27,DZA,0.00033656,1.78120191
1995,27,NLD,0.00029787,2.19158695
1995,27,Other,0.00348434,34.56526862
1995,28,DEU,0.00031251,0.43452355
1995,28,NLD,0.00021468,0.53270933
1995,28,FRA,0.00021215,0.33276694
1995,28,RUS,0.00018331,0.06176087
1995,28,USA,0.00017357,0.07951493
1995,28,Other,0.00081882,1.80759935
1995,29,NLD,0.00111384,0.91131350
1995,29,IRL,0.00110537,0.02163553
1995,29,DEU,0.00103188,0.60326943
1995,29,FRA,0.00099747,0.55974057
1995,29,USA,0.00076355,0.19617779
1995,29,Other,0.00247089,1.16674979
1995,30,DEU,0.00062488,0.01941535
1995,30,NLD,0.00053092,0.01863830
1995,30,FRA,0.00046576,0.01062411
1995,30,CHE,0.00043049,0.00360986
1995,30,IRL,0.00042132,0.03856033
1995,30,Other,0.00237257,0.31200513
1995,31,DEU,0.00009559,0.57505237
1995,31,NLD,0.00009080,0.50425341
1995,31,RUS,0.00005558,0.34008764
1995,31,MAR,0.00005259,0.26512212
1995,31,NOR,0.00005215,0.36059131
1995,31,Other,0.00027724,1.64706602
1995,32,DEU,0.00040758,0.07457794
1995,32,NLD,0.00019031,0.03424803
1995,32,USA,0.00018521,0.03149503
1995,32,FRA,0.00014512,0.03259300
1995,32,BEL,0.00010802,0.03335843
1995,32,Other,0.00051652,0.13845661
1995,33,FRA,0.00050409,0.02903785
1995,33,DEU,0.00024702,0.03707554
1995,33,USA,0.00021957,0.02532380
1995,33,IRL,0.00010062,0.01097827
1995,33,ITA,0.00008528,0.01235547
1995,33,Other,0.00037482,0.04691945
1995,34,DEU,0.00019303,0.10489299
1995,34,FRA,0.00018061,0.11318732
1995,34,BEL,0.00009309,0.04297910
1995,34,NLD,0.00007765,0.05596705
1995,34,USA,0.00007517,0.02597622
1995,34,Other,0.00019932,0.11062226
1995,35,NLD,0.00007733,0.06846856
1995,35,USA,0.00007187,0.01523133
1995,35,DEU,0.00006831,0.02505382
1995,35,FRA,0.00006603,0.03696160
1995,35,BEL,0.00004467,0.02140247
1995,35,Other,0.00016946,0.04632850
1995,36,USA,0.00001819,0.00126561
1995,36,SWE,0.00000917,0.00242186
1995,36,HKG,0.00000783,0.00261406
1995,36,NLD,0.00000599,0.00049693
1995,36,CHN,0.00000553,0.00251919
1995,36,Other,0.00002854,0.01026893
1995,37,USA,0.00027043,0.01322519
1995,37,DEU,0.00022463,0.02318958
1995,37,JPN,0.00021248,0.00650168
1995,37,FRA,0.00015284,0.00970659
1995,37,NLD,0.00014976,0.01342567
1995,37,Other,0.00025030,0.02583710
1995,38,DEU,0.00052199,0.20065823
1995,38,FRA,0.00036327,0.14080333
1995,38,USA,0.00031828,0.07504115
1995,38,BEL,0.00020236,0.08253157
1995,38,NLD,0.00017542,0.06430903
1995,38,Other,0.00050570,0.42995183
1995,39,DEU,0.00221958,0.89780990
1995,39,NLD,0.00127218,0.69695679
1995,39,BEL,0.00121712,0.62329431
1995,39,FRA,0.00114846,0.60381982
1995,39,USA,0.00078678,0.18866041
1995,39,Other,0.00321743,1.30444445
1995,40,FRA,0.00063954,0.23016585
1995,40,DEU,0.00061973,0.19500555
1995,40,IRL,0.00050861,0.22639813
1995,40,ITA,0.00033879,0.07176001
1995,40,BEL,0.00028760,0.10314040
1995,40,Other,0.00222791,0.75563041
1995,41,ITA,0.00011358,0.01187212
1995,41,IRL,0.00007371,0.03183877
1995,41,FRA,0.00002583,0.00310754
1995,41,ETH,0.00002433,0.00203228
1995,41,IND,0.00002191,0.00125775
1995,41,Other,0.00023790,0.05668874
1995,42,HKG,0.00026720,0.03488094
1995,42,CHN,0.00017669,0.02944039
1995,42,IND,0.00011079,0.00548809
1995,42,ITA,0.00008196,0.00156735
1995,42,PAK,0.00006926,0.00371752
1995,42,Other,0.00029205,0.02099922
1995,43,DNK,0.00000999,0.00005548
1995,43,HKG,0.00000960,0.00004184
1995,43,FIN,0.00000785,0.00005906
1995,43,ITA,0.00000680,0.00005787
1995,43,FRA,0.00000602,0.00029061
1995,43,Other,0.00004817,0.00059789
1995,44,SWE,0.00050195,1.14635589
1995,44,FIN,0.00033833,0.68528399
1995,44,USA,0.00028203,0.30783868
1995,44,CAN,0.00023495,0.41130794
1995,44,IDN,0.00017575,0.15908576
1995,44,Other,0.00184049,3.37483818
1995,45,PRT,0.00002007,0.00637015
1995,45,BEL,0.00000214,0.00039661
1995,45,DEU,0.00000131,0.00108287
1995,45,ESP,0.00000067,0.00031091
1995,45,NZL,0.00000066,0.00000000
1995,45,Other,0.00000270,0.00127377
1995,46,CHN,0.00001880,0.00699799
1995,46,HKG,0.00000766,0.00189218
1995,46,PHL,0.00000653,0.00159263
1995,46,IDN,0.00000275,0.00064156
1995,46,ROU,0.00000211,0.00043585
1995,46,Other,0.00001129,0.00269516
1995,47,USA,0.00036284,0.48244294
1995,47,CAN,0.00025356,0.38060773
1995,47,SWE,0.00016577,0.21600841
1995,47,BRA,0.00013125,0.14832850
1995,47,FIN,0.00012811,0.18552929
1995,47,Other,0.00055489,0.93204749
1995,48,FIN,0.00148208,1.54599162
1995,48,SWE,0.00137767,1.51143040
1995,48,DEU,0.00128547,0.86719730
1995,48,FRA,0.00085706,0.59903272
1995,48,NLD,0.00051890,0.38307788
1995,48,Other,0.00261041,2.24757970
1995,49,USA,0.00053490,0.05893523
1995,49,DEU,0.00019959,0.07010624
1995,49,ITA,0.00016133,0.05279924
1995,49,HKG,0.00014018,0.02521826
1995,49,ESP,0.00009110,0.02461975
1995,49,Other,0.00059467,0.12617519
1995,50,ITA,0.00003972,0.00092873
1995,50,IND,0.00002860,0.01191028
1995,50,CHN,0.00002363,0.00535408
1995,50,BEL,0.00001216,0.02109051
1995,50,FRA,0.00000854,0.00161700
1995,50,Other,0.00005019,0.03996838
1995,51,ITA,0.00017283,0.01551920
1995,51,AUS,0.00007927,0.01967702
1995,51,DEU,0.00007069,0.00800140
1995,51,NZL,0.00006104,0.02770049
1995,51,USA,0.00005992,0.03829955
1995,51,Other,0.00046259,0.14240090
1995,52,IND,0.00017336,0.03672560
1995,52,ITA,0.00014863,0.01742324
1995,52,USA,0.00013016,0.04026303
1995,52,FRA,0.00009442,0.01708218
1995,52,DEU,0.00009271,0.01648851
1995,52,Other,0.00084822,0.18493673
1995,53,BEL,0.00003021,0.01023368
1995,53,BGD,0.00001660,0.02138092
1995,53,IND,0.00001518,0.01807252
1995,53,IRL,0.00001481,0.00114662
1995,53,PHL,0.00001446,0.00908676
1995,53,Other,0.00006108,0.02962407
1995,54,DEU,0.00034685,0.05852543
1995,54,ITA,0.00016103,0.02270425
1995,54,IDN,0.00012616,0.01320479
1995,54,FRA,0.00011818,0.01636342
1995,54,NLD,0.00010142,0.00963873
1995,54,Other,0.00084267,0.15129394
1995,55,DEU,0.00021792,0.05648752
1995,55,ITA,0.00020459,0.03283006
1995,55,BEL,0.00012506,0.02017974
1995,55,FRA,0.00011214,0.01619053
1995,55,IRL,0.00009454,0.03985878
1995,55,Other,0.00084066,0.17031382
1995,56,DEU,0.00009354,0.01840369
1995,56,BEL,0.00006297,0.00862730
1995,56,USA,0.00005939,0.01193710
1995,56,FRA,0.00004905,0.00935894
1995,56,ITA,0.00004671,0.00975560
1995,56,Other,0.00015235,0.03673870
1995,57,BEL,0.00031704,0.11821502
1995,57,NLD,0.00008779,0.02503620
1995,57,FRA,0.00006562,0.02031680
1995,57,CHN,0.00004191,0.00751808
1995,57,USA,0.00004030,0.01119026
1995,57,Other,0.00021262,0.03968697
1995,58,BEL,0.00006454,0.00477790
1995,58,CHE,0.00004105,0.00039582
1995,58,FRA,0.00003301,0.00185151
1995,58,DEU,0.00002974,0.00142911
1995,58,ITA,0.00002054,0.00127735
1995,58,Other,0.00016555,0.01586210
1995,59,DEU,0.00007376,0.00938321
1995,59,BEL,0.00005794,0.00733274
1995,59,USA,0.00004877,0.00377587
1995,59,ITA,0.00004727,0.00390403
1995,59,FRA,0.00003834,0.00397873
1995,59,Other,0.00013870,0.01450572
1995,60,NLD,0.00040377,0.09019270
1995,60,ITA,0.00006785,0.00968576
1995,60,DNK,0.00004399,0.01015084
1995,60,BEL,0.00004129,0.00880261
1995,60,USA,0.00003687,0.00518935
1995,60,Other,0.00030955,0.05585469
1995,61,HKG,0.00055962,0.02819127
1995,61,PRT,0.00021243,0.01031130
1995,61,TUR,0.00019945,0.01081557
1995,61,ITA,0.00018580,0.00514032
1995,61,IRL,0.00017116,0.01138975
1995,61,Other,0.00208202,0.12407763
1995,62,HKG,0.00085961,0.04157236
1995,62,IND,0.00036923,0.01715090
1995,62,DEU,0.00033271,0.00548407
1995,62,ITA,0.00031793,0.00478348
1995,62,CHN,0.00022697,0.01421493
1995,62,Other,0.00252780,0.11156349
1995,63,PRT,0.00010973,0.01109058
