year,product_chapter,exporter,value_trln_USD
1995,10,ZA1,0.00000005
1995,10,GBR,0.00000000
1995,11,GBR,0.00000015
1995,11,ZA1,0.00000006
1995,12,CAN,0.00000003
1995,12,ZA1,0.00000000
1995,13,ZA1,0.00000000
1995,15,GBR,0.00000005
1995,15,IND,0.00000004
1995,15,ZA1,0.00000002
1995,16,GBR,0.00000009
1995,16,ZA1,0.00000006
1995,17,ZA1,0.00000007
1995,17,GBR,0.00000003
1995,18,ZA1,0.00000005
1995,18,GBR,0.00000002
1995,19,GBR,0.00000013
1995,19,ZA1,0.00000003
1995,20,GBR,0.00000042
1995,20,ZA1,0.00000024
1995,20,URY,0.00000003
1995,20,TUR,0.00000000
1995,21,ZA1,0.00000025
1995,21,GBR,0.00000013
1995,22,ZA1,0.00000063
1995,22,GBR,0.00000036
1995,22,FRA,0.00000004
1995,23,ZA1,0.00000011
1995,23,GBR,0.00000005
1995,23,USA,0.00000000
1995,24,GBR,0.00000022
1995,24,NLD,0.00000005
1995,24,ZA1,0.00000001
1995,25,ZA1,0.00000007
1995,25,GBR,0.00000002
1995,25,SVK,0.00000000
1995,27,ITA,0.00000322
1995,27,GBR,0.00000022
1995,27,ZA1,0.00000012
1995,27,USA,0.00000002
1995,28,GBR,0.00000010
1995,28,ZA1,0.00000002
1995,29,GBR,0.00000002
1995,29,ZA1,0.00000000
1995,30,GBR,0.00000023
1995,30,ZA1,0.00000005
1995,30,CAN,0.00000003
1995,30,CHE,0.00000001
1995,31,ZA1,0.00000000
1995,32,GBR,0.00000029
1995,32,ZA1,0.00000002
1995,32,JPN,0.00000001
1995,33,GBR,0.00000005
1995,33,ZA1,0.00000003
1995,34,GBR,0.00000007
1995,34,ZA1,0.00000005
1995,34,USA,0.00000001
1995,35,GBR,0.00000000
1995,35,ZA1,0.00000000
1995,36,ZA1,0.00000000
1995,37,GBR,0.00000001
1995,37,ZA1,0.00000000
1995,38,GBR,0.00000008
1995,38,ZA1,0.00000001
1995,39,GBR,0.00000049
1995,39,ZA1,0.00000010
1995,39,JPN,0.00000000
1995,39,IND,0.00000000
1995,40,GBR,0.00000062
1995,40,IRL,0.00000036
1995,40,ZA1,0.00000009
1995,40,CZE,0.00000000
1995,41,GBR,0.00000003
1995,42,GBR,0.00000006
1995,42,ZA1,0.00000000
1995,44,IRL,0.00000018
1995,44,GBR,0.00000018
1995,44,ZA1,0.00000008
1995,48,GBR,0.00000012
1995,48,ZA1,0.00000009
1995,48,SWE,0.00000003
1995,49,GBR,0.00000024
1995,49,NLD,0.00000003
1995,49,ZA1,0.00000000
1995,49,CZE,0.00000000
1995,50,GBR,0.00000000
1995,51,GBR,0.00000000
1995,52,JPN,0.00000003
1995,52,GBR,0.00000000
1995,52,IND,0.00000000
1995,54,GBR,0.00000000
1995,54,ZA1,0.00000000
1995,54,CHE,0.00000000
1995,55,GBR,0.00000002
1995,56,ZA1,0.00000001
1995,56,GBR,0.00000001
1995,56,JPN,0.00000001
1995,57,ZA1,0.00000003
1995,57,GBR,0.00000000
1995,58,ZA1,0.00000002
1995,58,GBR,0.00000000
1995,59,GBR,0.00000000
1995,59,ZA1,0.00000000
1995,61,GBR,0.00000009
1995,61,ZA1,0.00000000
1995,62,GBR,0.00000012
1995,62,ZA1,0.00000003
1995,62,IND,0.00000003
1995,63,GBR,0.00000010
1995,63,ZA1,0.00000001
1995,64,GBR,0.00000009
1995,64,ZA1,0.00000000
1995,65,GBR,0.00000000
1995,67,GBR,0.00000000
1995,67,ZA1,0.00000000
1995,68,GBR,0.00000030
1995,68,ZA1,0.00000007
1995,69,GBR,0.00000013
1995,69,BRA,0.00000001
1995,69,ZA1,0.00000000
1995,70,GTM,0.00000005
1995,70,ZA1,0.00000005
1995,70,GBR,0.00000003
1995,70,BEL,0.00000000
1995,70,IND,0.00000000
1995,71,CHE,0.00000038
1995,71,IND,0.00000007
1995,71,ZA1,0.00000004
1995,71,GBR,0.00000003
1995,72,GBR,0.00000009
1995,72,ZA1,0.00000004
1995,72,IND,0.00000003
1995,73,GBR,0.00000020
1995,73,ZA1,0.00000012
1995,73,CZE,0.00000001
1995,73,JPN,0.00000000
1995,74,POL,0.00000005
1995,74,GBR,0.00000004
1995,74,ZA1,0.00000000
1995,76,ZA1,0.00000003
1995,76,GBR,0.00000001
1995,80,ZA1,0.00000004
1995,80,MDA,0.00000001
1995,81,ZA1,0.00000001
1995,81,GBR,0.00000000
1995,82,GBR,0.00000013
1995,82,ZA1,0.00000001
1995,83,GBR,0.00000013
1995,83,ZA1,0.00000001
1995,84,GBR,0.00000236
1995,84,USA,0.00000017
1995,84,FRA,0.00000010
1995,84,ZA1,0.00000007
1995,84,JPN,0.00000003
1995,84,Other,0.00000003
1995,85,GBR,0.00000200
1995,85,AUT,0.00000006
1995,85,FRA,0.00000003
1995,85,MYS,0.00000003
1995,85,ZA1,0.00000002
1995,85,Other,0.00000001
1995,86,GBR,0.00000000
1995,87,GBR,0.00000100
1995,87,ZA1,0.00000012
1995,87,BEL,0.00000001
1995,88,FRA,0.00000000
1995,89,GBR,0.00000010
1995,89,USA,0.00000001
1995,90,GBR,0.00000054
1995,90,MYS,0.00000006
1995,90,ZA1,0.00000002
