year,product_chapter,exporter,value_trln_USD,quantity_mln_metric_tons
1995,10,CAN,0.00035201,1.61186036
1995,10,FRA,0.00027756,0.82784608
1995,10,USA,0.00020240,1.33445548
1995,10,HUN,0.00004773,0.21068932
1995,10,MEX,0.00003342,0.12748625
1995,10,Other,0.00015552,0.85210481
1995,11,ESP,0.00013916,0.41235622
1995,11,ITA,0.00010877,0.40405042
1995,11,FRA,0.00005837,0.20668277
1995,11,TUR,0.00001910,0.07684957
1995,11,NLD,0.00000615,0.01209115
1995,11,Other,0.00001143,0.04349972
1995,12,CHN,0.00003528,0.02617803
1995,12,FRA,0.00001224,0.00897439
1995,12,NLD,0.00000366,0.00204148
1995,12,USA,0.00000265,0.00066528
1995,12,EGY,0.00000158,0.00162073
1995,12,Other,0.00000554,0.00359427
1995,13,USA,0.00000385,0.00101476
1995,13,FRA,0.00000141,0.00020828
1995,13,ESP,0.00000026,0.00005945
1995,13,DNK,0.00000024,0.00002300
1995,13,NGA,0.00000015,0.00002000
1995,13,Other,0.00000050,0.00009079
1995,14,IND,0.00000015,0.00042648
1995,14,FRA,0.00000007,0.00011306
1995,14,MAR,0.00000004,0.00011200
1995,14,NER,0.00000003,0.00009593
1995,14,USA,0.00000003,0.00003464
1995,14,Other,0.00000008,0.00006709
1995,15,USA,0.00017245,0.26372949
1995,15,ARG,0.00004801,0.07717793
1995,15,NLD,0.00004134,0.04892663
1995,15,ESP,0.00003233,0.03150060
1995,15,FRA,0.00002814,0.03863744
1995,15,Other,0.00007887,0.08502281
1995,16,ESP,0.00001270,0.00272426
1995,16,TJK,0.00000145,0.00055392
1995,16,THA,0.00000101,0.00046472
1995,16,FRA,0.00000099,0.00029749
1995,16,NLD,0.00000039,0.00022641
1995,16,Other,0.00000035,0.00016032
1995,17,FRA,0.00010276,0.25661372
1995,17,BRA,0.00008784,0.25718880
1995,17,CUB,0.00004973,0.13904437
1995,17,ESP,0.00004540,0.07229750
1995,17,DEU,0.00001246,0.02906635
1995,17,Other,0.00003334,0.07411181
1995,18,EGY,0.00000295,0.00207518
1995,18,IDN,0.00000195,0.00046351
1995,18,ESP,0.00000192,0.00130714
1995,18,FRA,0.00000133,0.00059129
1995,18,TUR,0.00000031,0.00012724
1995,18,Other,0.00000222,0.00122310
1995,19,FRA,0.00001853,0.01443122
1995,19,BEL,0.00000831,0.00314047
1995,19,ITA,0.00000749,0.01103226
1995,19,ESP,0.00000497,0.00142851
1995,19,TUN,0.00000265,0.00254630
1995,19,Other,0.00000421,0.00412841
1995,20,FRA,0.00003371,0.01245086
1995,20,ITA,0.00002261,0.01869177
1995,20,ESP,0.00001760,0.01836902
1995,20,IRL,0.00001358,0.00674878
1995,20,GBR,0.00000865,0.00412965
1995,20,Other,0.00002428,0.01490484
1995,21,FRA,0.00002414,0.01176630
1995,21,TUR,0.00000629,0.00338091
1995,21,ITA,0.00000395,0.00234379
1995,21,ESP,0.00000174,0.00523496
1995,21,NLD,0.00000158,0.00053311
1995,21,Other,0.00000402,0.00161615
1995,22,FRA,0.00000687,0.00826121
1995,22,ESP,0.00000548,0.00999117
1995,22,TUN,0.00000254,0.00313153
1995,22,BEL,0.00000209,0.00347224
1995,22,NLD,0.00000192,0.00221658
1995,22,Other,0.00000293,0.00397761
1995,23,USA,0.00005292,0.23129436
1995,23,TUN,0.00000184,0.00225675
1995,23,BEL,0.00000125,0.00133886
1995,23,FRA,0.00000114,0.00113387
1995,23,BRA,0.00000027,0.00001162
1995,23,Other,0.00000058,0.00065112
1995,24,ITA,0.00001791,0.01036268
1995,24,NER,0.00000963,0.00060208
1995,24,GRC,0.00000859,0.00518288
1995,24,NOR,0.00000610,0.00130013
1995,24,GBR,0.00000525,0.00058238
1995,24,Other,0.00004115,0.01439423
1995,25,ESP,0.00005709,0.92207432
1995,25,TUN,0.00003587,0.62790910
1995,25,TUR,0.00000911,0.19689890
1995,25,ROU,0.00000836,0.21465824
1995,25,FRA,0.00000636,0.07647287
1995,25,Other,0.00002747,0.27301805
1995,26,PER,0.00001116,0.05362157
1995,26,USA,0.00000930,0.00246400
1995,26,MRT,0.00000125,0.04993200
1995,26,BRA,0.00000116,0.05259737
1995,26,TUN,0.00000071,0.03396700
1995,26,Other,0.00000027,0.00074249
1995,27,USA,0.00003794,0.35847397
1995,27,AUS,0.00003319,0.56086894
1995,27,ESP,0.00002674,0.24317671
1995,27,FRA,0.00000991,0.04219625
1995,27,ITA,0.00000830,0.04393553
1995,27,Other,0.00002811,0.15061786
1995,28,ESP,0.00003950,0.10959709
1995,28,TUN,0.00000935,0.02142163
1995,28,FRA,0.00000887,0.00997661
1995,28,BEL,0.00000557,0.00653103
1995,28,USA,0.00000518,0.00527528
1995,28,Other,0.00002825,0.04931873
1995,29,FRA,0.00002635,0.01131985
1995,29,BEL,0.00001147,0.00663277
1995,29,ESP,0.00001014,0.00510942
1995,29,USA,0.00001001,0.00479691
1995,29,DEU,0.00000895,0.00348701
1995,29,Other,0.00003108,0.01460040
1995,30,FRA,0.00038426,0.02496902
1995,30,ITA,0.00003867,0.00409731
1995,30,ESP,0.00002891,0.00388506
1995,30,CHE,0.00002455,0.00174931
1995,30,JOR,0.00001770,0.00060335
1995,30,Other,0.00009281,0.00445583
1995,31,FRA,0.00000855,0.03238282
1995,31,ESP,0.00000771,0.02512683
1995,31,ROU,0.00000521,0.02263434
1995,31,TUN,0.00000436,0.02489619
1995,31,TUR,0.00000319,0.01583203
1995,31,Other,0.00001063,0.03797004
1995,32,FRA,0.00001140,0.00379718
1995,32,ESP,0.00001078,0.00544003
1995,32,THA,0.00000681,0.00027034
1995,32,CHE,0.00000588,0.00022175
1995,32,TUN,0.00000582,0.00839102
1995,32,Other,0.00002688,0.01189743
1995,33,FRA,0.00001638,0.00246598
1995,33,ESP,0.00000336,0.00155450
1995,33,DEU,0.00000163,0.00006972
1995,33,GBR,0.00000064,0.00010365
1995,33,CHE,0.00000046,0.00001655
1995,33,Other,0.00000233,0.00163245
1995,34,FRA,0.00001026,0.00500240
1995,34,TUR,0.00000529,0.00734256
1995,34,ESP,0.00000317,0.00219569
1995,34,ITA,0.00000275,0.00175469
1995,34,BEL,0.00000216,0.00073294
1995,34,Other,0.00000871,0.00947473
1995,35,ESP,0.00000175,0.00083146
1995,35,FRA,0.00000137,0.00039797
1995,35,DEU,0.00000120,0.00036181
1995,35,ITA,0.00000095,0.00036122
1995,35,TUN,0.00000069,0.00058364
1995,35,Other,0.00000202,0.00071127
1995,36,CHN,0.00000311,0.00082625
1995,36,TUR,0.00000086,0.00089467
1995,36,USA,0.00000055,0.00000923
1995,36,GRC,0.00000033,0.00010000
1995,36,FRA,0.00000031,0.00001026
1995,36,Other,0.00000053,0.00021195
1995,37,FRA,0.00000777,0.00054872
1995,37,BEL,0.00000437,0.00067339
1995,37,DEU,0.00000342,0.00026234
1995,37,TUN,0.00000268,0.00008643
1995,37,JPN,0.00000237,0.00014952
1995,37,Other,0.00000431,0.00032315
1995,38,FRA,0.00006434,0.01530847
1995,38,ESP,0.00001693,0.01963866
1995,38,USA,0.00001378,0.00419250
1995,38,ITA,0.00001242,0.00526022
1995,38,GBR,0.00001210,0.00230122
1995,38,Other,0.00002399,0.00926629
1995,39,ESP,0.00008782,0.05218280
1995,39,FRA,0.00005772,0.02664017
1995,39,ITA,0.00002169,0.00779405
1995,39,DEU,0.00001542,0.00475957
1995,39,TUN,0.00001499,0.00531117
1995,39,Other,0.00006344,0.02748633
1995,40,USA,0.00020493,0.09895499
1995,40,FRA,0.00015050,0.05537522
1995,40,NZL,0.00006865,0.03239711
1995,40,BEL,0.00005965,0.02638947
1995,40,ESP,0.00002869,0.01011903
1995,40,Other,0.00019639,0.09328309
1995,41,ESP,0.00000224,0.00064173
1995,41,ITA,0.00000186,0.00044859
1995,41,CAN,0.00000138,0.00056414
1995,41,FRA,0.00000070,0.00143454
1995,41,USA,0.00000053,0.00025587
1995,41,Other,0.00000053,0.00020917
1995,42,CHN,0.00000385,0.00142453
1995,42,FRA,0.00000211,0.00031659
1995,42,ESP,0.00000044,0.00005301
1995,42,ITA,0.00000037,0.00008413
1995,42,TUN,0.00000034,0.00005893
1995,42,Other,0.00000194,0.00033525
1995,43,TUN,0.00000002,0.00000369
1995,43,FRA,0.00000001,0.00000040
1995,44,AUT,0.00006606,0.13255166
1995,44,FIN,0.00005777,0.13183206
1995,44,SWE,0.00003941,0.07534978
1995,44,IDN,0.00002588,0.02934403
1995,44,GAB,0.00001111,0.02266443
1995,44,Other,0.00003703,0.07074254
1995,45,DEU,0.00000002,0.00000321
1995,45,FRA,0.00000002,0.00000021
1995,45,ITA,0.00000001,0.00000639
1995,45,CZE,0.00000001,0.00000089
1995,45,THA,0.00000000,0.00000014
1995,45,Other,0.00000000,0.00000039
1995,46,TUN,0.00000156,0.00059687
1995,46,EGY,0.00000088,0.00063351
1995,46,ESP,0.00000012,0.00003495
1995,46,MAR,0.00000012,0.00005430
1995,46,CHN,0.00000011,0.00007023
1995,46,Other,0.00000017,0.00004630
1995,47,MAR,0.00001405,0.01498083
1995,47,USA,0.00001383,0.01707162
1995,47,PRT,0.00000773,0.00987001
1995,47,RUS,0.00000269,0.00309931
1995,47,FRA,0.00000143,0.00134227
1995,47,Other,0.00000184,0.00279066
1995,48,ESP,0.00003640,0.03736096
1995,48,DEU,0.00003369,0.03027564
1995,48,FRA,0.00002794,0.01735980
1995,48,PRT,0.00001606,0.01766448
1995,48,TUR,0.00001197,0.01368958
1995,48,Other,0.00006439,0.16802230
1995,49,FRA,0.00000866,0.00048139
1995,49,ESP,0.00000510,0.00024159
1995,49,EGY,0.00000158,0.00010369
1995,49,DEU,0.00000148,0.00006553
1995,49,LBN,0.00000142,0.00013471
1995,49,Other,0.00000246,0.00041699
1995,50,CHN,0.00000024,0.00002583
1995,50,FRA,0.00000008,0.00000694
1995,50,NLD,0.00000003,0.00000238
1995,50,KOR,0.00000003,0.00000034
1995,50,TUN,0.00000001,0.00000343
1995,50,Other,0.00000001,0.00000394
1995,51,CHE,0.00000334,0.00015852
1995,51,ESP,0.00000206,0.00034283
1995,51,AUS,0.00000073,0.00014239
1995,51,FRA,0.00000052,0.00003569
1995,51,ITA,0.00000024,0.00006178
1995,51,Other,0.00000012,0.00001380
1995,52,SYR,0.00001445,0.00716809
1995,52,KHM,0.00000854,0.00413321
1995,52,ESP,0.00000850,0.00364377
1995,52,ITA,0.00000700,0.00073963
1995,52,USA,0.00000597,0.00180162
1995,52,Other,0.00001946,0.00464784
1995,53,BEL,0.00000066,0.00043053
1995,53,FRA,0.00000038,0.00014954
1995,53,TUR,0.00000029,0.00005981
1995,53,CAN,0.00000017,0.00014246
1995,53,ESP,0.00000011,0.00007169
1995,53,Other,0.00000021,0.00008114
1995,54,FRA,0.00001193,0.00171693
1995,54,ESP,0.00000835,0.00133392
1995,54,CHN,0.00000717,0.00164571
1995,54,KOR,0.00000619,0.00132758
1995,54,ITA,0.00000482,0.00098013
1995,54,Other,0.00002104,0.00603582
1995,55,ESP,0.00003014,0.00735053
1995,55,CHN,0.00001413,0.00346461
1995,55,FRA,0.00001180,0.00182434
1995,55,KOR,0.00000480,0.00086049
1995,55,MAR,0.00000445,0.00072716
1995,55,Other,0.00003307,0.00845663
1995,56,FRA,0.00000446,0.00058683
1995,56,ITA,0.00000188,0.00104378
1995,56,ESP,0.00000139,0.00049636
1995,56,JPN,0.00000107,0.00020091
1995,56,DEU,0.00000062,0.00012873
1995,56,Other,0.00000120,0.00043273
1995,57,FRA,0.00000190,0.00041459
1995,57,DNK,0.00000123,0.00007838
1995,57,DEU,0.00000076,0.00006527
1995,57,BEL,0.00000063,0.00016194
1995,57,ITA,0.00000052,0.00009013
1995,57,Other,0.00000081,0.00027884
1995,58,FRA,0.00000215,0.00018103
1995,58,USA,0.00000094,0.00008098
1995,58,MAR,0.00000093,0.00009334
1995,58,ESP,0.00000065,0.00006064
1995,58,CHN,0.00000052,0.00019224
1995,58,Other,0.00000272,0.00044303
1995,59,ITA,0.00000619,0.00051013
1995,59,FRA,0.00000463,0.00084409
1995,59,ESP,0.00000417,0.00037169
1995,59,DEU,0.00000208,0.00003864
1995,59,BEL,0.00000099,0.00012137
1995,59,Other,0.00000204,0.00031828
1995,60,CHN,0.00000885,0.00373541
1995,60,FRA,0.00000592,0.00214774
1995,60,ESP,0.00000156,0.00024916
1995,60,S19,0.00000153,0.00081081
1995,60,TUR,0.00000064,0.00020264
1995,60,Other,0.00000171,0.00051944
1995,61,FRA,0.00000537,0.00035418
1995,61,KOR,0.00000399,0.00026142
