year,product_chapter,value_trln_USD,quantity_mln_metric_tons
1995,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.01098603,65.34455941
1995,Iron and steel,0.00014138,0.58830542
1995,Tin; articles thereof,0.00007981,0.02720177
1995,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",0.00007273,0.23499310
1995,Organic chemicals,0.00005782,0.17018585
1995,Other,0.00030427,1.18914747
1996,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.01315562,88.59389041
1996,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",0.00019351,0.01516695
1996,Iron and steel,0.00010107,0.58076149
1996,Plastics and articles thereof,0.00009472,0.02222348
1996,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",0.00007854,0.25445538
1996,Other,0.00047502,1.48064631
1997,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.01479393,79.77329156
1997,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",0.00012985,0.41946484
1997,Iron and steel,0.00012372,0.56407190
1997,Organic chemicals,0.00007766,0.23450769
1997,"Salt; sulphur; earths, stone; plastering materials, lime and cement",0.00006106,1.09296419
1997,Other,0.00032665,0.26941350
1998,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.01065424,79.58337440
1998,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",0.00010071,0.35923998
1998,"Ships, boats and floating structures",0.00009175,0.03390300
1998,"Salt; sulphur; earths, stone; plastering materials, lime and cement",0.00006164,1.02002675
1998,Iron and steel,0.00005892,0.26871083
1998,Other,0.00027379,0.80105010
1999,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.01289104,81.34027669
1999,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",0.00011004,0.56080719
1999,Iron and steel,0.00009134,0.51133951
1999,Organic chemicals,0.00006967,0.27793668
1999,"Salt; sulphur; earths, stone; plastering materials, lime and cement",0.00005546,0.85588175
1999,Other,0.00027049,0.25827670
2000,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.02349189,113.45035412
2000,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",0.00012919,0.41132396
2000,Iron and steel,0.00012280,0.63809651
2000,Organic chemicals,0.00006954,0.21479234
2000,"Salt; sulphur; earths, stone; plastering materials, lime and cement",0.00004390,0.61021201
2000,Other,0.00025119,0.41308555
2001,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.02115186,82.46826953
2001,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",0.00012726,0.50630214
2001,Organic chemicals,0.00009183,0.30447808
2001,Iron and steel,0.00009035,0.49658709
2001,Fertilizers,0.00004561,0.38018841
2001,Other,0.00033270,0.97484612
2002,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.02003707,87.56296979
2002,Iron and steel,0.00021818,1.10918354
2002,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",0.00016930,0.73241501
2002,Organic chemicals,0.00004646,0.19100797
2002,"Salt; sulphur; earths, stone; plastering materials, lime and cement",0.00003832,0.60657806
2002,Other,0.00032440,0.51529758
2003,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.02622195,112.63835011
2003,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",0.00022035,0.63015676
2003,Iron and steel,0.00021460,0.83149901
2003,Organic chemicals,0.00005730,0.16741578
2003,Fertilizers,0.00005658,0.38071543
2003,Other,0.00037612,1.08717972
2004,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.03390148,117.07594696
2004,Iron and steel,0.00032369,1.05950476
2004,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",0.00025183,0.60817690
2004,Fertilizers,0.00006860,0.43109312
2004,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00004382,0.00266590
2004,Other,0.00038581,0.95019124
2005,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.04694092,140.02244049
2005,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",0.00035239,0.85528117
2005,"Ships, boats and floating structures",0.00033684,0.13906798
2005,Iron and steel,0.00031765,1.07435199
2005,Fertilizers,0.00005922,0.36690542
2005,Other,0.00050124,1.00089761
2006,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.05601901,135.32600374
2006,Iron and steel,0.00049230,1.35255189
2006,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",0.00033521,0.81712228
2006,Copper and articles thereof,0.00012638,0.02858046
2006,Zinc and articles thereof,0.00011087,0.03432407
2006,Other,0.00062865,2.51283964
2007,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.06223149,185.12116306
2007,Iron and steel,0.00048055,1.02069699
2007,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",0.00034715,0.75850666
2007,"Salt; sulphur; earths, stone; plastering materials, lime and cement",0.00013276,2.75468751
2007,Organic chemicals,0.00010989,0.17136423
2007,Other,0.00062198,0.49068577
2008,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.08244405,125.18701672
2008,Iron and steel,0.00060900,1.17986927
2008,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",0.00056187,0.79206435
2008,"Salt; sulphur; earths, stone; plastering materials, lime and cement",0.00032769,2.90814518
2008,Organic chemicals,0.00015407,0.18568614
2008,Other,0.00079393,0.57129694
2009,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.04853245,111.21282697
2009,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00032767,0.17167822
2009,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",0.00032760,0.72646768
2009,Iron and steel,0.00025492,1.05623830
2009,Food Related,0.00015549,0.25085709
2009,Other,0.00078599,2.14272657
