imports_trln_USD,exports_trln_USD
0.00000927,
0.00000042,
0.00000006,
0.00000003,
0.00001163,
0.00000282,0.00000013
0.00000617,
0.00000028,0.00000003
0.00000268,0.00000000
0.00000383,
0.00000285,
0.00000901,0.00000001
0.00000145,
0.00000070,0.00000002
0.00000748,
0.00002687,
0.00000059,0.00000004
0.00000034,0.00000000
0.00000351,0.00000166
0.00000000,
0.00000125,0.00000003
0.00000095,0.00000000
0.00000267,0.00000001
0.00000026,
0.00000013,
0.00000030,
0.00000131,
0.00000526,0.00000010
0.00001081,0.00000001
0.00000226,0.00000006
0.00000013,
0.00000003,
0.00000592,
0.00000003,
0.00000001,0.00000004
0.00000318,0.00000000
0.00000153,0.00000000
0.00000000,
0.00000054,
0.00000003,
0.00000032,
0.00000023,
0.00000017,0.00000000
0.00000007,
0.00000008,
0.00000034,
0.00000010,
0.00000057,0.00000002
0.00000093,0.00000043
0.00000091,0.00000000
0.00000119,0.00000547
0.00000009,
0.00000001,
0.00000004,
0.00000078,
0.00000422,0.00000000
0.00000377,0.00000001
0.00000259,0.00000001
0.00000420,0.00000001
0.00000628,0.00000049
0.00000011,0.00000002
0.00000000,0.00000078
0.00000251,
0.00000004,
0.00000116,0.00000004
0.00000044,
0.00000090,0.00000000
0.00000190,0.00000000
0.00001877,0.00000094
0.00001278,0.00000022
0.00000019,
0.00001499,0.00000001
0.00000028,0.00000001
0.00000037,0.00000076
0.00000537,0.00000006
0.00000016,
0.00000003,0.00000000
0.00000000,
0.00000425,0.00000001
0.00000080,0.00000002
0.00000069,
0.00000001,0.00000001
0.00001169,
0.00000086,
0.00000006,
0.00000004,
0.00000000,
0.00000888,0.00000001
0.00000352,0.00000055
0.00000631,
0.00000049,
0.00000219,0.00000002
0.00000411,
0.00000264,0.00000005
0.00000793,0.00000002
0.00000147,
0.00000061,
0.00000719,0.00000004
0.00003780,
0.00000067,0.00000000
0.00000064,0.00000001
0.00000322,0.00000260
0.00000009,
0.00000112,0.00000004
0.00000122,0.00000000
0.00000231,0.00000001
0.00000025,
0.00000015,
0.00000025,
0.00000129,
0.00000460,0.00000000
0.00000989,0.00000003
0.00000223,0.00000035
0.00000007,
0.00000005,
0.00000422,0.00000001
0.00000001,
0.00000001,
0.00000005,
0.00000376,0.00000003
0.00000122,0.00000001
0.00000000,
0.00000000,
0.00000067,0.00000004
0.00000002,
0.00000024,
0.00000062,0.00000008
0.00000030,
0.00000007,
0.00000011,
0.00000010,
0.00000024,0.00000001
0.00000045,0.00000000
0.00000164,0.00000241
0.00000073,0.00000001
0.00000092,0.00000680
0.00000002,0.00000000
0.00000003,
0.00000001,
0.00000062,
0.00000329,0.00000003
0.00000253,
0.00000124,0.00000019
0.00000277,0.00000038
0.00000849,0.00000071
0.00000021,0.00000000
0.00000000,0.00000013
0.00000179,
0.00000003,
0.00000129,0.00000000
0.00000041,
0.00000125,0.00000002
0.00000205,
0.00001719,0.00000092
0.00002233,0.00000013
0.00000005,
0.00001520,0.00000014
0.00005952,0.00000001
0.00000039,0.00000097
0.00000409,0.00000008
0.00000015,
0.00000003,
0.00000000,
0.00000588,0.00000001
0.00000125,0.00000016
0.00000063,
0.00000011,0.00000001
0.00002847,
0.00000087,0.00000000
0.00000050,0.00000000
0.00000003,
0.00000000,
0.00000926,0.00000000
0.00000288,0.00000088
0.00000911,0.00000000
0.00000040,0.00000002
0.00000247,0.00000006
0.00000494,0.00000000
0.00000509,0.00000010
0.00000723,0.00000001
0.00000164,
0.00000030,0.00000144
0.00001120,
0.00001515,0.00000358
0.00000077,
0.00000081,0.00000010
0.00000526,0.00000324
0.00000021,0.00000231
0.00000182,0.00000042
0.00000133,0.00000002
0.00000270,0.00000006
0.00000025,0.00000000
0.00000037,
0.00000040,0.00000004
0.00000205,0.00000002
0.00000794,0.00000111
0.00001104,0.00000003
0.00000275,0.00000010
0.00000045,0.00000001
0.00000812,0.00000010
0.00000006,
0.00000005,
0.00000436,0.00000473
0.00000145,0.00000000
0.00000000,
0.00000005,0.00000007
0.00000114,0.00000011
0.00000006,
0.00000035,
0.00000064,0.00000001
0.00000042,0.00000000
0.00000008,
0.00000007,
0.00000007,0.00000000
0.00000030,0.00000002
0.00000076,
0.00000076,0.00000271
0.00000127,
0.00000159,0.00000766
0.00000007,
0.00000001,
0.00000002,0.00000000
0.00000152,
0.00000366,0.00000000
0.00000567,0.00000004
0.00000293,0.00000001
0.00000807,0.00000011
0.00000675,0.00000098
0.00000036,0.00000037
0.00000000,
0.00000189,0.00000008
0.00000005,0.00000000
0.00000001,0.00000007
0.00000237,0.00000001
0.00000007,
0.00000113,0.00000005
0.00000187,0.00000041
0.00002864,0.00000683
0.00002204,0.00000417
0.00000038,0.00002470
0.00001450,0.00000050
0.00001667,0.00000178
0.00000037,0.00000117
0.00000502,0.00000057
0.00000019,0.00000002
0.00000007,0.00000000
0.00000001,
0.00000376,0.00000006
0.00000089,0.00000003
0.00000090,0.00000002
0.00000014,0.00000001
0.00001606,
0.00000036,
0.00000089,
0.00000004,
0.00000001,
0.00001240,0.00000001
0.00000218,0.00000004
0.00001011,0.00000023
0.00000046,
0.00000232,0.00000000
0.00000457,0.00000004
0.00000599,0.00000000
0.00000878,0.00000025
0.00000186,
0.00000121,0.00000014
0.00000871,0.00000002
0.00001100,0.00000654
0.00000085,0.00000001
0.00000078,
0.00000525,0.00000241
0.00000017,0.00000500
0.00000170,0.00000009
0.00000162,0.00000001
0.00000327,0.00000001
0.00000033,
0.00000023,
0.00000039,0.00000002
0.00000185,0.00000002
0.00000718,0.00000002
0.00001186,0.00000001
0.00000278,0.00000053
0.00000033,0.00000000
0.00000627,0.00000019
0.00000001,
0.00000001,
0.00000477,0.00000476
0.00000185,0.00000000
0.00000000,
0.00000001,
0.00000066,0.00000010
0.00000003,
0.00000027,
0.00000054,0.00000000
0.00000034,
0.00000007,0.00000000
0.00000007,0.00000000
0.00000020,0.00000001
0.00000028,
0.00000115,0.00000000
0.00000095,0.00000188
0.00000133,
0.00000215,0.00000671
0.00000010,
0.00000003,
0.00000005,
0.00000120,
0.00000496,0.00000001
0.00000538,0.00000002
0.00000424,0.00000040
0.00000831,0.00000018
0.00000740,0.00000145
0.00000029,
0.00000003,0.00000001
0.00000174,0.00000004
0.00000000,0.00000000
0.00000005,
0.00000177,0.00000009
0.00000007,
0.00000102,0.00000003
0.00000202,0.00000068
0.00002622,0.00000626
0.00002332,0.00000091
0.00000043,0.00001055
0.00001643,0.00000016
0.00000163,0.00000009
0.00000076,0.00000022
0.00000613,0.00000020
0.00000020,0.00000002
0.00000006,0.00000000
0.00000013,
0.00000541,0.00000015
0.00000069,0.00000001
0.00000080,0.00000000
0.00000006,0.00000001
0.00001907,
0.00000066,
0.00000048,0.00000008
0.00000002,
0.00000002,
0.00000939,0.00000000
0.00000199,0.00000000
0.00000622,0.00000000
0.00000044,0.00000000
0.00000244,0.00000001
0.00000488,
0.00000533,0.00000001
0.00001100,0.00000020
0.00000199,
0.00000203,
0.00001054,0.00000000
0.00001506,0.00000087
0.00000060,
0.00000075,0.00000019
0.00000358,0.00000247
0.00000014,0.00000001
0.00000260,
0.00000159,0.00000001
0.00000337,
0.00000042,
0.00000019,
0.00000039,0.00000040
0.00000217,0.00000005
0.00000814,0.00000019
0.00001372,0.00000001
0.00000454,0.00000020
0.00000042,
0.00000767,0.00000034
0.00000002,
0.00000001,
0.00000000,
0.00000450,0.00000001
0.00000163,0.00000001
0.00000002,
0.00000001,
0.00000115,0.00000001
0.00000002,
0.00000015,
0.00000053,0.00000002
0.00000063,0.00000000
0.00000011,0.00000000
0.00000006,0.00000004
0.00000014,0.00000002
0.00000009,0.00000001
0.00000252,0.00000000
0.00000258,0.00000216
0.00000153,0.00000000
0.00000172,0.00000659
0.00000008,
0.00000001,
0.00000006,
0.00000089,
0.00000549,0.00000001
0.00000542,
0.00000326,
0.00000548,0.00000000
0.00000918,0.00000045
0.00000036,0.00000001
0.00000000,
0.00000270,0.00000000
0.00000005,
0.00000205,0.00000004
0.00000011,0.00000000
0.00000187,0.00000004
0.00000203,0.00000000
0.00003828,0.00001267
0.00002295,0.00000107
0.00000019,0.00000713
0.00002167,0.00000014
0.00000051,0.00000015
0.00001928,0.00000008
0.00000651,0.00000312
0.00000022,
0.00000007,0.00000000
0.00000000,
0.00000790,0.00000003
0.00000079,0.00000004
0.00000099,0.00000001
0.00000003,0.00000002
0.00001209,0.00000000
0.00000115,0.00000000
0.00000039,
0.00000001,
0.00000000,
0.00000756,0.00000001
0.00000169,0.00000007
0.00000580,0.00000000
0.00000036,0.00000000
0.00000246,0.00000001
0.00000467,0.00000013
0.00000572,0.00000000
0.00001290,0.00000018
0.00000158,
0.00000205,0.00000000
0.00000918,0.00000019
0.00000000,
0.00005219,0.00002154
0.00000054,0.00000013
0.00000091,0.00000006
0.00000440,0.00000191
0.00000013,0.00000073
0.00000183,0.00000013
0.00000173,0.00000000
0.00000359,0.00000000
0.00000023,0.00000000
0.00000029,0.00000000
0.00000037,0.00000005
0.00000196,0.00000006
0.00000739,0.00000018
0.00001054,0.00000009
0.00000317,0.00000016
0.00000033,0.00000006
0.00000000,
0.00000631,0.00000003
0.00000002,
0.00000002,
0.00000007,
0.00000496,0.00000028
0.00000135,0.00000004
0.00000001,0.00000000
0.00000014,
0.00000075,0.00000007
0.00000002,
0.00000013,0.00000018
0.00000068,0.00000002
0.00000027,0.00000001
0.00000010,
0.00000011,0.00000000
0.00000008,0.00000000
0.00000007,0.00000003
0.00000324,0.00000001
0.00000126,0.00000449
0.00000119,0.00000002
0.00000145,0.00000562
0.00000015,0.00000000
