year,product_chapter,importer,value_trln_USD
1995,16,ITA,0.00000009
1995,16,NLD,0.00000004
1995,16,USA,0.00000001
1995,18,DEU,0.00000003
1995,19,FRA,0.00000000
1995,19,NLD,0.00000000
1995,22,FRA,0.00000001
1995,24,BMU,0.00000002
1995,28,DZA,0.00000004
1995,29,PRT,0.00000000
1995,30,PRT,0.00000129
1995,30,FRA,0.00000022
1995,30,NLD,0.00000010
1995,30,BEL,0.00000001
1995,30,ESP,0.00000001
1995,30,Other,0.00000002
1995,32,BRA,0.00000003
1995,33,GMB,0.00000000
1995,34,CHE,0.00000001
1995,39,DZA,0.00000006
1995,39,USA,0.00000004
1995,39,PRT,0.00000000
1995,39,MDG,0.00000000
1995,40,DZA,0.00000001
1995,41,PRT,0.00000006
1995,46,DZA,0.00000004
1995,48,PRT,0.00000000
1995,49,GBR,0.00000000
1995,56,SUR,0.00000000
1995,61,USA,0.00000002
1995,61,NIC,0.00000000
1995,62,PRT,0.00000041
1995,62,HUN,0.00000001
1995,62,USA,0.00000001
1995,63,NIC,0.00000000
1995,64,PRT,0.00000547
1995,69,PRT,0.00000000
1995,70,DZA,0.00000001
1995,71,GBR,0.00000001
1995,71,USA,0.00000000
1995,72,DZA,0.00000000
1995,72,MYS,0.00000000
1995,73,DZA,0.00000048
1995,73,PRT,0.00000002
1995,73,NIC,0.00000000
1995,74,ESP,0.00000002
1995,75,GBR,0.00000078
1995,80,PRT,0.00000004
1995,80,DEU,0.00000000
1995,80,ZA1,0.00000000
1995,80,IRL,0.00000000
1995,82,PRT,0.00000000
1995,83,NLD,0.00000000
1995,84,DEU,0.00000071
1995,84,PRT,0.00000008
1995,84,THA,0.00000005
1995,84,GBR,0.00000004
1995,84,DNK,0.00000002
1995,84,Other,0.00000005
1995,85,USA,0.00000019
1995,85,PRT,0.00000001
1995,85,DZA,0.00000001
1995,85,ITA,0.00000000
1995,85,GBR,0.00000000
1995,85,Other,0.00000000
1995,87,PRT,0.00000000
1995,87,DZA,0.00000000
1995,87,MEX,0.00000000
1995,87,NIC,0.00000000
1995,87,ZA1,0.00000000
1995,88,PRT,0.00000001
1995,88,ZA1,0.00000000
1995,88,NLD,0.00000000
1995,89,FRA,0.00000076
1995,90,GBR,0.00000004
1995,90,PRT,0.00000001
1995,90,FRA,0.00000000
1995,90,ZA1,0.00000000
1995,90,NLD,0.00000000
1995,90,Other,0.00000000
1995,92,BEL,0.00000000
1995,94,DZA,0.00000001
1995,94,NLD,0.00000000
1995,95,CHE,0.00000002
1995,97,DEU,0.00000001
1996,15,ESP,0.00000001
1996,16,USA,0.00000029
1996,16,ESP,0.00000021
1996,16,NLD,0.00000005
1996,16,BEL,0.00000001
1996,19,NLD,0.00000001
1996,19,BOL,0.00000001
1996,19,BEL,0.00000000
1996,19,FRA,0.00000000
1996,21,CRI,0.00000005
1996,22,NLD,0.00000002
1996,25,TZA,0.00000002
1996,25,SGP,0.00000002
1996,25,PRT,0.00000000
1996,28,IRL,0.00000000
1996,29,PRT,0.00000001
1996,29,CHE,0.00000000
1996,30,PRT,0.00000061
1996,30,ESP,0.00000060
1996,30,THA,0.00000050
1996,30,FRA,0.00000029
1996,30,GMB,0.00000018
1996,30,Other,0.00000042
1996,32,BRA,0.00000004
1996,33,BOL,0.00000000
1996,34,SGP,0.00000001
1996,39,BOL,0.00000000
1996,40,SGP,0.00000002
1996,40,GHA,0.00000000
1996,41,PRT,0.00000034
1996,41,IND,0.00000000
1996,44,IRL,0.00000001
1996,44,PRT,0.00000000
1996,48,SGP,0.00000003
1996,48,BOL,0.00000000
1996,48,PRT,0.00000000
1996,49,SGP,0.00000000
1996,49,PRT,0.00000000
1996,52,SEN,0.00000004
1996,55,THA,0.00000008
1996,60,PRT,0.00000001
1996,61,HUN,0.00000000
1996,61,PRT,0.00000000
1996,61,GMB,0.00000000
1996,62,PRT,0.00000208
1996,62,DEU,0.00000031
1996,62,FRA,0.00000001
1996,62,HUN,0.00000001
1996,62,DZA,0.00000000
1996,63,TGO,0.00000001
1996,64,PRT,0.00000680
1996,64,NER,0.00000000
1996,65,PRT,0.00000000
1996,69,DZA,0.00000003
1996,69,ZA1,0.00000000
1996,71,MYS,0.00000012
1996,71,NLD,0.00000006
1996,71,USA,0.00000001
1996,72,TUN,0.00000035
1996,72,DEU,0.00000002
1996,72,DZA,0.00000001
1996,72,PRT,0.00000001
1996,72,MYS,0.00000000
1996,73,IRL,0.00000068
1996,73,USA,0.00000002
1996,73,PRT,0.00000001
1996,73,SGP,0.00000000
1996,73,BOL,0.00000000
1996,73,Other,0.00000000
1996,74,PRT,0.00000000
1996,75,GBR,0.00000013
1996,80,DEU,0.00000000
1996,80,FRA,0.00000000
1996,82,PRT,0.00000002
1996,82,HUN,0.00000000
1996,82,MEX,0.00000000
1996,84,GBR,0.00000053
1996,84,PRT,0.00000019
1996,84,BGR,0.00000009
1996,84,USA,0.00000002
1996,84,FRA,0.00000002
1996,84,Other,0.00000007
1996,85,PRT,0.00000004
1996,85,BGR,0.00000003
1996,85,FRA,0.00000002
1996,85,TUN,0.00000002
1996,85,ZA1,0.00000001
1996,85,Other,0.00000001
1996,87,TZA,0.00000005
1996,87,GAB,0.00000004
1996,87,PRT,0.00000003
1996,87,SDN,0.00000001
1996,87,GMB,0.00000001
1996,87,Other,0.00000000
1996,88,ZA1,0.00000001
1996,88,PRT,0.00000000
1996,88,FRA,0.00000000
1996,89,ITA,0.00000097
