year,product_chapter,exporter,value_trln_USD,quantity_mln_metric_tons
1995,10,USA,0.00154898,10.37409117
1995,10,AUS,0.00014137,0.67863722
1995,10,DEU,0.00005782,0.58948748
1995,10,CAN,0.00004342,0.27298673
1995,10,IND,0.00001617,0.05352000
1995,10,Other,0.00008501,0.59447837
1995,11,CAN,0.00002453,0.07212686
1995,11,DEU,0.00001137,0.01898404
1995,11,AUS,0.00000880,0.02378617
1995,11,CHN,0.00000854,0.01372303
1995,11,USA,0.00000381,0.00770623
1995,11,Other,0.00001987,0.03189098
1995,12,USA,0.00040709,1.47617138
1995,12,CHN,0.00011131,0.11016290
1995,12,CAN,0.00002189,0.13263345
1995,12,AUS,0.00001966,0.00208196
1995,12,HKG,0.00001882,0.01282290
1995,12,Other,0.00005901,0.07331835
1995,13,USA,0.00001155,0.00061625
1995,13,JPN,0.00000990,0.00045207
1995,13,DEU,0.00000508,0.00008989
1995,13,FRA,0.00000500,0.00033129
1995,13,CHN,0.00000470,0.00093829
1995,13,Other,0.00001903,0.00494488
1995,14,CHN,0.00000620,0.03125077
1995,14,PAK,0.00000330,0.01773675
1995,14,MEX,0.00000216,0.00135594
1995,14,LKA,0.00000110,0.00431574
1995,14,USA,0.00000065,0.00128931
1995,14,Other,0.00000235,0.00261261
1995,15,MYS,0.00014993,0.20224739
1995,15,USA,0.00011531,0.18322581
1995,15,PHL,0.00002573,0.03403549
1995,15,JPN,0.00002107,0.01332731
1995,15,IDN,0.00001730,0.01931842
1995,15,Other,0.00009081,0.10978381
1995,16,CHN,0.00002144,0.00941694
1995,16,USA,0.00001675,0.00531782
1995,16,RUS,0.00001466,0.00033029
1995,16,MEX,0.00001287,0.00671421
1995,16,GBR,0.00000915,0.00152332
1995,16,Other,0.00005314,0.01405136
1995,17,AUS,0.00021587,0.67069365
1995,17,THA,0.00016310,0.67710247
1995,17,ZA1,0.00004500,0.15049211
1995,17,IDN,0.00002343,0.21439227
1995,17,FJI,0.00001799,0.05008000
1995,17,Other,0.00009231,0.21370108
1995,18,NLD,0.00002143,0.00869379
1995,18,USA,0.00001507,0.00527931
1995,18,FRA,0.00000662,0.00205998
1995,18,AUS,0.00000597,0.00220116
1995,18,BEL,0.00000482,0.00155350
1995,18,Other,0.00003254,0.01226798
1995,19,CHN,0.00002079,0.03274736
1995,19,USA,0.00001539,0.00569105
1995,19,NLD,0.00001388,0.00768006
1995,19,AUS,0.00000625,0.00341674
1995,19,BEL,0.00000431,0.00171206
1995,19,Other,0.00002695,0.01286348
1995,20,USA,0.00053387,0.21382686
1995,20,AUS,0.00019818,0.09568322
1995,20,NZL,0.00007742,0.04194458
1995,20,BRA,0.00006133,0.04539155
1995,20,DNK,0.00004912,0.01601298
1995,20,Other,0.00020277,0.14166661
1995,21,USA,0.00007836,0.01524976
1995,21,JPN,0.00001781,0.00335211
1995,21,CHN,0.00001508,0.01350873
1995,21,NZL,0.00001157,0.00614558
1995,21,NLD,0.00001139,0.00407065
1995,21,Other,0.00005949,0.01859100
1995,22,GBR,0.00011987,0.01588190
1995,22,USA,0.00003458,0.05556871
1995,22,SAU,0.00001669,0.05224914
1995,22,BRA,0.00001352,0.02754863
1995,22,FRA,0.00001328,0.00543319
1995,22,Other,0.00003182,0.02772299
1995,23,CHN,0.00010467,0.57941392
1995,23,IND,0.00009881,0.75634008
1995,23,BRA,0.00007124,0.35849193
1995,23,IDN,0.00004248,0.39115420
1995,23,USA,0.00003521,0.08937355
1995,23,Other,0.00016176,0.89029933
1995,24,SGP,0.00022130,0.01132650
1995,24,USA,0.00019588,0.01130108
1995,24,JPN,0.00013284,0.00751916
1995,24,GRC,0.00001958,0.00340396
1995,24,TUR,0.00001020,0.00263708
1995,24,Other,0.00002434,0.00230920
1995,25,CHN,0.00014623,2.35365301
1995,25,JPN,0.00014356,2.22044579
1995,25,USA,0.00011496,1.19388531
1995,25,AUS,0.00006051,1.94320645
1995,25,CAN,0.00002923,0.26045171
1995,25,Other,0.00015048,2.16775073
1995,26,AUS,0.00054939,19.61517228
1995,26,BRA,0.00019678,8.85103044
1995,26,IDN,0.00018287,0.18455685
1995,26,CAN,0.00011831,0.72877926
1995,26,PNG,0.00009670,0.08956002
1995,26,Other,0.00038916,7.57208618
1995,27,SAU,0.00509253,36.62396749
1995,27,IDN,0.00160936,12.18363217
1995,27,ARE,0.00143265,10.50347646
1995,27,IRN,0.00120606,9.65454671
1995,27,KWT,0.00106078,6.87250003
1995,27,Other,0.00830125,87.07531926
