year,product_chapter,value_trln_USD,quantity_mln_metric_tons
1995,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00020386,0.02322655
1995,"Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, intended for inhalation without combustion; other nicotine containing products intended for the intake of nicotine into the human body",0.00017747,0.03048632
1995,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00012589,0.01661443
1995,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",0.00010111,0.00001703
1995,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00008325,0.02436924
1995,Other,0.00058959,1.03141916
1996,"Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, intended for inhalation without combustion; other nicotine containing products intended for the intake of nicotine into the human body",0.00021027,0.02529443
1996,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00017827,0.02198534
1996,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00012667,0.02490123
1996,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00012597,0.56060046
1996,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00010961,0.01925511
1996,Other,0.00055532,0.84629014
1997,"Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, intended for inhalation without combustion; other nicotine containing products intended for the intake of nicotine into the human body",0.00019973,0.02678904
1997,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00015377,0.71242590
1997,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00013258,0.03210632
1997,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00011633,0.03110025
1997,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00008068,0.01444907
1997,Other,0.00066597,1.50573283
