year,product_chapter,value_trln_USD,quantity_mln_metric_tons
1995,Wood and articles of wood; wood charcoal,0.00018226,0.50028612
1995,Rubber and articles thereof,0.00004448,0.03976841
1995,Apparel and clothing accessories; knitted or crocheted,0.00003313,0.00281089
1995,Apparel and clothing accessories; not knitted or crocheted,0.00003010,0.00211479
1995,Cotton,0.00000878,0.00425959
1995,Other,0.00002264,0.03192543
1996,Apparel and clothing accessories; knitted or crocheted,0.00008267,0.01179884
1996,Wood and articles of wood; wood charcoal,0.00006523,0.12814634
1996,Apparel and clothing accessories; not knitted or crocheted,0.00004559,0.00547610
1996,Rubber and articles thereof,0.00003801,0.03146264
1996,Pharmaceutical products,0.00001026,0.00238106
1996,Other,0.00003576,0.05124862
1997,Apparel and clothing accessories; knitted or crocheted,0.00016650,0.01197026
1997,Wood and articles of wood; wood charcoal,0.00015540,0.36397264
1997,Apparel and clothing accessories; not knitted or crocheted,0.00012039,0.00953223
1997,Rubber and articles thereof,0.00006583,0.07439972
1997,Pharmaceutical products,0.00002000,0.00477781
1997,Other,0.00003729,0.04429064
1998,Apparel and clothing accessories; knitted or crocheted,0.00033845,0.02316695
1998,Apparel and clothing accessories; not knitted or crocheted,0.00024008,0.01899914
1998,Wood and articles of wood; wood charcoal,0.00009631,0.31032393
1998,Rubber and articles thereof,0.00004885,0.07919488
1998,Pharmaceutical products,0.00002171,0.00589347
1998,Other,0.00004203,0.02977048
1999,Apparel and clothing accessories; knitted or crocheted,0.00049756,0.03144819
1999,Apparel and clothing accessories; not knitted or crocheted,0.00046489,0.03449270
1999,Wood and articles of wood; wood charcoal,0.00006221,0.14546092
1999,Footwear; gaiters and the like; parts of such articles,0.00005980,0.00545947
1999,Rubber and articles thereof,0.00003941,0.06943762
1999,Other,0.00005274,0.06826420
2000,Apparel and clothing accessories; knitted or crocheted,0.00086510,0.05309706
2000,Apparel and clothing accessories; not knitted or crocheted,0.00064220,0.03285416
2000,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",0.00027242,0.00001207
2000,Footwear; gaiters and the like; parts of such articles,0.00013831,0.01851880
2000,Wood and articles of wood; wood charcoal,0.00007907,0.14351485
2000,Other,0.00018464,0.22706475
2001,Apparel and clothing accessories; knitted or crocheted,0.00117060,0.07602874
2001,Apparel and clothing accessories; not knitted or crocheted,0.00068821,0.03868647
2001,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",0.00020428,0.00003822
2001,Footwear; gaiters and the like; parts of such articles,0.00016660,0.02099008
2001,Wood and articles of wood; wood charcoal,0.00005966,0.10797429
2001,Other,0.00019289,0.18868786
2002,Apparel and clothing accessories; knitted or crocheted,0.00140786,0.10287755
2002,Apparel and clothing accessories; not knitted or crocheted,0.00082910,0.05235039
2002,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",0.00043275,0.00005946
2002,Footwear; gaiters and the like; parts of such articles,0.00017818,0.02234321
2002,Rubber and articles thereof,0.00007132,0.08476261
2002,Other,0.00022214,0.22629298
2003,Apparel and clothing accessories; knitted or crocheted,0.00160807,0.11484808
2003,Apparel and clothing accessories; not knitted or crocheted,0.00100328,0.06127377
2003,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",0.00034279,0.00006059
2003,Footwear; gaiters and the like; parts of such articles,0.00019239,0.01951887
2003,Rubber and articles thereof,0.00006078,0.06424434
2003,Other,0.00025926,0.22040751
2004,Apparel and clothing accessories; knitted or crocheted,0.00201597,0.13542615
2004,Apparel and clothing accessories; not knitted or crocheted,0.00115566,0.06618209
2004,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",0.00061073,0.00006181
2004,Footwear; gaiters and the like; parts of such articles,0.00022849,0.02341713
2004,Rubber and articles thereof,0.00007929,0.06661491
2004,Other,0.00032215,0.38984110
2005,Apparel and clothing accessories; knitted or crocheted,0.00236923,0.15820001
2005,Apparel and clothing accessories; not knitted or crocheted,0.00115744,0.06875842
2005,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",0.00053867,0.00005388
2005,Footwear; gaiters and the like; parts of such articles,0.00019813,0.02117345
2005,Rubber and articles thereof,0.00008144,0.06657213
2005,Other,0.00041207,0.31029613
2006,Apparel and clothing accessories; knitted or crocheted,0.00301252,0.19801218
2006,Apparel and clothing accessories; not knitted or crocheted,0.00117035,0.07004357
