year,product_chapter,exporter,value_trln_USD,quantity_mln_metric_tons
1995,10,IND,0.00001351,0.06564438
1995,10,THA,0.00001036,0.03832926
1995,10,CAN,0.00000625,0.03101021
1995,10,USA,0.00000440,0.01519039
1995,10,BFA,0.00000439,0.00261907
1995,10,Other,0.00000549,0.02628372
1995,11,USA,0.00000151,0.00559195
1995,11,DNK,0.00000140,0.00283122
1995,11,FRA,0.00000060,0.00140952
1995,11,BEL,0.00000030,0.00070624
1995,11,NLD,0.00000012,0.00008033
1995,11,Other,0.00000016,0.00035655
1995,12,BFA,0.00000051,0.00294861
1995,12,DEU,0.00000023,0.00001059
1995,12,FRA,0.00000006,0.00001237
1995,12,CIV,0.00000002,0.00019993
1995,12,ITA,0.00000001,0.00000059
1995,12,Other,0.00000002,0.00003255
1995,13,USA,0.00000027,0.00001486
1995,13,DEU,0.00000014,0.00000550
1995,13,ITA,0.00000002,0.00000450
1995,13,FRA,0.00000000,0.00000025
1995,14,FRA,0.00000000,0.00000041
1995,14,GHA,0.00000000,0.00000762
1995,15,NLD,0.00000166,0.00153176
1995,15,ARG,0.00000131,0.00204135
1995,15,GBR,0.00000103,0.00222948
1995,15,CIV,0.00000077,0.00115978
1995,15,FRA,0.00000070,0.00041451
1995,15,Other,0.00000193,0.00616550
1995,16,MAR,0.00000049,0.00031521
1995,16,DNK,0.00000046,0.00018000
1995,16,NLD,0.00000028,0.00014732
1995,16,FRA,0.00000027,0.00009944
1995,16,ARG,0.00000013,0.00005969
1995,16,Other,0.00000024,0.00029558
1995,17,BEL,0.00000674,0.01786980
1995,17,FRA,0.00000534,0.01166162
1995,17,BRA,0.00000063,0.00174087
1995,17,ESP,0.00000054,0.00009812
1995,17,DEU,0.00000010,0.00012192
1995,17,Other,0.00000044,0.00060451
1995,18,NGA,0.00000028,0.00034769
1995,18,FRA,0.00000003,0.00000640
1995,18,GBR,0.00000002,0.00001205
1995,18,IDN,0.00000002,0.00001666
1995,18,GHA,0.00000001,0.00001815
1995,18,Other,0.00000001,0.00000948
1995,19,ITA,0.00000162,0.00231397
1995,19,FRA,0.00000049,0.00030321
1995,19,NGA,0.00000027,0.00051919
1995,19,NLD,0.00000014,0.00002056
1995,19,GBR,0.00000009,0.00005047
1995,19,Other,0.00000042,0.00040343
1995,20,ITA,0.00000307,0.00248285
1995,20,FRA,0.00000233,0.00309596
1995,20,NLD,0.00000026,0.00028263
1995,20,GBR,0.00000023,0.00014616
1995,20,ESP,0.00000012,0.00012257
1995,20,Other,0.00000052,0.00077041
1995,21,CIV,0.00000217,0.00032015
1995,21,FRA,0.00000095,0.00048539
1995,21,CHN,0.00000092,0.00040319
1995,21,CMR,0.00000060,0.00021469
1995,21,S19,0.00000055,0.00031981
1995,21,Other,0.00000242,0.00106203
1995,22,FRA,0.00000425,0.00222096
1995,22,GBR,0.00000225,0.00030485
1995,22,ESP,0.00000188,0.00339951
1995,22,NLD,0.00000077,0.00020803
1995,22,BEL,0.00000035,0.00012024
1995,22,Other,0.00000112,0.00116365
1995,23,SEN,0.00000019,0.00115612
1995,23,FRA,0.00000010,0.00015103
1995,23,DEU,0.00000007,0.00012900
1995,23,BEL,0.00000005,0.00013480
1995,23,DNK,0.00000001,0.00001999
1995,23,Other,0.00000003,0.00010874
1995,24,FRA,0.00000319,0.00021332
1995,24,GBR,0.00000236,0.00015423
1995,24,NGA,0.00000089,0.00014917
1995,24,CAN,0.00000051,0.00005970
1995,24,NLD,0.00000038,0.00003998
1995,24,Other,0.00000071,0.00011787
1995,25,ESP,0.00000595,0.18422104
1995,25,NOR,0.00000411,0.07759278
1995,25,TUR,0.00000225,0.04231802
1995,25,TUN,0.00000195,0.06456405
1995,25,GRC,0.00000153,0.04785862
1995,25,Other,0.00000334,0.05969315
1995,26,SWE,0.00000000,0.00000100
1995,27,NGA,0.00004503,0.26814984
1995,27,CIV,0.00001915,0.11332838
1995,27,NLD,0.00001099,0.06582719
1995,27,ANT,0.00001040,0.05957718
1995,27,VEN,0.00001029,0.05519464
1995,27,Other,0.00005196,0.26518759
1995,28,FRA,0.00000038,0.00019186
1995,28,GBR,0.00000030,0.00035613
1995,28,DEU,0.00000018,0.00030791
1995,28,BEL,0.00000017,0.00026255
1995,28,CIV,0.00000014,0.00016632
1995,28,Other,0.00000035,0.00035819
1995,29,DEU,0.00000040,0.00015137
1995,29,FRA,0.00000030,0.00032637
1995,29,GBR,0.00000011,0.00003618
1995,29,NLD,0.00000011,0.00005957
1995,29,CIV,0.00000007,0.00005576
1995,29,Other,0.00000020,0.00014183
1995,30,MRT,0.00002211,0.04074008
1995,30,FRA,0.00001257,0.00094152
1995,30,USA,0.00000164,0.00006024
1995,30,NLD,0.00000090,0.00114869
1995,30,CHN,0.00000068,0.00016345
