year,product_chapter,importer,value_trln_USD
1995,11,LCA,0.00000115
1995,11,DMA,0.00000024
1995,11,ATG,0.00000009
1995,11,BRB,0.00000001
1995,12,UGA,0.00000182
1995,12,CHE,0.00000001
1995,12,DMA,0.00000000
1995,12,AUT,0.00000000
1995,12,AIA,0.00000000
1995,15,LCA,0.00000001
1995,16,BRB,0.00000000
1995,17,LCA,0.00000004
1995,18,USA,0.00000203
1995,18,CHE,0.00000093
1995,18,NLD,0.00000091
1995,18,FRA,0.00000044
1995,18,ITA,0.00000006
1995,18,Other,0.00000001
1995,19,DMA,0.00000001
1995,19,VCT,0.00000000
1995,20,VCT,0.00000001
1995,20,USA,0.00000000
1995,20,TTO,0.00000000
1995,20,LCA,0.00000000
1995,20,ATG,0.00000000
1995,20,Other,0.00000000
1995,21,LCA,0.00000004
1995,21,VCT,0.00000002
1995,21,USA,0.00000000
1995,21,KNA,0.00000000
1995,21,ANT,0.00000000
1995,21,Other,0.00000000
1995,22,FRA,0.00000156
1995,22,DMA,0.00000022
1995,22,TTO,0.00000006
1995,22,LCA,0.00000006
1995,22,CAN,0.00000006
1995,22,Other,0.00000008
1995,23,LCA,0.00000027
1995,23,ATG,0.00000005
1995,23,DMA,0.00000001
1995,23,TTO,0.00000000
1995,24,LCA,0.00000001
1995,24,DMA,0.00000000
1995,25,ZWE,0.00000000
1995,27,FRA,0.00000057
1995,27,DMA,0.00000000
1995,27,VCT,0.00000000
1995,27,KNA,0.00000000
1995,29,IRL,0.00000007
1995,29,LCA,0.00000000
1995,30,USA,0.00000562
1995,30,FRA,0.00000099
1995,30,GBR,0.00000007
1995,30,BRB,0.00000004
1995,30,TTO,0.00000003
1995,30,Other,0.00000004
1995,32,LCA,0.00000024
1995,32,VCT,0.00000008
1995,32,BRB,0.00000008
1995,32,ATG,0.00000006
1995,32,DMA,0.00000005
1995,32,Other,0.00000007
1995,33,CAN,0.00000001
1995,33,FRA,0.00000000
1995,33,BRB,0.00000000
1995,34,BRB,0.00000001
1995,34,LCA,0.00000000
1995,34,VCT,0.00000000
1995,34,DMA,0.00000000
1995,36,VCT,0.00000001
1995,38,LCA,0.00000000
1995,39,DOM,0.00000012
1995,39,USA,0.00000008
1995,39,DEU,0.00000002
1995,39,HRV,0.00000001
1995,39,DMA,0.00000001
1995,39,Other,0.00000001
1995,40,ROU,0.00000000
1995,40,TTO,0.00000000
1995,41,ROU,0.00000001
1995,42,BRB,0.00000008
1995,42,VCT,0.00000002
1995,42,DMA,0.00000001
1995,42,TTO,0.00000001
1995,42,LCA,0.00000000
1995,44,ESP,0.00000003
1995,44,LCA,0.00000000
1995,44,TTO,0.00000000
1995,48,BRB,0.00000054
1995,48,JAM,0.00000031
1995,48,LCA,0.00000020
1995,48,GUY,0.00000011
1995,48,ATG,0.00000010
1995,48,Other,0.00000032
1995,49,USA,0.00000003
1995,49,GUY,0.00000003
1995,49,LCA,0.00000001
1995,49,VCT,0.00000001
1995,49,DMA,0.00000000
1995,49,Other,0.00000000
1995,55,DMA,0.00000000
1995,57,TTO,0.00000001
1995,58,MYS,0.00000001
1995,58,ROU,0.00000000
1995,60,DEU,0.00000001
1995,60,GBR,0.00000000
1995,60,IRL,0.00000000
1995,60,USA,0.00000000
1995,60,FRA,0.00000000
1995,60,Other,0.00000000
1995,61,BRB,0.00000010
1995,61,VCT,0.00000001
1995,61,TTO,0.00000001
1995,61,HRV,0.00000000
1995,61,LCA,0.00000000
1995,62,USA,0.00000008
1995,62,BRB,0.00000004
1995,62,TTO,0.00000002
1995,62,VCT,0.00000002
1995,62,DMA,0.00000001
1995,62,Other,0.00000002
1995,64,ROU,0.00000000
1995,65,BRB,0.00000000
1995,70,GBR,0.00000005
1995,70,USA,0.00000005
1995,70,VCT,0.00000002
