year,product_chapter,value_trln_USD,quantity_mln_metric_tons
1995,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",0.00083840,0.00005580
1995,"Metals; n.e.c., cermets and articles thereof",0.00018513,0.00451649
1995,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00015690,1.21991867
1995,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0.00008480,0.03365304
1995,Wood and articles of wood; wood charcoal,0.00007400,0.13944986
1995,Other,0.00016787,0.10522663
1996,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",0.00087063,0.00007026
1996,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00017279,1.03963058
1996,"Metals; n.e.c., cermets and articles thereof",0.00015165,0.00349367
1996,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0.00011722,0.05840042
1996,Wood and articles of wood; wood charcoal,0.00008898,0.16917351
1996,Other,0.00021002,0.13414752
1997,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",0.00073822,0.00004520
1997,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00016839,1.16987236
1997,"Metals; n.e.c., cermets and articles thereof",0.00011625,0.00338910
1997,Wood and articles of wood; wood charcoal,0.00006114,0.14711968
1997,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0.00006026,0.03250505
1997,Other,0.00013966,0.10784689
1998,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",0.00068849,0.00003857
1998,"Metals; n.e.c., cermets and articles thereof",0.00011000,0.00210988
1998,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00007924,0.81109286
1998,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0.00005840,0.02837731
1998,Wood and articles of wood; wood charcoal,0.00005213,0.13805850
1998,Other,0.00007946,0.06107889
1999,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",0.00084020,0.00010399
1999,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00011407,0.88696337
1999,"Metals; n.e.c., cermets and articles thereof",0.00005716,0.00218935
1999,"Ores, slag and ash",0.00005206,0.04656995
1999,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0.00004182,0.02432640
1999,Other,0.00006324,0.08335594
2000,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",0.00073786,0.00026222
2000,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00019355,0.92756045
2000,"Ores, slag and ash",0.00009910,0.10135976
2000,"Metals; n.e.c., cermets and articles thereof",0.00004983,0.00244106
2000,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0.00003030,0.02098545
2000,Other,0.00007695,0.09747682
