year,product_chapter,importer,value_trln_USD,quantity_mln_metric_tons
1995,10,COL,0.00002093,0.08680799
1995,10,PER,0.00000053,0.00077919
1995,10,USA,0.00000013,0.00010321
1995,10,AUS,0.00000003,0.00001800
1995,10,MEX,0.00000002,0.00000353
1995,10,Other,0.00000001,0.00001290
1995,11,DEU,0.00000098,0.00039612
1995,11,COL,0.00000093,0.00258857
1995,11,KOR,0.00000032,0.00009697
1995,11,NOR,0.00000013,0.00003390
1995,11,USA,0.00000013,0.00018591
1995,11,Other,0.00000019,0.00007586
1995,12,DEU,0.00000058,0.00120698
1995,12,COL,0.00000024,0.00109005
1995,12,FRA,0.00000013,0.00010127
1995,12,NLD,0.00000012,0.00043625
1995,12,ITA,0.00000007,0.00005071
1995,12,Other,0.00000014,0.00020225
1995,13,ZA1,0.00000010,0.00000060
1995,13,ESP,0.00000007,0.00002184
1995,13,MEX,0.00000004,0.00000054
1995,13,FRA,0.00000002,0.00001000
1995,13,USA,0.00000002,0.00004329
1995,13,Other,0.00000002,0.00000160
1995,14,PER,0.00000042,0.00443560
1995,14,ESP,0.00000005,0.00000800
1995,14,ITA,0.00000004,0.00002843
1995,14,JPN,0.00000001,0.00002444
1995,14,FRA,0.00000000,0.00000020
1995,14,Other,0.00000000,0.00000987
1995,15,MEX,0.00001309,0.02066872
1995,15,COL,0.00000278,0.00270381
1995,15,USA,0.00000086,0.00156384
1995,15,PER,0.00000010,0.00008072
1995,15,CHL,0.00000008,0.00007498
1995,15,Other,0.00000011,0.00007840
1995,16,USA,0.00003870,0.00932283
1995,16,COL,0.00003710,0.02672947
1995,16,ESP,0.00003617,0.01451707
1995,16,BRA,0.00001847,0.00621001
1995,16,ARG,0.00001242,0.00432860
1995,16,Other,0.00004094,0.01419673
1995,17,USA,0.00001036,0.01234780
1995,17,COL,0.00000901,0.00412433
1995,17,PER,0.00000630,0.00357282
1995,17,VEN,0.00000345,0.00867867
1995,17,BRA,0.00000214,0.00039182
1995,17,Other,0.00000363,0.00435269
1995,18,USA,0.00007404,0.05196580
1995,18,NLD,0.00001340,0.00814031
1995,18,ARG,0.00001122,0.00460548
1995,18,DEU,0.00000889,0.00544385
1995,18,CAN,0.00000820,0.00411305
1995,18,Other,0.00004727,0.02643409
1995,19,COL,0.00000280,0.00149962
1995,19,PER,0.00000080,0.00072161
1995,19,PAN,0.00000026,0.00010608
1995,19,DEU,0.00000020,0.00001438
1995,19,USA,0.00000013,0.00005881
