year,product_chapter,value_trln_USD,quantity_mln_metric_tons
1995,Cotton,0.00013837,0.06844648
1995,Aluminium and articles thereof,0.00007053,0.04165413
1995,Works of art; collectors' pieces and antiques,0.00001551,0.00000000
1995,Vegetable plaiting materials; vegetable products not elsewhere specified or included,0.00000315,0.01263723
1995,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",0.00000301,0.00032700
1995,Other,0.00002621,0.02803458
1996,Cotton,0.00018596,0.09207783
1996,Aluminium and articles thereof,0.00006170,0.03974521
1996,Glass and glassware,0.00001072,0.01311207
1996,Tin; articles thereof,0.00000957,0.00756589
1996,"Metals; n.e.c., cermets and articles thereof",0.00000938,0.00742226
1996,Other,0.00004901,0.03669567
1997,Cotton,0.00016063,0.08462062
1997,Aluminium and articles thereof,0.00003173,0.02008233
1997,"Metals; n.e.c., cermets and articles thereof",0.00002200,0.01845059
1997,Tin; articles thereof,0.00001132,0.00930384
1997,Glass and glassware,0.00000871,0.01560617
1997,Other,0.00004568,0.03697040
1998,Cotton,0.00013791,0.07585305
1998,Aluminium and articles thereof,0.00006282,0.04282850
1998,"Metals; n.e.c., cermets and articles thereof",0.00001246,0.01186423
1998,"Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, intended for inhalation without combustion; other nicotine containing products intended for the intake of nicotine into the human body",0.00000756,0.00435855
1998,Tin; articles thereof,0.00000701,0.00600132
1998,Other,0.00004438,0.04794571
1999,Aluminium and articles thereof,0.00012667,0.09408866
1999,Cotton,0.00008786,0.05786154
1999,"Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, intended for inhalation without combustion; other nicotine containing products intended for the intake of nicotine into the human body",0.00001160,0.00834052
1999,Apparel and clothing accessories; not knitted or crocheted,0.00000652,0.00094475
1999,"Preparations of vegetables, fruit, nuts or other parts of plants",0.00000552,0.01374448
1999,Other,0.00003599,0.06820039
2000,Aluminium and articles thereof,0.00021740,0.13552674
2000,Cotton,0.00012969,0.08358736
2000,"Metals; n.e.c., cermets and articles thereof",0.00001924,0.03929093
2000,"Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, intended for inhalation without combustion; other nicotine containing products intended for the intake of nicotine into the human body",0.00000829,0.00777658
2000,Tin; articles thereof,0.00000747,0.01855762
2000,Other,0.00004176,0.09795693
2001,Aluminium and articles thereof,0.00016395,0.10409120
2001,Cotton,0.00011481,0.07835624
2001,"Metals; n.e.c., cermets and articles thereof",0.00001482,0.05558894
2001,"Preparations of vegetables, fruit, nuts or other parts of plants",0.00000819,0.03508419
2001,Tin; articles thereof,0.00000692,0.01973564
2001,Other,0.00004513,0.05864727
2002,Aluminium and articles thereof,0.00025669,0.18419479
2002,Cotton,0.00011457,0.09952215
2002,"Metals; n.e.c., cermets and articles thereof",0.00001532,0.05707918
2002,"Preparations of vegetables, fruit, nuts or other parts of plants",0.00000900,0.03886928
2002,Tin; articles thereof,0.00000771,0.01590377
2002,Other,0.00005376,0.14147718
2003,Aluminium and articles thereof,0.00030558,0.20394606
2003,Cotton,0.00017522,0.13345552
2003,Apparel and clothing accessories; not knitted or crocheted,0.00001347,0.00215087
2003,"Metals; n.e.c., cermets and articles thereof",0.00001281,0.04942285
2003,"Preparations of vegetables, fruit, nuts or other parts of plants",0.00000813,0.03236924
2003,Other,0.00005183,0.10706354
2004,Aluminium and articles thereof,0.00030028,0.17015560
2004,Cotton,0.00021821,0.14880352
2004,"Metals; n.e.c., cermets and articles thereof",0.00001538,0.03720849
2004,Iron and steel,0.00001325,0.00155423
2004,Apparel and clothing accessories; not knitted or crocheted,0.00001156,0.00157526
2004,Other,0.00008117,0.16691182
2005,Aluminium and articles thereof,0.00047748,0.25392208
2005,Cotton,0.00017774,0.14270557
2005,"Metals; n.e.c., cermets and articles thereof",0.00002194,0.04968142
2005,Apparel and clothing accessories; not knitted or crocheted,0.00001549,0.00163434
2005,Iron and steel,0.00001184,0.00235441
2005,Other,0.00008967,0.15904333
2006,Aluminium and articles thereof,0.00058685,0.22644136
2006,Cotton,0.00017350,0.13950448
2006,"Metals; n.e.c., cermets and articles thereof",0.00002954,0.05687252
2006,Tin; articles thereof,0.00001980,0.02118042
2006,Apparel and clothing accessories; not knitted or crocheted,0.00001917,0.00194457
2006,Other,0.00007267,0.10695753
2007,Aluminium and articles thereof,0.00075133,0.27372292
2007,Cotton,0.00015600,0.12197856
2007,"Metals; n.e.c., cermets and articles thereof",0.00004037,0.06660654
2007,Glass and glassware,0.00003532,0.10302322
2007,Tin; articles thereof,0.00002185,0.02104581
2007,Other,0.00008802,0.07240961
2008,Aluminium and articles thereof,0.00059188,0.21479869
2008,Cotton,0.00014294,0.09929605
2008,Cereals,0.00007141,0.15776146
2008,"Metals; n.e.c., cermets and articles thereof",0.00006295,0.07314490
2008,Tin; articles thereof,0.00002711,0.01889936
2008,Other,0.00015424,0.17586250
2009,Aluminium and articles thereof,0.00050510,0.29405981
2009,"Metals; n.e.c., cermets and articles thereof",0.00009660,0.08204575
2009,Cotton,0.00008923,0.06795795
2009,"Products of the milling industry; malt, starches, inulin, wheat gluten",0.00003128,0.09088650
2009,Tin; articles thereof,0.00002790,0.02064851
2009,Other,0.00013578,0.16727999
2010,Aluminium and articles thereof,0.00067220,0.30094755
2010,Cotton,0.00016371,0.08310871
2010,"Metals; n.e.c., cermets and articles thereof",0.00008921,0.07585049
2010,Glass and glassware,0.00004779,0.14601292
2010,Pharmaceutical products,0.00002742,0.00746122
2010,Other,0.00016811,0.15914781
2011,Aluminium and articles thereof,0.00058551,0.22907209
2011,Cotton,0.00015570,0.04884562
2011,"Ores, slag and ash",0.00007633,0.03406704
2011,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00005826,0.09183841
2011,"Metals; n.e.c., cermets and articles thereof",0.00004154,0.06249611
2011,Other,0.00014545,0.14160931
2012,Aluminium and articles thereof,0.00065751,0.29900489
2012,Cotton,0.00017344,0.08838860
2012,"Ores, slag and ash",0.00011992,0.11162635
2012,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",0.00005833,0.00176867
2012,"Metals; n.e.c., cermets and articles thereof",0.00003364,0.07686993
2012,Other,0.00008567,0.10120962
2013,Aluminium and articles thereof,0.00048056,0.23219840
2013,Cotton,0.00020129,0.10586346
2013,"Ores, slag and ash",0.00009492,0.09294109
2013,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",0.00005236,0.00136538
2013,"Metals; n.e.c., cermets and articles thereof",0.00003431,0.08207508
2013,Other,0.00011970,0.14852496
2014,Aluminium and articles thereof,0.00024031,0.11888704
2014,"Ores, slag and ash",0.00017723,0.18669344
2014,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",0.00012346,0.00075645
2014,Cotton,0.00010993,0.06133855
2014,"Metals; n.e.c., cermets and articles thereof",0.00003318,0.08113929
2014,Other,0.00014717,0.11972595
2015,Aluminium and articles thereof,0.00027101,0.14646432
2015,"Ores, slag and ash",0.00016849,0.20000932
2015,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",0.00014415,0.00151766
2015,Cotton,0.00013993,0.09312010
2015,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0.00004298,0.00066198
2015,Other,0.00015892,0.23767382
2016,Aluminium and articles thereof,0.00030512,0.19791018
2016,"Ores, slag and ash",0.00024640,0.28061614
2016,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",0.00017388,0.00152938
2016,Cotton,0.00014219,0.09998625
2016,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0.00006569,0.00114026
2016,Other,0.00028460,0.69198620
2017,"Ores, slag and ash",0.00039477,0.35524104
2017,Aluminium and articles thereof,0.00027119,0.14163721
2017,Cotton,0.00016564,0.09505694
2017,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",0.00016016,0.00085850
2017,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00005163,0.00469315
2017,Other,0.00036353,1.72309394
2018,"Ores, slag and ash",0.00040905,0.35152866
2018,Aluminium and articles thereof,0.00023480,0.11584337
2018,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",0.00021538,0.00097214
2018,Cotton,0.00021378,0.11506968
2018,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00007761,0.04378212
2018,Other,0.00028257,2.14371067
2019,"Ores, slag and ash",0.00030123,0.31447105
2019,Aluminium and articles thereof,0.00024358,0.13260449
2019,Cotton,0.00018851,0.11585599
2019,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",0.00017730,0.00046240
2019,"Salt; sulphur; earths, stone; plastering materials, lime and cement",0.00006925,1.54033351
2019,Other,0.00025904,0.78704482
2020,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",0.00078204,0.00049841
2020,Aluminium and articles thereof,0.00021824,0.13044902
2020,Cotton,0.00017945,0.11998565
2020,"Ores, slag and ash",0.00016202,0.19604006
2020,"Metals; n.e.c., cermets and articles thereof",0.00006543,0.03001776
2020,Other,0.00023593,1.51477434
2021,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",0.00078698,0.00015134
2021,"Ores, slag and ash",0.00035045,0.27455328
2021,Cotton,0.00025917,0.12226100
2021,Aluminium and articles thereof,0.00024261,0.10087702
2021,"Metals; n.e.c., cermets and articles thereof",0.00017015,0.05911940
2021,Other,0.00029943,1.52501925
2022,"Ores, slag and ash",0.00073236,0.42542444
2022,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",0.00070371,0.00028187
2022,Cotton,0.00027250,0.10210541
2022,"Metals; n.e.c., cermets and articles thereof",0.00021274,0.06795544
2022,Aluminium and articles thereof,0.00017359,0.06405990
2022,Other,0.00036828,2.05745369
2023,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",0.00047120,0.00011836
2023,"Ores, slag and ash",0.00044939,0.26729864
2023,"Metals; n.e.c., cermets and articles thereof",0.00012907,0.07251200
2023,Aluminium and articles thereof,0.00011693,0.04963052
2023,Cotton,0.00011661,0.05668193
2023,Other,0.00020240,1.03044798
