year,product_chapter,value_trln_USD,quantity_mln_metric_tons
1995,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00153218,0.17692054
1995,Food Related,0.00125328,3.35699324
1995,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00092876,0.09150784
1995,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00051291,0.06241912
1995,Organic chemicals,0.00050363,0.31482691
1995,Other,0.00348841,5.92331392
1996,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00158186,0.16361898
1996,Food Related,0.00124756,3.62605247
1996,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00086389,0.11408146
1996,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00062485,0.11256296
1996,Organic chemicals,0.00050540,0.45811971
1996,Other,0.00360634,5.89652263
1997,Food Related,0.00144434,5.10997810
1997,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00133361,0.16708759
1997,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00069858,0.09476124
1997,Organic chemicals,0.00043069,0.39267899
1997,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00036310,0.05830180
1997,Other,0.00305330,4.93299895
1998,Food Related,0.00118221,3.30210766
1998,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00110280,0.17053041
1998,Organic chemicals,0.00048741,0.73250290
1998,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00041964,0.05765531
1998,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00036610,0.06639731
1998,Other,0.00307834,5.40850361
1999,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00097751,0.19556259
1999,Food Related,0.00092130,3.26362053
1999,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00048303,0.08397874
1999,Organic chemicals,0.00040945,0.44376849
1999,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00040353,0.07261540
1999,Other,0.00300854,8.05998915
2000,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00112089,0.13294592
2000,Organic chemicals,0.00078007,0.70688752
2000,Food Related,0.00074255,2.70800175
2000,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00048951,0.05407895
2000,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0.00041925,0.14474471
2000,Other,0.00320615,6.47814785
2001,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00125661,0.14238415
2001,Food Related,0.00069944,2.05414370
2001,Organic chemicals,0.00058741,0.81365342
