imports_trln_USD,exports_trln_USD
0.00000005,
0.00000020,0.00000000
0.00000003,
0.00000000,
0.00000012,
0.00000016,0.00000003
0.00000010,
0.00000007,
0.00000016,
0.00000069,0.00000010
0.00000038,
0.00000103,
0.00000016,0.00000003
0.00000028,
0.00000010,
0.00000359,
0.00000012,0.00000024
0.00000002,
0.00000032,0.00000356
0.00000000,
0.00000032,0.00000000
0.00000008,0.00000000
0.00000014,0.00000002
0.00000001,
0.00000000,
0.00000001,
0.00000010,
0.00000060,
0.00000106,0.00000004
0.00000003,0.00000000
0.00000007,
0.00000045,0.00000002
0.00000024,0.00000000
0.00000028,0.00000001
0.00000000,
0.00000000,
0.00000003,
0.00000001,
0.00000002,
0.00000003,
0.00000003,
0.00000002,
0.00000000,
0.00000009,0.00000004
0.00000018,
0.00000011,0.00000001
0.00000009,
0.00000000,
0.00000001,
0.00000037,
0.00000015,
0.00000013,
0.00000052,0.00000038
0.00000016,
0.00000033,0.00000004
0.00000009,0.00000003
0.00000004,0.00000001
0.00000005,
0.00000001,
0.00000014,0.00000005
0.00000014,
0.00000276,0.00000041
0.00000216,0.00000011
0.00000000,0.00000001
0.00000113,0.00000001
0.00000000,
0.00000011,
0.00000065,0.00000007
0.00000017,0.00000001
0.00000000,
0.00000001,
0.00000031,
0.00000005,0.00000001
0.00000003,0.00000000
0.00000000,
0.00000005,
0.00000024,
0.00000003,
0.00000004,
0.00000008,
0.00000025,0.00000003
0.00000008,
0.00000008,
0.00000018,
0.00000047,0.00000001
0.00000044,
0.00000092,0.00000001
0.00000017,
0.00000028,
0.00000009,
0.00002155,0.00000194
0.00000015,
0.00000000,
0.00000035,0.00000337
0.00000001,
0.00000021,0.00000008
0.00000021,0.00000007
0.00000008,0.00000002
0.00000001,
0.00000000,
0.00000000,
0.00000011,
0.00000078,0.00000003
0.00000056,0.00000000
0.00000000,0.00000005
0.00000005,
0.00000043,
0.00000033,0.00000003
0.00000009,0.00000004
0.00000000,
0.00000002,0.00000000
0.00000017,
0.00000001,
0.00000003,
0.00000001,0.00000003
0.00000003,
0.00000005,
0.00000002,
0.00000001,
0.00000006,0.00000003
0.00000014,
0.00000017,
0.00000011,0.00000006
0.00000000,
0.00000000,
0.00000028,0.00000002
0.00000014,
0.00000009,
0.00000014,0.00000004
0.00000067,0.00000000
0.00000034,0.00000002
0.00000009,0.00000001
0.00000001,
0.00000001,
0.00000005,
0.00000002,
0.00000003,0.00000000
0.00000002,0.00000004
0.00000203,0.00000041
0.00000314,0.00000025
0.00000081,0.00000001
0.00000010,0.00000002
0.00000003,0.00000000
0.00000036,0.00000019
0.00000005,0.00000003
0.00000001,
0.00000017,0.00000001
0.00000010,0.00000000
0.00000001,
0.00000005,
0.00000033,0.00000002
0.00000006,0.00000008
0.00000000,
0.00000012,
0.00000019,
0.00000010,0.00000000
0.00000006,
0.00000015,
0.00000050,
0.00000037,0.00000001
0.00000110,0.00000000
0.00000016,
0.00000028,
0.00000015,
0.00001069,0.00000004
0.00000004,0.00000002
0.00000021,0.00000005
0.00000049,0.00000456
0.00000001,0.00000001
0.00000030,0.00000000
0.00000047,0.00000001
0.00000015,0.00000000
0.00000001,0.00000003
0.00000000,
0.00000000,0.00000001
0.00000006,0.00000008
0.00000031,0.00000012
0.00000063,0.00000045
0.00000001,
0.00000002,0.00000002
0.00000025,0.00000008
0.00000064,0.00000001
0.00000036,0.00000002
0.00000002,
0.00000001,
0.00000000,
0.00000002,
0.00000002,0.00000000
0.00000004,
0.00000017,0.00000001
0.00000000,0.00000000
0.00000004,
0.00000007,0.00000007
0.00000012,0.00000004
0.00000004,0.00000004
0.00000010,0.00000002
0.00000001,
0.00000016,
0.00000001,0.00000000
0.00000011,0.00000001
0.00000019,0.00000001
0.00000102,
0.00000124,0.00000005
0.00000009,0.00000004
0.00000008,0.00000003
0.00000000,
0.00000001,
0.00000002,
0.00000005,0.00000002
0.00000002,0.00000000
0.00000339,0.00000046
0.00000181,0.00000042
0.00000149,0.00000007
0.00000003,0.00000001
