year,product_chapter,exporter,value_trln_USD,quantity_mln_metric_tons
1995,10,USA,0.00008354,0.48234239
1995,10,GTM,0.00000979,0.03656801
1995,10,ZA1,0.00000449,0.02692611
1995,10,CAN,0.00000301,0.01729230
1995,10,NIC,0.00000162,0.00372741
1995,10,Other,0.00000135,0.00638699
1995,11,GTM,0.00000420,0.00633736
1995,11,FRA,0.00000348,0.01166380
1995,11,BEL,0.00000289,0.00878307
1995,11,USA,0.00000088,0.00203263
1995,11,MEX,0.00000083,0.00367061
1995,11,Other,0.00000056,0.00275734
1995,12,USA,0.00000460,0.01782727
1995,12,CRI,0.00000144,0.00378481
1995,12,NIC,0.00000115,0.00271051
1995,12,GTM,0.00000068,0.00219764
1995,12,HND,0.00000008,0.00029302
1995,12,Other,0.00000013,0.00012192
1995,13,USA,0.00000030,0.00004389
1995,13,GTM,0.00000025,0.00007117
1995,13,FRA,0.00000021,0.00002140
1995,13,MEX,0.00000014,0.00003635
1995,13,DEU,0.00000009,0.00000917
1995,13,Other,0.00000018,0.00007859
1995,14,GTM,0.00000026,0.00085053
1995,14,USA,0.00000014,0.00015922
1995,14,HKG,0.00000002,0.00000119
1995,14,CHN,0.00000001,0.00000700
1995,14,HND,0.00000001,0.00001050
1995,14,Other,0.00000002,0.00000925
1995,15,USA,0.00004165,0.06372540
1995,15,GTM,0.00000936,0.01002138
1995,15,MYS,0.00000547,0.00654324
1995,15,CRI,0.00000318,0.00433860
1995,15,BRA,0.00000300,0.00428359
1995,15,Other,0.00000549,0.00691845
1995,16,CRI,0.00000379,0.00460662
1995,16,GTM,0.00000119,0.00030991
1995,16,DNK,0.00000106,0.00036782
1995,16,USA,0.00000089,0.00057952
1995,16,NOR,0.00000084,0.00043488
1995,16,Other,0.00000210,0.00102763
1995,17,GTM,0.00000355,0.00177027
1995,17,MEX,0.00000196,0.00355004
1995,17,CRI,0.00000108,0.00054836
1995,17,USA,0.00000092,0.00054349
1995,17,ARG,0.00000074,0.00062955
1995,17,Other,0.00000143,0.00086775
1995,18,USA,0.00000179,0.00055988
1995,18,CRI,0.00000096,0.00046054
1995,18,GTM,0.00000087,0.00045944
1995,18,MEX,0.00000031,0.00012514
1995,18,GBR,0.00000019,0.00003285
1995,18,Other,0.00000067,0.00062404
1995,19,GTM,0.00000916,0.00626352
1995,19,CRI,0.00000322,0.00269048
1995,19,USA,0.00000271,0.00127788
1995,19,MEX,0.00000267,0.00096834
1995,19,NLD,0.00000228,0.00044410
1995,19,Other,0.00000334,0.00176622
1995,20,NIC,0.00001534,0.00714378
1995,20,GTM,0.00000375,0.00347248
1995,20,USA,0.00000341,0.00228816
1995,20,VEN,0.00000309,0.00011275
1995,20,CRI,0.00000230,0.00250000
1995,20,Other,0.00000456,0.00434049
1995,21,USA,0.00001924,0.00240292
1995,21,GTM,0.00001021,0.00662486
1995,21,HND,0.00000361,0.00256028
1995,21,CRI,0.00000358,0.00103732
1995,21,MEX,0.00000333,0.00103239
1995,21,Other,0.00000309,0.00116106
1995,22,ESP,0.00000323,0.02860045
1995,22,USA,0.00000278,0.00220546
1995,22,ITA,0.00000232,0.02197606
1995,22,GTM,0.00000209,0.00407648
1995,22,FRA,0.00000182,0.01758039
1995,22,Other,0.00000333,0.00215715
1995,23,USA,0.00001815,0.07827738
1995,23,NIC,0.00000227,0.01038845
1995,23,GTM,0.00000093,0.00293326
1995,23,CRI,0.00000051,0.00161806
1995,23,HND,0.00000012,0.00061608
1995,23,Other,0.00000025,0.00028276
1995,24,GTM,0.00000512,0.00113174
1995,24,MDA,0.00000228,0.00066425
1995,24,USA,0.00000074,0.00016663
1995,24,COL,0.00000033,0.00013121
1995,24,BRA,0.00000031,0.00010860
1995,24,Other,0.00000025,0.00021948
1995,25,CUB,0.00000334,0.03479737
1995,25,HND,0.00000294,0.03515936
1995,25,GTM,0.00000250,0.05209964
1995,25,MEX,0.00000169,0.00533875
1995,25,USA,0.00000167,0.00409816
1995,25,Other,0.00000196,0.00247973
1995,26,DEU,0.00000004,0.00005810
1995,26,MEX,0.00000002,0.00000706
1995,26,GTM,0.00000002,0.00001188
1995,26,USA,0.00000001,0.00000139
1995,26,NLD,0.00000000,0.00000003
1995,27,USA,0.00009363,0.40843210
1995,27,VEN,0.00006301,0.21593476
1995,27,ANT,0.00002276,0.04042042
1995,27,PAN,0.00001209,0.06672975
1995,27,CHL,0.00000732,0.05143648
1995,27,Other,0.00002262,0.12308104
1995,28,USA,0.00001050,0.02053817
1995,28,MEX,0.00000623,0.00947426
1995,28,GTM,0.00000278,0.01367425
1995,28,DEU,0.00000148,0.00143727
1995,28,ESP,0.00000083,0.00240904
1995,28,Other,0.00000418,0.00671906
1995,29,USA,0.00001735,0.01031611
1995,29,DEU,0.00001136,0.00133206
1995,29,MEX,0.00000539,0.00505309
1995,29,GBR,0.00000527,0.00115245
1995,29,ESP,0.00000380,0.00011789
1995,29,Other,0.00001559,0.00677103
1995,30,GTM,0.00001827,0.00194490
1995,30,PAN,0.00001253,0.00025220
1995,30,USA,0.00001072,0.00068101
1995,30,MEX,0.00000839,0.00048772
1995,30,DEU,0.00000710,0.00017062
1995,30,Other,0.00002650,0.00153308
1995,31,USA,0.00002179,0.16317156
1995,31,ROU,0.00000352,0.01303208
1995,31,JPN,0.00000312,0.02016100
1995,31,GTM,0.00000231,0.00785476
1995,31,BEL,0.00000231,0.05141758
1995,31,Other,0.00000611,0.03456183
1995,32,USA,0.00000921,0.00179523
1995,32,DEU,0.00000353,0.00078462
1995,32,GTM,0.00000328,0.00267915
1995,32,HND,0.00000224,0.00205632
1995,32,MEX,0.00000157,0.00051738
1995,32,Other,0.00000714,0.00258094
1995,33,GTM,0.00001496,0.00370690
1995,33,USA,0.00001159,0.00168280
1995,33,MEX,0.00000281,0.00038808
1995,33,CRI,0.00000185,0.00048460
1995,33,DEU,0.00000121,0.00007548
1995,33,Other,0.00000559,0.00097074
1995,34,GTM,0.00001167,0.01168781
1995,34,HND,0.00001160,0.01216222
1995,34,USA,0.00000514,0.00275492
1995,34,NIC,0.00000128,0.00191772
1995,34,CRI,0.00000124,0.00057760
