year,product_chapter,exporter,value_trln_USD
1995,10,USA,0.00000099
1995,10,THA,0.00000001
1995,11,USA,0.00000053
1995,12,KIR,0.00000007
1995,14,GBR,0.00000000
1995,15,USA,0.00000000
1995,15,NZL,0.00000000
1995,16,AUS,0.00000037
1995,16,USA,0.00000016
1995,16,THA,0.00000011
1995,16,NZL,0.00000005
1995,17,AUS,0.00000017
1995,17,NZL,0.00000004
1995,17,USA,0.00000003
1995,18,USA,0.00000003
1995,18,NLD,0.00000002
1995,19,USA,0.00000013
1995,19,JPN,0.00000012
1995,19,AUS,0.00000004
1995,19,SGP,0.00000001
1995,19,KOR,0.00000001
1995,19,Other,0.00000000
1995,20,USA,0.00000274
1995,20,JPN,0.00000002
1995,20,NZL,0.00000000
1995,20,AUS,0.00000000
1995,20,THA,0.00000000
1995,21,USA,0.00000330
1995,21,SGP,0.00000026
1995,21,GBR,0.00000005
1995,21,JPN,0.00000002
1995,21,NZL,0.00000001
1995,22,USA,0.00000113
1995,22,AUS,0.00000003
1995,22,NZL,0.00000001
1995,22,GBR,0.00000000
1995,23,USA,0.00000011
1995,24,USA,0.00000083
1995,24,AUS,0.00000003
1995,25,NZL,0.00000008
1995,25,KOR,0.00000007
1995,25,USA,0.00000001
1995,27,SGP,0.00000257
1995,27,GRC,0.00000058
1995,27,AUS,0.00000025
1995,27,CHN,0.00000004
1995,27,USA,0.00000003
1995,27,Other,0.00000001
1995,28,GBR,0.00000035
1995,28,USA,0.00000001
1995,28,NLD,0.00000000
1995,29,NZL,0.00000003
1995,29,USA,0.00000002
1995,29,NLD,0.00000000
1995,30,USA,0.00000015
1995,30,GBR,0.00000013
1995,30,NZL,0.00000003
1995,30,KIR,0.00000002
1995,30,AUS,0.00000001
1995,30,Other,0.00000000
1995,31,CHN,0.00000000
1995,32,JPN,0.00000011
1995,32,NLD,0.00000009
1995,32,USA,0.00000009
1995,32,NZL,0.00000001
1995,32,CHN,0.00000001
1995,32,Other,0.00000001
1995,33,USA,0.00000006
1995,33,AUS,0.00000002
1995,34,CHN,0.00000004
1995,34,USA,0.00000002
1995,34,NLD,0.00000001
1995,34,GBR,0.00000000
1995,34,ESP,0.00000000
1995,34,Other,0.00000000
1995,35,GBR,0.00000001
1995,35,DEU,0.00000000
1995,35,JPN,0.00000000
1995,36,USA,0.00000002
1995,36,AUS,0.00000000
1995,37,USA,0.00000001
1995,37,JPN,0.00000001
1995,37,GBR,0.00000000
1995,37,AUS,0.00000000
1995,38,GBR,0.00000032
1995,38,JPN,0.00000014
1995,38,USA,0.00000003
1995,38,AUS,0.00000002
1995,38,NLD,0.00000000
1995,39,GBR,0.00000031
1995,39,USA,0.00000026
1995,39,JPN,0.00000024
1995,39,CHN,0.00000004
1995,39,SGP,0.00000003
1995,39,Other,0.00000003
1995,40,USA,0.00000023
1995,40,JPN,0.00000012
1995,40,NZL,0.00000005
1995,40,MYS,0.00000002
1995,40,AUS,0.00000001
1995,40,Other,0.00000000
1995,42,USA,0.00000001
1995,42,SGP,0.00000000
1995,44,USA,0.00000200
1995,44,JPN,0.00000014
1995,44,NZL,0.00000007
1995,44,CHN,0.00000000
1995,48,USA,0.00000019
1995,48,GBR,0.00000004
1995,48,PRT,0.00000003
1995,48,JPN,0.00000002
1995,48,ITA,0.00000001
1995,48,Other,0.00000000
1995,49,USA,0.00000085
1995,49,ITA,0.00000000
1995,49,GBR,0.00000000
1995,49,NZL,0.00000000
1995,49,AUS,0.00000000
1995,51,USA,0.00000014
1995,52,AUS,0.00000002
1995,52,GBR,0.00000001
1995,52,JPN,0.00000000
1995,53,USA,0.00000001
1995,54,KOR,0.00000071
1995,54,JPN,0.00000001
1995,54,USA,0.00000000
1995,55,PRT,0.00000010
1995,55,SGP,0.00000002
1995,55,THA,0.00000001
1995,55,NZL,0.00000000
1995,55,GBR,0.00000000
1995,58,GBR,0.00000001
1995,59,GBR,0.00000002
1995,59,AUS,0.00000001
1995,59,USA,0.00000000
1995,60,GBR,0.00000003
1995,60,JPN,0.00000001
1995,61,JPN,0.00000004
1995,61,PRT,0.00000002
1995,61,USA,0.00000002
1995,61,THA,0.00000001
1995,61,SGP,0.00000000
1995,61,Other,0.00000000
1995,62,THA,0.00000007
1995,62,GBR,0.00000002
1995,62,NZL,0.00000001
1995,62,SGP,0.00000001
1995,62,USA,0.00000000
1995,62,Other,0.00000000
1995,63,JPN,0.00000002
1995,63,GBR,0.00000001
1995,63,GRC,0.00000000
1995,63,USA,0.00000000
1995,64,CHN,0.00000010
1995,64,USA,0.00000002
1995,64,JPN,0.00000000
1995,64,NZL,0.00000000
1995,64,GBR,0.00000000
1995,64,Other,0.00000000
1995,67,SGP,0.00000000
1995,68,CHN,0.00000003
1995,68,USA,0.00000002
1995,68,JPN,0.00000001
1995,69,USA,0.00000007
1995,69,JPN,0.00000003
1995,69,SGP,0.00000002
1995,69,CHN,0.00000001
1995,69,PRT,0.00000001
1995,69,Other,0.00000001
1995,70,USA,0.00000010
1995,70,JPN,0.00000002
1995,70,CHN,0.00000001
1995,70,SWE,0.00000000
1995,71,BEL,0.00000247
1995,71,FRA,0.00000001
1995,71,GBR,0.00000001
1995,71,USA,0.00000000
1995,72,USA,0.00000027
1995,72,KOR,0.00000025
1995,72,JPN,0.00000015
1995,72,NZL,0.00000003
1995,73,USA,0.00000062
1995,73,JPN,0.00000021
1995,73,CHN,0.00000004
1995,73,NZL,0.00000001
1995,73,GBR,0.00000000
1995,73,Other,0.00000001
1995,74,GBR,0.00000013
1995,74,JPN,0.00000001
1995,74,CHN,0.00000000
1995,76,USA,0.00000072
1995,76,JPN,0.00000023
1995,76,NZL,0.00000006
1995,76,SGP,0.00000001
1995,76,CHN,0.00000001
1995,76,Other,0.00000000
1995,78,GBR,0.00000001
1995,80,USA,0.00000001
1995,81,GBR,0.00000001
1995,82,GBR,0.00000019
1995,82,USA,0.00000002
1995,82,SGP,0.00000001
1995,82,JPN,0.00000001
1995,82,DEU,0.00000001
1995,82,Other,0.00000000
1995,83,GBR,0.00000006
1995,83,USA,0.00000002
1995,83,JPN,0.00000001
1995,83,SGP,0.00000001
1995,84,USA,0.00000442
1995,84,GBR,0.00000176
1995,84,JPN,0.00000093
1995,84,AUT,0.00000023
1995,84,POL,0.00000014
1995,84,Other,0.00000031
1995,85,USA,0.00000178
1995,85,GBR,0.00000075
1995,85,DEU,0.00000058
1995,85,FRA,0.00000045
1995,85,JPN,0.00000027
1995,85,Other,0.00000031
1995,86,JPN,0.00000001
1995,87,USA,0.00000171
1995,87,JPN,0.00000061
1995,87,KOR,0.00000031
1995,87,GBR,0.00000002
1995,87,SGP,0.00000001
1995,88,SWE,0.00001654
1995,88,USA,0.00000208
1995,88,DEU,0.00000003
1995,88,NZL,0.00000002
1995,88,AUS,0.00000000
1995,89,DEU,0.00033292
1995,89,JPN,0.00016977
1995,89,POL,0.00000340
1995,89,USA,0.00000036
1995,89,NZL,0.00000000
1995,90,USA,0.00000045
1995,90,GBR,0.00000012
1995,90,KOR,0.00000009
1995,90,JPN,0.00000007
1995,90,DEU,0.00000001
1995,90,Other,0.00000003
1995,91,JPN,0.00000001
1995,92,GBR,0.00000002
1995,92,JPN,0.00000001
1995,93,GBR,0.00000000
1995,94,USA,0.00000080
1995,94,JPN,0.00000011
1995,94,SGP,0.00000003
1995,94,CHN,0.00000002
1995,94,DEU,0.00000000
1995,94,Other,0.00000000
1995,95,GBR,0.00000022
1995,95,USA,0.00000018
1995,95,JPN,0.00000005
1995,95,SGP,0.00000002
1995,95,AUT,0.00000001
1995,95,Other,0.00000001
1995,96,JPN,0.00000016
1995,96,NLD,0.00000001
1995,96,GBR,0.00000000
1995,96,USA,0.00000000
1995,96,DEU,0.00000000
1995,97,USA,0.00000003
1996,10,USA,0.00000080
1996,10,PHL,0.00000000
1996,11,USA,0.00000052
1996,11,AUS,0.00000001
1996,11,CHN,0.00000000
1996,12,KIR,0.00000014
1996,12,NZL,0.00000000
1996,15,SGP,0.00000001
1996,15,USA,0.00000001
1996,16,AUS,0.00000051
1996,16,USA,0.00000014
1996,16,THA,0.00000010
1996,16,PHL,0.00000000
1996,17,AUS,0.00000011
1996,17,NZL,0.00000007
1996,17,PHL,0.00000002
1996,17,USA,0.00000001
1996,18,USA,0.00000001
1996,18,JPN,0.00000000
1996,18,AUS,0.00000000
1996,18,NZL,0.00000000
1996,19,JPN,0.00000013
1996,19,USA,0.00000009
1996,19,AUS,0.00000004
1996,19,KOR,0.00000003
1996,19,SGP,0.00000001
1996,19,Other,0.00000001
1996,20,USA,0.00000260
1996,20,ITA,0.00000004
1996,20,JPN,0.00000003
1996,20,KOR,0.00000001
1996,20,PHL,0.00000001
1996,20,Other,0.00000000
1996,21,USA,0.00000240
1996,21,SGP,0.00000027
1996,21,JPN,0.00000002
1996,21,PHL,0.00000001
1996,21,NZL,0.00000001
1996,21,Other,0.00000000
1996,22,USA,0.00000053
1996,22,NZL,0.00000004
1996,22,AUS,0.00000003
1996,22,KOR,0.00000002
1996,22,CHN,0.00000001
1996,22,Other,0.00000000
1996,23,USA,0.00000003
1996,24,USA,0.00000042
1996,25,USA,0.00000040
1996,25,NZL,0.00000003
1996,25,KOR,0.00000000
1996,27,SGP,0.00000413
1996,27,POL,0.00000128
1996,27,GRC,0.00000026
1996,27,PHL,0.00000017
1996,27,USA,0.00000011
1996,27,Other,0.00000011
1996,28,USA,0.00000004
1996,28,JPN,0.00000000
1996,28,NZL,0.00000000
1996,28,NLD,0.00000000
1996,29,NZL,0.00000004
1996,29,ITA,0.00000004
1996,29,USA,0.00000004
1996,30,GBR,0.00000014
1996,30,USA,0.00000012
1996,30,NZL,0.00000008
1996,30,KOR,0.00000001
1996,30,AUS,0.00000001
1996,30,Other,0.00000001
1996,31,USA,0.00000001
1996,32,NLD,0.00000015
1996,32,GRC,0.00000010
1996,32,JPN,0.00000010
1996,32,USA,0.00000004
1996,32,NZL,0.00000002
1996,32,Other,0.00000002
1996,33,AUS,0.00000004
1996,33,ITA,0.00000002
1996,33,GBR,0.00000001
1996,33,JPN,0.00000000
1996,34,POL,0.00000145
1996,34,NLD,0.00000001
1996,34,CHN,0.00000000
1996,34,AUS,0.00000000
1996,34,SGP,0.00000000
1996,35,PRT,0.00000002
1996,36,NZL,0.00000006
1996,36,JPN,0.00000001
1996,36,AUS,0.00000000
1996,37,USA,0.00000003
1996,37,GBR,0.00000002
1996,37,JPN,0.00000001
1996,38,JPN,0.00000007
1996,38,AUS,0.00000003
1996,38,USA,0.00000002
1996,38,NLD,0.00000002
1996,38,ITA,0.00000001
1996,38,Other,0.00000001
1996,39,USA,0.00000047
1996,39,JPN,0.00000018
1996,39,GBR,0.00000006
1996,39,ESP,0.00000004
1996,39,DEU,0.00000003
1996,39,Other,0.00000008
1996,40,USA,0.00000015
1996,40,KOR,0.00000006
1996,40,THA,0.00000006
1996,40,JPN,0.00000005
1996,40,NZL,0.00000003
1996,40,Other,0.00000002
1996,42,USA,0.00000001
1996,44,USA,0.00000141
