imports_trln_USD,exports_trln_USD
0.00000423,0.00000000
0.00000097,
0.00000004,
0.00000000,0.00000000
0.00000000,
0.00000106,
0.00000122,0.00000001
0.00000110,0.00000000
0.00000047,
0.00000225,0.00000000
0.00001129,0.00000003
0.00000153,0.00000001
0.00000407,0.00000000
0.00000050,0.00000000
0.00000068,
0.00000505,0.00000001
0.00000000,0.00000152
0.00000228,0.00000001
0.00000057,0.00000001
0.00000018,
0.00000486,0.00000002
0.00000006,
0.00000194,0.00000000
0.00000083,0.00000119
0.00000214,0.00000001
0.00000012,0.00000000
0.00000029,0.00000000
0.00000015,0.00000002
0.00000154,0.00000000
0.00000367,0.00000001
0.00000465,0.00000001
0.00000030,
0.00000400,0.00000000
0.00000000,
0.00000003,
0.00000000,
0.00000238,0.00000001
0.00000105,0.00000000
0.00000000,
0.00000002,
0.00000031,
0.00000000,
0.00000006,
0.00000025,
0.00000030,
0.00000006,0.00000000
0.00000026,
0.00000004,
0.00000002,
0.00000063,0.00000001
0.00000118,0.00000002
0.00000085,0.00000000
0.00000130,
0.00000005,0.00000000
0.00000001,
0.00000003,
0.00000048,
0.00000141,0.00000001
0.00000138,0.00000001
0.00000026,
0.00000287,0.00000002
0.00000840,0.00000011
0.00000016,0.00000000
0.00000106,0.00000001
0.00000000,
0.00000000,
0.00000033,0.00000000
0.00000005,
0.00000140,0.00000001
0.00000071,
0.00001811,0.00000017
0.00000938,0.00000117
0.00000003,0.00000009
0.00001508,0.00000055
0.00000001,
0.00000066,0.00000005
0.00000427,0.00000026
0.00000015,
0.00000004,
0.00000009,0.00000000
0.00000290,0.00000001
0.00000066,0.00000000
0.00000058,0.00000001
0.00000005,
0.00000518,0.00000001
0.00000105,0.00000000
0.00000011,0.00000001
0.00000000,
0.00000000,
0.00000101,0.00000001
0.00000147,0.00000001
0.00000156,0.00000000
0.00000045,0.00000000
0.00000255,0.00000001
0.00001390,0.00000007
0.00000183,0.00000006
0.00000362,0.00000001
0.00000081,0.00000000
0.00000084,0.00000000
0.00000357,0.00000000
0.00000001,
0.00000755,0.00000001
0.00000068,0.00000001
0.00000025,0.00000000
0.00000587,0.00000016
0.00000006,
0.00000201,0.00000000
0.00000120,0.00000078
0.00000241,0.00000001
0.00000014,0.00000000
0.00000022,
0.00000018,
0.00000189,0.00000000
0.00000382,0.00000003
0.00000553,0.00000002
0.00000000,
0.00000034,0.00000000
0.00000000,
0.00000434,0.00000002
0.00000001,
0.00000003,
0.00000000,
0.00000335,0.00000003
0.00000137,0.00000089
0.00000001,0.00000000
0.00000001,
0.00000059,0.00000000
0.00000002,
0.00000010,0.00000000
0.00000038,
0.00000021,0.00000000
0.00000008,0.00000000
0.00000022,0.00000000
0.00000004,
0.00000001,
0.00000140,0.00000000
0.00000186,0.00000001
0.00000109,0.00000003
0.00000172,0.00000000
0.00000011,0.00000000
0.00000002,
0.00000005,0.00000000
0.00000049,0.00000000
0.00000154,0.00000003
0.00000166,0.00000000
0.00000032,0.00000000
0.00000373,0.00000001
0.00000870,0.00000008
0.00000024,0.00000000
0.00000000,
0.00000120,0.00000000
0.00000000,
0.00000000,
0.00000050,0.00000001
0.00000007,0.00000000
0.00000139,0.00000002
0.00000121,0.00000002
0.00001980,0.00000035
0.00001575,0.00000076
0.00000005,0.00000017
0.00002133,0.00000066
0.00000009,0.00000000
0.00000279,0.00000001
0.00000356,0.00000026
0.00000012,0.00000000
0.00000002,0.00000000
0.00000002,0.00000012
0.00000403,0.00000003
0.00000118,0.00000002
0.00000093,0.00000001
0.00000002,
0.00000480,0.00000003
0.00000136,0.00000003
0.00000007,0.00000000
0.00000000,
0.00000000,
0.00000147,
0.00000164,0.00000004
0.00000154,0.00000002
0.00000060,0.00000000
0.00000299,0.00000000
0.00001497,0.00000002
0.00000213,0.00000004
0.00000526,0.00000003
0.00000084,0.00000000
0.00000105,0.00000002
0.00000396,0.00000000
0.00000001,
0.00000714,0.00000011
0.00000064,0.00000005
0.00000021,0.00000000
0.00000583,0.00000133
0.00000007,
0.00000212,0.00000003
0.00000178,0.00000067
0.00000256,0.00000000
0.00000015,
0.00000020,
0.00000041,0.00000000
0.00000253,0.00000000
0.00000416,0.00000004
0.00000679,0.00000001
0.00000000,
0.00000047,0.00000000
0.00000000,
0.00000332,0.00000003
0.00000000,
0.00000004,
0.00000432,0.00000003
0.00000135,0.00000115
0.00000000,
0.00000000,
0.00000080,0.00000001
0.00000001,
0.00000010,
0.00000024,0.00000001
0.00000032,
0.00000007,0.00000000
0.00000023,0.00000000
0.00000007,0.00000000
0.00000001,
0.00000111,0.00000002
0.00000212,0.00000002
0.00000115,0.00000001
0.00000169,0.00000001
0.00000012,0.00000000
0.00000004,
0.00000008,
0.00000050,0.00000000
0.00000174,0.00000002
0.00000198,0.00000002
0.00000042,0.00000001
0.00000382,0.00000005
0.00000640,0.00000005
0.00000019,0.00000000
0.00000112,0.00000001
0.00000001,
0.00000000,
0.00000070,
0.00000007,0.00000000
0.00000125,0.00000001
0.00000174,0.00000000
0.00001999,0.00000095
0.00001741,0.00000075
0.00000011,0.00000018
0.00002304,0.00000119
0.00000002,0.00000005
0.00000200,0.00002660
0.00000489,0.00000039
0.00000031,
0.00000003,0.00000000
0.00000015,0.00000001
0.00000390,0.00000007
0.00000080,0.00000001
0.00000082,0.00000000
0.00000001,0.00000000
0.00000647,0.00000002
0.00000140,0.00000000
0.00000009,0.00000001
0.00000000,
0.00000000,
0.00000180,0.00000000
0.00000208,
0.00000159,0.00000000
0.00000082,0.00000000
0.00000382,0.00000001
0.00001842,0.00000002
0.00000235,0.00000002
0.00000641,0.00000002
0.00000050,0.00000000
0.00000263,
0.00000442,0.00000000
0.00000001,
0.00000903,0.00000002
0.00000084,0.00000005
0.00000031,
0.00000787,0.00000183
0.00000008,
0.00000262,0.00000003
0.00000188,0.00000063
0.00000289,0.00000000
0.00000019,
0.00000019,0.00000000
0.00000054,0.00000001
0.00000286,0.00000000
0.00000613,0.00000008
0.00000847,0.00000003
0.00000000,
0.00000055,0.00000001
0.00000626,0.00000002
0.00000000,
0.00000007,0.00000000
0.00000000,
0.00000535,0.00000000
0.00000153,0.00000003
0.00000001,
0.00000000,
0.00000080,0.00000005
0.00000001,
0.00000009,0.00000000
0.00000035,0.00000000
0.00000040,
0.00000010,0.00000000
0.00000024,0.00000000
0.00000010,
