year,product_chapter,value_trln_USD,quantity_mln_metric_tons
1995,Wood and articles of wood; wood charcoal,0.00009878,0.23089839
1995,Apparel and clothing accessories; not knitted or crocheted,0.00005328,0.00308031
1995,Apparel and clothing accessories; knitted or crocheted,0.00003455,0.00204500
1995,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0.00002459,0.00851986
1995,Copper and articles thereof,0.00001004,0.00354544
1995,Other,0.00002203,0.12839073
1996,Wood and articles of wood; wood charcoal,0.00009274,0.25433481
1996,Apparel and clothing accessories; not knitted or crocheted,0.00007287,0.02305051
1996,Apparel and clothing accessories; knitted or crocheted,0.00004629,0.01992953
1996,Footwear; gaiters and the like; parts of such articles,0.00001512,0.00908472
1996,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0.00001352,0.00733406
1996,Other,0.00003630,0.15653926
1997,Wood and articles of wood; wood charcoal,0.00008381,0.62932500
1997,Apparel and clothing accessories; not knitted or crocheted,0.00006372,0.00689781
1997,Apparel and clothing accessories; knitted or crocheted,0.00004474,0.00802407
1997,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0.00002418,0.01355824
1997,Footwear; gaiters and the like; parts of such articles,0.00000775,0.00462726
1997,Other,0.00003498,0.17635244
1998,Apparel and clothing accessories; not knitted or crocheted,0.00006096,0.00374263
1998,Wood and articles of wood; wood charcoal,0.00005183,0.32953621
1998,Apparel and clothing accessories; knitted or crocheted,0.00004746,0.00279419
1998,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0.00002582,0.01410274
1998,"Ores, slag and ash",0.00000237,0.00075600
1998,Other,0.00001384,0.10341013
1999,Wood and articles of wood; wood charcoal,0.00006734,0.26886709
1999,Apparel and clothing accessories; not knitted or crocheted,0.00006243,0.00416684
1999,Apparel and clothing accessories; knitted or crocheted,0.00005456,0.00285327
1999,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0.00002435,0.01672395
1999,Cereals,0.00000531,0.01157887
1999,Other,0.00001930,0.22293562
2000,Wood and articles of wood; wood charcoal,0.00011574,0.01813574
2000,Apparel and clothing accessories; not knitted or crocheted,0.00007091,0.00437371
2000,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00006255,0.00577094
2000,Apparel and clothing accessories; knitted or crocheted,0.00006188,0.00357848
2000,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0.00001899,0.01719861
2000,Other,0.00002655,0.22309211
2001,Wood and articles of wood; wood charcoal,0.00011851,0.01890504
2001,Apparel and clothing accessories; not knitted or crocheted,0.00007856,0.00586744
2001,Apparel and clothing accessories; knitted or crocheted,0.00005572,0.00340039
2001,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00002873,0.00292255
2001,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0.00001201,0.01442689
2001,Other,0.00003779,0.35321377
2002,Wood and articles of wood; wood charcoal,0.00012665,0.01725092
2002,Apparel and clothing accessories; not knitted or crocheted,0.00007764,0.00453333
2002,Apparel and clothing accessories; knitted or crocheted,0.00005978,0.00378077
2002,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00002228,0.00222256
2002,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0.00001253,0.01822371
2002,Other,0.00003658,0.29456247
2003,Wood and articles of wood; wood charcoal,0.00015062,0.03662319
2003,Apparel and clothing accessories; not knitted or crocheted,0.00008542,0.00430742
2003,Apparel and clothing accessories; knitted or crocheted,0.00006753,0.00383120
2003,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0.00001377,0.01531151
2003,Footwear; gaiters and the like; parts of such articles,0.00000630,0.00085114
2003,Other,0.00004127,0.37898499
2004,Wood and articles of wood; wood charcoal,0.00016535,0.06407477
2004,Apparel and clothing accessories; not knitted or crocheted,0.00009223,0.00469810
2004,Apparel and clothing accessories; knitted or crocheted,0.00008503,0.00539937
2004,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0.00001652,0.01728428
2004,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00001253,0.36160039
2004,Other,0.00006664,0.29874979
2005,Wood and articles of wood; wood charcoal,0.00017039,0.15137022
2005,Apparel and clothing accessories; knitted or crocheted,0.00009712,0.00667495
2005,Apparel and clothing accessories; not knitted or crocheted,0.00008440,0.00423317
2005,Copper and articles thereof,0.00008205,0.02329741
2005,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00006687,0.35828670
2005,Other,0.00009685,0.32892003
2006,Copper and articles thereof,0.00037805,0.08943727
2006,Wood and articles of wood; wood charcoal,0.00020026,0.03832389
2006,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00016251,0.29921036
2006,Apparel and clothing accessories; knitted or crocheted,0.00011220,0.00763302
2006,Apparel and clothing accessories; not knitted or crocheted,0.00008564,0.00435626
2006,Other,0.00013560,0.52411609
2007,Copper and articles thereof,0.00050748,0.07835440
2007,Wood and articles of wood; wood charcoal,0.00020556,0.11915162
2007,Apparel and clothing accessories; not knitted or crocheted,0.00010330,0.00553418
2007,Apparel and clothing accessories; knitted or crocheted,0.00009673,0.00620731
2007,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00008307,0.40498089
2007,Other,0.00016260,0.52690453
2008,Copper and articles thereof,0.00051799,0.07275764
2008,Wood and articles of wood; wood charcoal,0.00025435,0.21053602
2008,Apparel and clothing accessories; knitted or crocheted,0.00013142,0.00847744
2008,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00011996,0.40771343
2008,Apparel and clothing accessories; not knitted or crocheted,0.00010605,0.00562150
2008,Other,0.00027666,0.73781725
2009,Copper and articles thereof,0.00037510,0.06902506
2009,"Ores, slag and ash",0.00026442,0.20268068
2009,Wood and articles of wood; wood charcoal,0.00020020,0.15367854
2009,Apparel and clothing accessories; knitted or crocheted,0.00010914,0.00753433
2009,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00010420,0.44084603
2009,Other,0.00037011,0.94568814
2010,"Ores, slag and ash",0.00058514,0.33502687
2010,Copper and articles thereof,0.00055469,0.08139694
2010,Wood and articles of wood; wood charcoal,0.00032583,0.37175443
2010,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00028557,0.51370889
2010,Apparel and clothing accessories; knitted or crocheted,0.00015065,0.00882431
2010,Other,0.00079235,1.34737489
2011,"Ores, slag and ash",0.00082812,0.42328074
2011,Copper and articles thereof,0.00075940,0.08596038
2011,Wood and articles of wood; wood charcoal,0.00061034,0.86190558
2011,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00047056,0.53447586
2011,Apparel and clothing accessories; not knitted or crocheted,0.00016583,0.00765473
2011,Other,0.00085885,1.13996577
2012,Copper and articles thereof,0.00074755,0.08240385
2012,"Ores, slag and ash",0.00071790,0.31821673
2012,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00051818,0.57410101
2012,Wood and articles of wood; wood charcoal,0.00040622,0.41065881
2012,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",0.00031073,0.02572644
2012,Other,0.00096429,1.00123715
2013,"Ores, slag and ash",0.00114715,0.84676257
2013,Wood and articles of wood; wood charcoal,0.00097620,0.86804185
2013,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00076587,0.42116771
2013,Copper and articles thereof,0.00074771,0.09712994
2013,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",0.00035252,0.04034473
2013,Other,0.00126593,1.58277574
2014,Wood and articles of wood; wood charcoal,0.00167477,1.36165657
2014,"Ores, slag and ash",0.00066337,1.07165296
2014,Copper and articles thereof,0.00063703,0.08862932
2014,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00058218,0.02099313
2014,Apparel and clothing accessories; not knitted or crocheted,0.00021442,0.00795166
2014,Other,0.00147843,1.77899011
2015,Wood and articles of wood; wood charcoal,0.00087373,1.03811023
2015,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00061697,0.02976586
2015,Copper and articles thereof,0.00053217,0.09253229
2015,"Ores, slag and ash",0.00050157,0.59107195
2015,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00032479,0.00478732
2015,Other,0.00192296,2.48468555
2016,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00106562,0.02448566
2016,"Ores, slag and ash",0.00054004,0.59379812
2016,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00040340,0.00687607
2016,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",0.00039566,0.46205852
2016,Copper and articles thereof,0.00039330,0.07983708
2016,Other,0.00229223,3.13631090
2017,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00122423,0.36074844
2017,"Ores, slag and ash",0.00067119,0.73729483
2017,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00056152,0.00602612
2017,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",0.00050390,0.70649507
2017,Copper and articles thereof,0.00040652,0.06550570
2017,Other,0.00231371,6.38456287
2018,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00150093,0.39056244
2018,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00076669,0.00794201
2018,"Ores, slag and ash",0.00067357,0.62265514
2018,Copper and articles thereof,0.00051121,0.07414796
2018,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",0.00034847,0.57561267
2018,Other,0.00263356,6.35696507
2019,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00147911,0.77446820
2019,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00068968,0.00928225
2019,Copper and articles thereof,0.00061182,0.10053753
2019,"Ores, slag and ash",0.00056339,1.12324963
2019,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",0.00043275,0.87172590
2019,Other,0.00313986,9.62783301
2020,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00191332,0.30725152
2020,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",0.00108892,1.36674172
2020,"Ores, slag and ash",0.00055416,1.58726504
2020,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00048485,0.00701242
2020,Copper and articles thereof,0.00034053,0.06421321
2020,Other,0.00254881,10.11892687
2021,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",0.00227057,1.45320457
2021,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00220940,0.70292066
2021,"Ores, slag and ash",0.00076619,2.45642685
2021,"Paper and paperboard; articles of paper pulp, of paper or paperboard",0.00046796,0.79298157
2021,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00042572,0.00671592
2021,Other,0.00333695,9.50152921
2022,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00242286,0.85865031
2022,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",0.00141034,1.91719942
2022,Rubber and articles thereof,0.00070265,0.51851635
2022,"Ores, slag and ash",0.00069925,2.28620005
2022,Fertilizers,0.00067263,1.17209142
2022,Other,0.00387569,9.02461273
2023,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00216808,0.36133026
2023,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",0.00102230,2.00398898
