year,product_chapter,exporter,value_trln_USD
1995,10,USA,0.00093714
1995,10,CAN,0.00001295
1995,10,THA,0.00000517
1995,10,AUS,0.00000242
1995,10,SAU,0.00000225
1995,10,Other,0.00001046
1995,11,THA,0.00006162
1995,11,USA,0.00001007
1995,11,IDN,0.00000952
1995,11,DEU,0.00000736
1995,11,AUS,0.00000597
1995,11,Other,0.00002280
1995,12,USA,0.00061926
1995,12,HKG,0.00009579
1995,12,CHN,0.00006864
1995,12,KOR,0.00003018
1995,12,SGP,0.00001791
1995,12,Other,0.00005802
1995,13,IDN,0.00000273
1995,13,CHN,0.00000203
1995,13,JPN,0.00000186
1995,13,SGP,0.00000116
1995,13,ITA,0.00000113
1995,13,Other,0.00000761
1995,14,CHN,0.00000453
1995,14,USA,0.00000305
1995,14,IDN,0.00000256
1995,14,SGP,0.00000183
1995,14,HKG,0.00000071
1995,14,Other,0.00000138
1995,15,MYS,0.00007879
1995,15,USA,0.00003519
1995,15,AUS,0.00002361
1995,15,SGP,0.00001738
1995,15,JPN,0.00001245
1995,15,Other,0.00005586
1995,16,JPN,0.00004496
1995,16,AUS,0.00002593
1995,16,THA,0.00001672
1995,16,CHL,0.00001639
1995,16,HKG,0.00001034
1995,16,Other,0.00001774
1995,17,GTM,0.00005213
1995,17,THA,0.00001761
1995,17,JPN,0.00001163
1995,17,USA,0.00000952
1995,17,CHN,0.00000681
1995,17,Other,0.00002701
1995,18,USA,0.00001497
1995,18,HKG,0.00000741
1995,18,ITA,0.00000492
1995,18,AUS,0.00000341
1995,18,JPN,0.00000307
1995,18,Other,0.00001565
1995,19,NLD,0.00005803
1995,19,USA,0.00004295
1995,19,JPN,0.00002773
1995,19,KOR,0.00001142
1995,19,IRL,0.00001100
1995,19,Other,0.00006829
1995,20,USA,0.00012704
1995,20,AUS,0.00010499
1995,20,NZL,0.00005708
1995,20,THA,0.00002576
1995,20,HKG,0.00000881
1995,20,Other,0.00004692
1995,21,JPN,0.00006014
1995,21,USA,0.00005937
1995,21,THA,0.00001887
1995,21,NLD,0.00000852
1995,21,HKG,0.00000797
1995,21,Other,0.00005501
1995,22,FRA,0.00016364
1995,22,GBR,0.00013822
1995,22,USA,0.00006824
1995,22,DEU,0.00005490
1995,22,JPN,0.00005135
1995,22,Other,0.00007923
1995,23,CHL,0.00011954
1995,23,USA,0.00007728
1995,23,PER,0.00004409
1995,23,AUS,0.00001754
1995,23,JPN,0.00001562
1995,23,Other,0.00007855
1995,24,JPN,0.00007987
1995,24,GBR,0.00007410
1995,24,USA,0.00006501
1995,24,DEU,0.00005723
1995,24,CHE,0.00003643
1995,24,Other,0.00003430
1995,25,JPN,0.00019691
1995,25,USA,0.00005764
1995,25,CHN,0.00005082
1995,25,KOR,0.00002677
1995,25,IND,0.00002261
1995,25,Other,0.00013849
1995,26,AUS,0.00009727
1995,26,BRA,0.00003809
1995,26,ZA1,0.00001356
1995,26,IND,0.00000904
1995,26,CAN,0.00000845
1995,26,Other,0.00001945
1995,27,IDN,0.00084770
1995,27,AUS,0.00057131
1995,27,SGP,0.00037282
1995,27,JPN,0.00034465
1995,27,USA,0.00029402
1995,27,Other,0.00124364
1995,28,JPN,0.00020067
1995,28,USA,0.00011466
1995,28,CHN,0.00006279
1995,28,DEU,0.00005118
1995,28,HKG,0.00003029
1995,28,Other,0.00013165
1995,29,USA,0.00180301
1995,29,JPN,0.00169228
1995,29,KOR,0.00029819
1995,29,SGP,0.00024305
1995,29,SAU,0.00018918
1995,29,Other,0.00094447
1995,30,AUS,0.00015210
1995,30,USA,0.00013198
1995,30,THA,0.00010632
1995,30,JPN,0.00009039
1995,30,ARG,0.00008445
1995,30,Other,0.00063054
1995,31,SAU,0.00004054
1995,31,CAN,0.00002373
1995,31,USA,0.00001116
1995,31,JPN,0.00000812
1995,31,JOR,0.00000676
1995,31,Other,0.00002003
1995,32,JPN,0.00025117
1995,32,DEU,0.00009953
1995,32,HKG,0.00008434
1995,32,USA,0.00005941
1995,32,CHN,0.00002743
1995,32,Other,0.00018890
1995,33,JPN,0.00014029
1995,33,USA,0.00008598
1995,33,FRA,0.00008497
1995,33,SGP,0.00003270
1995,33,HKG,0.00002714
1995,33,Other,0.00010897
