year,product_chapter,value_trln_USD,quantity_mln_metric_tons
1995,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00032704,2.45375098
1995,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00004945,0.00608599
1995,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",0.00002856,0.00010078
1995,"Ships, boats and floating structures",0.00002733,0.02086382
1995,Food Related,0.00002425,0.01417748
1995,Other,0.00016621,0.16458193
1996,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00067856,4.59422016
1996,"Ships, boats and floating structures",0.00011851,0.07153061
1996,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00007354,0.01045570
1996,Food Related,0.00002580,0.01707238
1996,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",0.00001967,0.00009123
1996,Other,0.00014958,0.14336648
1997,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00117160,9.29196693
1997,"Ships, boats and floating structures",0.00009898,0.03706282
1997,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00006469,0.00844652
1997,Food Related,0.00002583,0.01650880
1997,Pharmaceutical products,0.00001860,0.00631476
1997,Other,0.00016172,0.17080299
1998,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00081665,9.80192947
1998,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00006740,0.00970583
1998,"Ships, boats and floating structures",0.00005901,0.03906410
1998,Food Related,0.00002682,0.02051778
1998,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00001825,0.00099536
1998,Other,0.00015583,0.23104444
1999,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00110634,9.50879010
1999,"Ships, boats and floating structures",0.00012494,0.07888800
1999,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00007391,0.01015195
1999,Food Related,0.00002827,0.02821826
1999,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00002167,0.00070423
1999,Other,0.00016317,0.25110024
2000,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00151442,8.17487298
2000,"Ships, boats and floating structures",0.00025817,0.05766522
2000,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00007580,0.00832337
2000,Food Related,0.00002632,0.01989676
2000,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00002494,0.00168318
2000,Other,0.00016059,0.13287738
2001,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00074678,4.52061477
2001,"Ships, boats and floating structures",0.00032288,0.05094980
2001,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00008702,0.00937805
2001,Iron and steel,0.00003824,0.11051301
2001,Plastics and articles thereof,0.00002620,0.00955638
2001,Other,0.00025810,0.71569645
2002,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00062836,3.61027447
2002,"Ships, boats and floating structures",0.00056474,0.08881601
2002,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00009265,0.01000467
2002,Food Related,0.00003209,0.02538026
2002,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00003118,0.00245565
2002,Other,0.00028874,0.39089609
2003,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00094266,4.86704047
2003,"Ships, boats and floating structures",0.00029630,0.04101259
2003,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00014109,0.01270978
2003,Food Related,0.00004102,0.01531660
2003,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00003863,0.00275172
2003,Other,0.00030524,0.39294348
2004,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00194209,8.05729489
2004,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00017423,0.01588576
2004,"Ships, boats and floating structures",0.00015144,0.02011680
2004,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00004649,0.00257479
2004,Food Related,0.00004397,0.01331357
2004,Other,0.00034751,0.68932726
2005,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00239787,7.31960291
2005,"Ships, boats and floating structures",0.00046547,0.06148797
2005,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00012121,0.01261927
2005,Food Related,0.00006026,0.07419399
2005,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00004521,0.00318596
2005,Other,0.00038421,0.93799177
2006,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00391558,8.53172506
2006,"Ships, boats and floating structures",0.00045686,0.04908138
2006,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00014158,0.01162101
2006,Food Related,0.00007017,0.02159820
2006,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00004806,0.00259888
2006,Other,0.00037916,0.77722738
2007,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00403841,8.34102229
2007,"Ships, boats and floating structures",0.00136316,0.09993347
2007,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00016403,0.01293640
2007,Food Related,0.00008268,0.02172434
2007,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00006501,0.00346952
2007,Other,0.00044034,1.24553891
2008,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00724455,10.31617443
2008,"Ships, boats and floating structures",0.00088269,0.05500261
2008,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00014775,0.01227743
2008,Food Related,0.00007011,0.02375035
2008,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00006043,0.00317910
2008,Other,0.00045872,0.48595555
2009,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00610461,12.39091094
2009,"Ships, boats and floating structures",0.00060778,0.03776284
2009,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00013653,0.00980620
2009,Food Related,0.00008050,0.08051437
2009,"Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, intended for inhalation without combustion; other nicotine containing products intended for the intake of nicotine into the human body",0.00005657,0.00127074
2009,Other,0.00033644,0.35971082
2010,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00794861,14.21770911
2010,"Ships, boats and floating structures",0.00051067,0.02919137
2010,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00016788,0.01182425
2010,Food Related,0.00006521,0.02635085
2010,"Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, intended for inhalation without combustion; other nicotine containing products intended for the intake of nicotine into the human body",0.00006457,0.00161589
2010,Other,0.00036763,0.58531291
2011,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.01347759,17.39731953
2011,"Ships, boats and floating structures",0.00042859,0.01631685
2011,Chemical products n.e.c.,0.00019898,0.05303884
2011,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00017301,0.01210419
2011,Food Related,0.00008766,0.05429829
2011,Other,0.00047756,0.50144346
2012,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.01542155,19.54709206
2012,"Ships, boats and floating structures",0.00042842,0.06450430
2012,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00018415,0.01130266
2012,Chemical products n.e.c.,0.00017894,0.05620641
2012,Food Related,0.00008688,0.05151582
2012,Other,0.00040487,0.18020339
2013,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.01395317,18.24164449
2013,"Ships, boats and floating structures",0.00044443,0.04383934
2013,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00023098,0.01364848
2013,Chemical products n.e.c.,0.00022280,0.11511342
2013,"Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, intended for inhalation without combustion; other nicotine containing products intended for the intake of nicotine into the human body",0.00009112,0.00259415
2013,Other,0.00042598,0.28790822
2014,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.01060179,13.37978076
2014,Chemical products n.e.c.,0.00031425,0.39913950
2014,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00024604,0.01482067
2014,"Ships, boats and floating structures",0.00024099,0.05027582
2014,Food Related,0.00007987,0.02339807
2014,Other,0.00046895,0.55978302
2015,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00737513,17.51539956
2015,"Ships, boats and floating structures",0.00038899,0.03402495
2015,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00028872,0.01607359
2015,Food Related,0.00008539,0.06259489
2015,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00006719,0.00291333
2015,Other,0.00039007,0.72210660
2016,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00692853,20.29296392
2016,"Ships, boats and floating structures",0.00033862,0.03321026
2016,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00026348,0.01444168
2016,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00008972,0.00438060
2016,Food Related,0.00006616,0.05779102
2016,Other,0.00037398,0.32226905
2017,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00667763,14.76615701
2017,"Ships, boats and floating structures",0.00113885,0.04339723
2017,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00032496,0.01614985
2017,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00006122,0.00337868
2017,Food Related,0.00006002,0.04786511
2017,Other,0.00039682,0.41321026
2018,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00749810,12.40389864
2018,"Ships, boats and floating structures",0.00069494,0.01916878
2018,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00037853,0.01906779
2018,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00006639,0.00283607
2018,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00006048,0.00182911
2018,Other,0.00042028,0.46010525
2019,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00646116,11.15568929
2019,"Ships, boats and floating structures",0.00085029,0.02281955
2019,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00037130,0.01660637
2019,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00007796,0.00302451
2019,"Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, intended for inhalation without combustion; other nicotine containing products intended for the intake of nicotine into the human body",0.00005586,0.00240394
2019,Other,0.00046508,0.55820481
2020,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00592200,17.80065150
2020,"Ships, boats and floating structures",0.00045778,0.03200949
2020,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00034880,0.01764881
2020,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00005909,0.00291555
2020,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00005446,0.00174895
2020,Other,0.00037529,0.38106452
2021,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00716156,12.29567927
2021,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00038502,0.01925349
2021,"Ships, boats and floating structures",0.00016725,0.01864404
2021,Food Related,0.00005861,0.03612442
2021,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00005406,0.00206615
2021,Other,0.00039139,0.31121393
2022,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.01051546,11.96855390
2022,"Ships, boats and floating structures",0.00089638,0.04111936
2022,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00025671,0.01417925
2022,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00006262,0.00281684
2022,Food Related,0.00005877,0.01437101
2022,Other,0.00041556,0.33144104
2023,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00928896,13.61830601
2023,"Ships, boats and floating structures",0.00034249,0.04261437
2023,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00026946,0.01555018
2023,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00006073,0.00154971
2023,Food Related,0.00006046,0.01436754
2023,Other,0.00041227,0.29990549
