year,product_chapter,exporter,value_trln_USD
1995,10,HRV,0.00001018
1995,10,HUN,0.00000840
1995,10,POL,0.00000301
1995,10,AUT,0.00000117
1995,10,USA,0.00000103
1995,10,Other,0.00000217
1995,11,USA,0.00001834
1995,11,HUN,0.00000603
1995,11,HRV,0.00000588
1995,11,ITA,0.00000215
1995,11,TUR,0.00000089
1995,11,Other,0.00000110
1995,12,HRV,0.00000127
1995,12,SVN,0.00000049
1995,12,NLD,0.00000015
1995,12,ITA,0.00000014
1995,12,DNK,0.00000006
1995,12,Other,0.00000003
1995,13,AUT,0.00000005
1995,13,DEU,0.00000004
1995,13,ZA1,0.00000003
1995,13,CHE,0.00000001
1995,13,HRV,0.00000001
1995,13,Other,0.00000000
1995,14,HRV,0.00000010
1995,15,HUN,0.00000894
1995,15,HRV,0.00000442
1995,15,BEL,0.00000238
1995,15,NLD,0.00000131
1995,15,ITA,0.00000124
1995,15,Other,0.00000240
1995,16,HRV,0.00001485
1995,16,SVN,0.00001415
1995,16,HUN,0.00000238
1995,16,AUT,0.00000216
1995,16,NLD,0.00000162
1995,16,Other,0.00000345
1995,17,HRV,0.00000298
1995,17,SVN,0.00000164
1995,17,ESP,0.00000092
1995,17,TTO,0.00000085
1995,17,HUN,0.00000060
1995,17,Other,0.00000147
1995,18,HRV,0.00000662
1995,18,DEU,0.00000374
1995,18,SVK,0.00000058
1995,18,ITA,0.00000057
1995,18,ESP,0.00000056
1995,18,Other,0.00000182
1995,19,HRV,0.00000760
1995,19,ITA,0.00000095
1995,19,SVN,0.00000054
1995,19,USA,0.00000036
1995,19,DEU,0.00000035
1995,19,Other,0.00000138
1995,20,SVN,0.00001254
1995,20,HRV,0.00001234
1995,20,HUN,0.00000833
1995,20,DEU,0.00000635
1995,20,ITA,0.00000279
1995,20,Other,0.00000320
1995,21,HRV,0.00000905
1995,21,SVN,0.00000457
1995,21,ITA,0.00000133
1995,21,AUT,0.00000028
1995,21,DEU,0.00000024
1995,21,Other,0.00000109
1995,22,HRV,0.00003372
1995,22,SVN,0.00000711
1995,22,ZA1,0.00000220
1995,22,AUT,0.00000215
1995,22,CYP,0.00000084
1995,22,Other,0.00000330
1995,23,HRV,0.00000728
1995,23,HUN,0.00000065
1995,23,SVN,0.00000058
1995,23,ITA,0.00000017
1995,23,DEU,0.00000005
1995,23,Other,0.00000003
1995,24,HRV,0.00001678
1995,24,SVN,0.00000046
1995,24,CYP,0.00000041
1995,24,DNK,0.00000014
1995,24,GBR,0.00000012
1995,24,Other,0.00000007
1995,25,HRV,0.00000812
1995,25,ITA,0.00000015
1995,25,SVN,0.00000011
1995,25,DEU,0.00000002
1995,25,GBR,0.00000002
1995,25,Other,0.00000005
1995,27,HRV,0.00003032
1995,27,TUR,0.00000230
1995,27,SVN,0.00000167
1995,27,TTO,0.00000123
1995,27,ITA,0.00000029
1995,27,Other,0.00000044
1995,28,HRV,0.00000085
1995,28,SVN,0.00000031
1995,28,DEU,0.00000009
1995,28,ITA,0.00000007
1995,28,AUT,0.00000004
1995,28,Other,0.00000004
1995,29,ITA,0.00000373
1995,29,HRV,0.00000080
1995,29,SVN,0.00000031
1995,29,GBR,0.00000009
1995,29,DNK,0.00000008
1995,29,Other,0.00000013
1995,30,HRV,0.00000579
1995,30,SVN,0.00000263
1995,30,ITA,0.00000059
1995,30,NLD,0.00000056
1995,30,BEL,0.00000021
1995,30,Other,0.00000092
1995,31,HRV,0.00000751
1995,31,SVN,0.00000003
1995,31,HUN,0.00000002
1995,31,ITA,0.00000000
1995,32,SVN,0.00000381
1995,32,HRV,0.00000318
1995,32,AUT,0.00000038
1995,32,GBR,0.00000021
1995,32,NLD,0.00000016
1995,32,Other,0.00000039
1995,33,SVN,0.00000355
1995,33,HRV,0.00000247
1995,33,ITA,0.00000046
