year,product_chapter,exporter,value_trln_USD,quantity_mln_metric_tons
1995,10,USA,0.00016804,0.93863566
1995,10,IND,0.00010255,0.11665371
1995,10,THA,0.00008352,0.28803511
1995,10,ARG,0.00003379,0.33855333
1995,10,CAN,0.00003151,0.18514375
1995,10,Other,0.00009888,0.57530419
1995,11,GBR,0.00001508,0.04227597
1995,11,BEL,0.00000996,0.02848654
1995,11,ZWE,0.00000588,0.03101790
1995,11,DEU,0.00000531,0.01591276
1995,11,FRA,0.00000495,0.01583181
1995,11,Other,0.00001520,0.05456118
1995,12,USA,0.00002981,0.10094987
1995,12,ARG,0.00002590,0.08046470
1995,12,CHN,0.00000800,0.01413127
1995,12,MOZ,0.00000337,0.01074867
1995,12,ZWE,0.00000313,0.00771041
1995,12,Other,0.00001918,0.06379580
1995,13,GBR,0.00000250,0.00034664
1995,13,DEU,0.00000245,0.00035262
1995,13,AUS,0.00000175,0.00000879
1995,13,USA,0.00000175,0.00021041
1995,13,FRA,0.00000151,0.00024185
1995,13,Other,0.00000745,0.00297558
1995,14,IND,0.00000281,0.00407031
1995,14,SGP,0.00000169,0.00068592
1995,14,GBR,0.00000054,0.00062902
1995,14,ZMB,0.00000022,0.00015330
1995,14,HKG,0.00000020,0.00012365
1995,14,Other,0.00000045,0.00047559
1995,15,ARG,0.00017717,0.30886075
1995,15,MYS,0.00010751,0.15636418
1995,15,AUS,0.00002461,0.04346770
1995,15,NLD,0.00001850,0.02331213
1995,15,BRA,0.00000879,0.00665375
1995,15,Other,0.00006781,0.10281466
1995,16,AUS,0.00001836,0.01751486
1995,16,USA,0.00001212,0.01344002
1995,16,CAN,0.00001184,0.00731650
1995,16,PHL,0.00001112,0.00439932
1995,16,THA,0.00000835,0.00527575
1995,16,Other,0.00001987,0.00922818
1995,17,ZWE,0.00001192,0.05333274
1995,17,BRA,0.00000387,0.04253526
1995,17,THA,0.00000338,0.00389305
1995,17,GTM,0.00000312,0.01169613
1995,17,GBR,0.00000239,0.00129330
1995,17,Other,0.00000911,0.02040148
1995,18,CIV,0.00001647,0.00774212
1995,18,MYS,0.00000417,0.00135058
1995,18,BEL,0.00000154,0.00042874
1995,18,GBR,0.00000144,0.00050600
1995,18,FRA,0.00000115,0.00010505
1995,18,Other,0.00000558,0.00314264
1995,19,ITA,0.00000426,0.00637521
1995,19,GBR,0.00000342,0.00266747
1995,19,MEX,0.00000306,0.00308425
1995,19,ZWE,0.00000202,0.00109527
1995,19,USA,0.00000154,0.00090698
1995,19,Other,0.00000922,0.00656526
1995,20,GBR,0.00003229,0.03504542
1995,20,USA,0.00002674,0.02066412
1995,20,FRA,0.00002106,0.01892184
1995,20,IRL,0.00002070,0.01556887
1995,20,AUS,0.00002061,0.02099967
1995,20,Other,0.00008612,0.08578590
1995,21,IRL,0.00001359,0.00064841
1995,21,GBR,0.00000943,0.00265480
1995,21,NLD,0.00000613,0.00163848
1995,21,DEU,0.00000606,0.00127953
1995,21,USA,0.00000534,0.00177117
1995,21,Other,0.00002038,0.00898735
1995,22,GBR,0.00007939,0.01818630
1995,22,FRA,0.00000820,0.00372279
1995,22,JAM,0.00000506,0.00111286
1995,22,ITA,0.00000455,0.00361570
1995,22,NLD,0.00000310,0.00317628
1995,22,Other,0.00001635,0.01465049
1995,23,CHL,0.00005897,0.10371025
1995,23,ARG,0.00003262,0.25741894
1995,23,PER,0.00001314,0.02976159
1995,23,ZWE,0.00000622,0.03945324
1995,23,USA,0.00000588,0.00547717
1995,23,Other,0.00002608,0.12395718
