imports_trln_USD,exports_trln_USD
0.00001872,0.00141816
0.00001013,0.00010186
0.00002659,0.00026320
0.00002619,0.00015900
0.00000524,0.00002368
0.00083055,0.00032212
0.00000061,0.00003893
0.00021430,0.00017285
0.00000796,0.00000454
0.00006325,0.00003197
0.00000242,0.00027769
0.00005424,0.00009664
0.00002170,0.00001678
0.00003203,0.00067539
0.00000578,0.00014373
0.00044107,0.00044785
0.00020621,0.00091126
0.00548539,0.00058489
0.00092989,0.00025954
0.00214667,0.00132412
0.00014156,0.00174709
0.00158009,0.00005540
0.00016537,0.00040735
0.00004085,0.00015794
0.00006261,0.00004609
0.00002279,0.00001258
0.00000564,0.00001528
0.00017680,0.00001597
0.00025933,0.00016212
0.00107172,0.00046735
0.00038911,0.00039558
0.00016659,0.00054725
0.00000575,0.00110487
0.00000884,0.00000233
0.00025389,0.00009712
0.00000258,0.00000049
0.00000021,0.00001037
0.00028662,0.00000581
0.00050625,0.00013448
0.00011114,0.00004802
0.00014323,0.00020159
0.00016506,0.00008747
0.00020259,0.00224224
0.00002521,0.00018226
0.00014499,0.00041227
0.00021352,0.00056657
0.00003124,0.00003691
0.00000291,0.00053774
0.00002157,0.00006257
0.00009144,0.00004661
0.00002183,0.00011040
0.00000388,0.00132297
0.00000838,0.00340756
0.00005182,0.00082117
0.00003731,0.00071418
0.00000039,0.00000733
0.00001849,0.00000192
0.00000024,0.00001192
0.00003723,0.00026443
0.00005015,0.00006307
0.00009726,0.00024697
0.00377608,0.00570761
0.00203575,0.00135666
0.00052032,0.00057638
0.00072704,0.00011762
0.00013002,0.00000264
0.00027359,0.00028493
0.00002732,0.00000568
0.00007572,0.00000738
0.00034640,0.00056216
0.00005883,0.00003903
0.00007532,0.00020308
0.00002933,0.00020599
0.00537965,0.00127371
0.00256882,0.00085556
0.00006943,0.00002355
0.00062047,0.00102939
0.00061464,0.00001660
0.00032650,0.00001478
0.00087172,0.00111600
0.00004745,0.00009421
0.00000474,0.00001391
0.00000569,0.00000471
0.00003102,0.00016348
0.00001540,0.00009046
0.00004699,0.00009676
0.00000079,0.00001211
0.00011858,0.00190057
0.00000855,0.00015972
0.00001528,0.00033252
0.00002937,0.00021491
0.00000861,0.00002660
0.00104412,0.00030124
0.00000120,0.00004109
0.00001725,0.00051435
0.00001113,0.00001461
0.00002969,0.00003241
0.00000250,0.00030393
0.00005248,0.00006666
0.00001543,0.00008468
0.00004339,0.00107411
0.00000746,0.00019427
0.00037375,0.00045650
0.00019617,0.00087891
0.00791322,0.00055998
0.00108193,0.00031244
0.00218625,0.00165608
0.00012116,0.00199197
0.00073047,0.00003929
0.00018701,0.00043923
0.00004731,0.00016527
0.00006589,0.00004482
0.00002329,0.00002435
0.00000544,0.00002259
0.00018271,0.00001470
0.00030061,0.00015304
0.00092997,0.00044269
0.00032145,0.00041801
0.00016929,0.00044929
0.00000763,0.00111914
