year,product_chapter,exporter,value_trln_USD,quantity_mln_metric_tons
1995,10,USA,0.00022797,0.99654665
1995,10,DEU,0.00018505,0.27015402
1995,10,UKR,0.00008223,0.06850788
1995,10,BGR,0.00004221,0.27399789
1995,10,ROU,0.00003528,0.12755524
1995,10,Other,0.00022495,0.74664126
1995,11,FRA,0.00000151,0.00357310
1995,11,BEL,0.00000121,0.00274416
1995,11,IND,0.00000119,0.00485000
1995,11,NLD,0.00000083,0.00132965
1995,11,CAN,0.00000081,0.00295000
1995,11,Other,0.00000156,0.00487366
1995,12,RUS,0.00005094,0.15661256
1995,12,USA,0.00004637,0.12454907
1995,12,ARG,0.00003380,0.13468550
1995,12,UKR,0.00001309,0.03898103
1995,12,NLD,0.00000902,0.00101504
1995,12,Other,0.00007647,0.13730642
1995,13,DEU,0.00000308,0.00018334
1995,13,IRL,0.00000233,0.00000342
1995,13,DNK,0.00000105,0.00012499
1995,13,FRA,0.00000065,0.00012449
1995,13,ITA,0.00000042,0.00008057
1995,13,Other,0.00000278,0.00101405
1995,14,IND,0.00000195,0.00227395
1995,14,BGR,0.00000040,0.00081931
1995,14,SGP,0.00000011,0.00004347
1995,14,AZE,0.00000010,0.00030325
1995,14,IRN,0.00000010,0.00011945
1995,14,Other,0.00000050,0.00120929
1995,15,MYS,0.00015933,0.22398525
1995,15,USA,0.00014955,0.23836763
1995,15,ARG,0.00007123,0.11963154
1995,15,ROU,0.00004978,0.07424173
1995,15,FRA,0.00004126,0.06156879
1995,15,Other,0.00020365,0.27536815
1995,16,THA,0.00000119,0.00050139
1995,16,BGR,0.00000081,0.00021448
1995,16,DEU,0.00000064,0.00022841
1995,16,ITA,0.00000051,0.00014869
1995,16,DNK,0.00000036,0.00010043
1995,16,Other,0.00000120,0.00036454
1995,17,FRA,0.00005557,0.12178480
1995,17,GBR,0.00002793,0.05613327
1995,17,BRA,0.00002244,0.04034192
1995,17,USA,0.00001894,0.03915995
1995,17,BEL,0.00001820,0.04325426
1995,17,Other,0.00006857,0.16645230
1995,18,CIV,0.00001351,0.00740490
1995,18,GHA,0.00000679,0.00395838
1995,18,DEU,0.00000597,0.00351564
1995,18,NLD,0.00000580,0.00362639
1995,18,IDN,0.00000289,0.00208192
1995,18,Other,0.00001436,0.00698548
1995,19,DEU,0.00000810,0.00201922
1995,19,NLD,0.00000194,0.00041947
1995,19,FRA,0.00000146,0.00040614
1995,19,ITA,0.00000101,0.00040776
1995,19,GBR,0.00000046,0.00014504
1995,19,Other,0.00000112,0.00057258
1995,20,DEU,0.00004788,0.02808185
1995,20,FRA,0.00000846,0.00398004
1995,20,DNK,0.00000812,0.00478217
1995,20,NLD,0.00000564,0.00342335
1995,20,MDA,0.00000356,0.00181545
1995,20,Other,0.00002544,0.01866824
1995,21,NLD,0.00000849,0.00203761
1995,21,FRA,0.00000714,0.00244110
1995,21,DEU,0.00000689,0.00104645
1995,21,ESP,0.00000636,0.00045005
1995,21,GBR,0.00000359,0.00078401
1995,21,Other,0.00000698,0.00190006
1995,22,GBR,0.00001351,0.00212755
1995,22,FRA,0.00000696,0.00602029
1995,22,DEU,0.00000458,0.00360334
1995,22,NLD,0.00000261,0.00097771
1995,22,SWE,0.00000133,0.00039310
1995,22,Other,0.00000494,0.00346040
1995,23,BRA,0.00002754,0.12817345
1995,23,BGR,0.00001421,0.14914880
1995,23,PER,0.00000975,0.01905924
1995,23,ARG,0.00000769,0.03683063
1995,23,GBR,0.00000331,0.00190906
1995,23,Other,0.00002201,0.04853511
1995,24,USA,0.00006675,0.01866912
1995,24,CHE,0.00001717,0.00242945
1995,24,GRC,0.00001288,0.00199471
1995,24,CAN,0.00001050,0.00337383
1995,24,FRA,0.00000830,0.00246072
1995,24,Other,0.00001999,0.00624066
1995,25,GBR,0.00001355,0.06324574
1995,25,CHN,0.00001140,0.07547183
1995,25,SAU,0.00001084,0.13391487
1995,25,TUN,0.00000808,0.25176446
1995,25,GRC,0.00000686,0.06393505
1995,25,Other,0.00008031,1.12345673
1995,26,IND,0.00002746,0.62248518
1995,26,BRA,0.00002518,0.90644906
1995,26,AUS,0.00002220,0.89445873
1995,26,ZA1,0.00001914,0.43867136
1995,26,SWE,0.00000695,0.16655304
1995,26,Other,0.00002700,0.43694099
1995,27,SAU,0.00128579,10.09407409
1995,27,RUS,0.00080354,3.20364287
1995,27,IRN,0.00064487,5.23067992
1995,27,DZA,0.00046884,3.48677160
1995,27,LBY,0.00035921,2.77318782
1995,27,Other,0.00105642,10.92862065
1995,28,UKR,0.00009712,0.42373655
1995,28,DEU,0.00004985,0.04014760
1995,28,ITA,0.00003818,0.06511851
1995,28,MAR,0.00003410,0.13114823
1995,28,TUN,0.00002618,0.09638092
1995,28,Other,0.00022918,0.57140477
1995,29,USA,0.00028216,0.21319889
1995,29,DEU,0.00022834,0.09742586
1995,29,ITA,0.00016073,0.12648088
1995,29,NLD,0.00012211,0.06655114
1995,29,CHE,0.00011343,0.00189729
1995,29,Other,0.00082026,0.62918692
1995,30,GBR,0.00006301,0.00056964
1995,30,DEU,0.00005407,0.00060590
1995,30,CHE,0.00005061,0.00027407
1995,30,FRA,0.00004264,0.00421475
1995,30,BEL,0.00002242,0.00027056
1995,30,Other,0.00015189,0.02953993
1995,31,RUS,0.00011133,0.76505277
1995,31,UKR,0.00006205,0.53710783
1995,31,ROU,0.00005249,0.39201890
1995,31,USA,0.00004092,0.17217128
1995,31,BGR,0.00003714,0.29521899
1995,31,Other,0.00007121,0.37366741
1995,32,DEU,0.00019346,0.02545052
1995,32,CHE,0.00005637,0.00285652
1995,32,GBR,0.00005481,0.01018727
1995,32,ITA,0.00005439,0.01907711
1995,32,S19,0.00002233,0.00245860
1995,32,Other,0.00019602,0.05247772
1995,33,USA,0.00002888,0.00155039
1995,33,DEU,0.00002404,0.00479887
1995,33,NLD,0.00002169,0.00188840
1995,33,CHE,0.00001815,0.00180664
1995,33,GBR,0.00001724,0.00267093
1995,33,Other,0.00003864,0.00520796
1995,34,DEU,0.00005653,0.02243558
1995,34,GBR,0.00001141,0.00672796
1995,34,NLD,0.00001005,0.00404139
1995,34,ITA,0.00000965,0.00477311
1995,34,FRA,0.00000856,0.00272653
1995,34,Other,0.00003592,0.01961995
1995,35,DEU,0.00001611,0.00556867
1995,35,NLD,0.00001521,0.01456549
1995,35,DNK,0.00000930,0.00102027
1995,35,BEL,0.00000725,0.00174961
1995,35,FRA,0.00000438,0.00230037
1995,35,Other,0.00001928,0.00534487
1995,36,USA,0.00000265,0.00019484
1995,36,NLD,0.00000228,0.00018152
1995,36,CHN,0.00000124,0.00029203
1995,36,ITA,0.00000084,0.00008856
1995,36,FRA,0.00000079,0.00006923
1995,36,Other,0.00000261,0.00262035
1995,37,DEU,0.00002633,0.00356319
1995,37,GBR,0.00002100,0.00210563
1995,37,NLD,0.00001981,0.00119687
1995,37,JPN,0.00001669,0.00105223
1995,37,BEL,0.00001061,0.00144600
1995,37,Other,0.00001872,0.00225287
1995,38,DEU,0.00008710,0.04098260
1995,38,GBR,0.00006508,0.01729925
1995,38,ITA,0.00005230,0.04398619
1995,38,FRA,0.00004391,0.02098805
1995,38,USA,0.00003678,0.01510314
1995,38,Other,0.00015482,0.10365112
