year,product_chapter,importer,value_trln_USD
1995,10,CHN,0.00000136
1995,10,ISR,0.00000060
1995,10,GRC,0.00000035
1995,10,SAU,0.00000033
1995,10,POL,0.00000017
1995,10,Other,0.00000018
1995,11,NLD,0.00000005
1995,11,GRC,0.00000003
1995,11,GBR,0.00000003
1995,11,ARE,0.00000001
1995,11,YEM,0.00000000
1995,11,Other,0.00000001
1995,12,GBR,0.00000311
1995,12,MAR,0.00000050
1995,12,ESP,0.00000040
1995,12,NLD,0.00000031
1995,12,LBN,0.00000029
1995,12,Other,0.00000167
1995,13,GBR,0.00000001
1995,13,HUN,0.00000000
1995,14,USA,0.00000032
1995,14,GBR,0.00000008
1995,14,JOR,0.00000003
1995,14,GRC,0.00000002
1995,14,ISR,0.00000001
1995,14,Other,0.00000002
1995,15,SYR,0.00000481
1995,15,ISR,0.00000289
1995,15,RUS,0.00000229
1995,15,FRA,0.00000207
1995,15,LBN,0.00000132
1995,15,Other,0.00000249
1995,16,ROU,0.00000035
1995,16,EGY,0.00000014
1995,16,RUS,0.00000008
1995,16,LBN,0.00000006
1995,16,PRT,0.00000003
1995,16,Other,0.00000014
1995,17,GRC,0.00000099
1995,17,RUS,0.00000009
1995,17,NLD,0.00000008
1995,17,BEL,0.00000007
1995,17,AUS,0.00000007
1995,17,Other,0.00000038
1995,18,ISR,0.00000017
1995,18,RUS,0.00000015
1995,18,ROU,0.00000010
1995,18,BGR,0.00000006
1995,18,AUS,0.00000005
1995,18,Other,0.00000019
1995,19,RUS,0.00000083
1995,19,LBN,0.00000036
1995,19,KWT,0.00000024
1995,19,ARE,0.00000019
1995,19,GRC,0.00000013
1995,19,Other,0.00000108
1995,20,RUS,0.00000708
1995,20,GBR,0.00000369
1995,20,GRC,0.00000226
1995,20,NLD,0.00000205
1995,20,ITA,0.00000175
1995,20,Other,0.00001242
1995,21,RUS,0.00000089
1995,21,OMN,0.00000070
1995,21,SAU,0.00000041
1995,21,DJI,0.00000037
1995,21,GRC,0.00000022
1995,21,Other,0.00000180
1995,22,DEU,0.00001949
1995,22,FRA,0.00000704
1995,22,GBR,0.00000373
1995,22,CHE,0.00000367
1995,22,RUS,0.00000155
1995,22,Other,0.00001356
1995,23,GRC,0.00000123
1995,23,LBN,0.00000039
1995,23,FRA,0.00000010
1995,23,GBR,0.00000010
1995,23,EGY,0.00000006
1995,23,Other,0.00000019
1995,24,RUS,0.00013307
1995,24,BGR,0.00010566
1995,24,LBN,0.00001290
1995,24,EGY,0.00000790
1995,24,BEL,0.00000627
1995,24,Other,0.00003750
1995,25,LBN,0.00001114
1995,25,ISR,0.00000982
1995,25,GBR,0.00000196
1995,25,USA,0.00000118
1995,25,NLD,0.00000106
1995,25,Other,0.00000398
1995,26,CZE,0.00000007
1995,26,IND,0.00000005
1995,26,ITA,0.00000002
1995,26,ROU,0.00000001
1995,27,ROU,0.00001198
1995,27,SGP,0.00000595
1995,27,SDN,0.00000420
1995,27,FRA,0.00000375
1995,27,GRC,0.00000353
1995,27,Other,0.00000649
1995,28,EGY,0.00000028
1995,28,ROU,0.00000017
1995,28,USA,0.00000011
1995,28,ISR,0.00000009
1995,28,IRL,0.00000004
1995,28,Other,0.00000006
1995,29,BRA,0.00000297
1995,29,HKG,0.00000083
1995,29,KOR,0.00000082
1995,29,NLD,0.00000072
1995,29,EGY,0.00000041
1995,29,Other,0.00000240
1995,30,HKG,0.00000477
1995,30,RUS,0.00000464
1995,30,ROU,0.00000256
1995,30,TUN,0.00000201
1995,30,NLD,0.00000182
1995,30,Other,0.00003084
1995,31,BRA,0.00000038
1995,31,ROU,0.00000023
1995,31,LBN,0.00000005
1995,31,SYR,0.00000004
1995,31,JOR,0.00000002
1995,31,Other,0.00000003
1995,32,GRC,0.00000071
1995,32,ARE,0.00000035
1995,32,EGY,0.00000024
1995,32,LBN,0.00000019
1995,32,SDN,0.00000019
1995,32,Other,0.00000098
1995,33,GRC,0.00000145
1995,33,SYR,0.00000111
1995,33,BGR,0.00000101
1995,33,ISR,0.00000077
1995,33,SAU,0.00000074
1995,33,Other,0.00000410
1995,34,SYR,0.00000059
1995,34,ISR,0.00000047
1995,34,BGR,0.00000044
