year,product_chapter,value_trln_USD,quantity_mln_metric_tons
1995,Food Related,0.00000297,0.00292718
1995,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00000266,0.00024329
1995,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00000257,0.00038727
1995,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00000206,0.00066200
1995,"Beverages, spirits and vinegar",0.00000147,0.00196263
1995,Other,0.00001028,0.00795067
1996,Food Related,0.00000658,0.00429690
1996,"Ships, boats and floating structures",0.00000619,0.00023537
1996,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00000445,0.00163549
1996,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00000442,0.00021080
1996,Pharmaceutical products,0.00000386,0.00124073
1996,Other,0.00001925,0.01290331
1997,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00000918,0.00052240
1997,Food Related,0.00000914,0.00708590
1997,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00000379,0.00133941
1997,Pharmaceutical products,0.00000368,0.00073750
1997,"Ships, boats and floating structures",0.00000290,0.00012282
1997,Other,0.00001686,0.01392804
1998,Food Related,0.00000890,0.00679967
1998,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00000388,0.00076859
1998,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00000315,0.00029538
1998,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00000312,0.00138098
1998,Pharmaceutical products,0.00000245,0.00044896
1998,Other,0.00001445,0.01547519
1999,Food Related,0.00000755,0.00497243
1999,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00000491,0.00074853
1999,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00000403,0.00173927
1999,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00000244,0.00026396
1999,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00000194,0.01082396
1999,Other,0.00001172,0.02063277
2000,Food Related,0.00000860,0.00920447
2000,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00000724,0.00178082
2000,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00000631,0.02306256
2000,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00000422,0.00075761
2000,Iron or steel articles,0.00000353,0.00276487
2000,Other,0.00001858,0.06280373
2001,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00001279,0.00192781
2001,Food Related,0.00000762,0.00551282
2001,Iron or steel articles,0.00000483,0.00361574
2001,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00000460,0.00096341
2001,Fabrics; knitted or crocheted,0.00000249,0.00034991
2001,Other,0.00001863,0.03439858
2002,Food Related,0.00000603,0.00439602
2002,Iron or steel articles,0.00000577,0.00390158
2002,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00000459,0.00104643
2002,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00000390,0.01555801
2002,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00000371,0.00079119
2002,Other,0.00002060,0.02441951
2003,Food Related,0.00000699,0.00579822
2003,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00000567,0.00057740
2003,Iron or steel articles,0.00000285,0.00225718
2003,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00000250,0.00031770
2003,"Beverages, spirits and vinegar",0.00000217,0.00255801
2003,Other,0.00000920,0.01283554
2004,Food Related,0.00000622,0.00421411
2004,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00000471,0.00084142
2004,Iron or steel articles,0.00000449,0.00285041
2004,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00000396,0.00071561
2004,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0.00000256,0.00004300
2004,Other,0.00002145,0.10975007
2005,Food Related,0.00000701,0.00487105
2005,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00000547,0.00062131
2005,Iron or steel articles,0.00000279,0.00092711
2005,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00000264,0.00042721
2005,"Beverages, spirits and vinegar",0.00000223,0.00282024
2005,Other,0.00001546,0.04104160
2006,Food Related,0.00000696,0.00535534
2006,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00000627,0.00088565
2006,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00000475,0.00052315
2006,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00000312,0.00021765
2006,Iron or steel articles,0.00000270,0.00082664
2006,Other,0.00001798,0.07455024
2007,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00003648,0.03568894
2007,Food Related,0.00001446,0.00936596
2007,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00000916,0.00072155
2007,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00000759,0.00089192
2007,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00000652,0.00036950
2007,Other,0.00004909,0.04944964
2008,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00004810,0.04802189
2008,Pharmaceutical products,0.00002287,0.00212270
2008,Food Related,0.00001547,0.00948835
2008,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00001030,0.00075806
2008,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00000740,0.00021063
2008,Other,0.00005382,0.03056330
2009,Pharmaceutical products,0.00002478,0.00222667
2009,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00002094,0.01472985
2009,Food Related,0.00001537,0.00731012
2009,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00000871,0.00028671
2009,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00000770,0.00046941
2009,Other,0.00004064,0.02116803
2010,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00003070,0.02644604
2010,Pharmaceutical products,0.00001596,0.00157667
2010,Food Related,0.00001523,0.00738971
2010,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00001182,0.00048157
2010,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00000832,0.00046576
2010,Other,0.00004681,0.02398846
2011,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00004575,0.03415323
2011,Food Related,0.00001807,0.00934955
2011,Pharmaceutical products,0.00001421,0.00134528
2011,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00000941,0.00032624
2011,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00000915,0.00055313
2011,Other,0.00005088,0.02546734
2012,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00005071,0.04454236
2012,Food Related,0.00001952,0.00932159
2012,Pharmaceutical products,0.00001586,0.00154691
2012,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00001111,0.00068443
2012,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00001104,0.00188527
2012,Other,0.00005494,0.03520203
2013,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00005571,0.03559662
2013,Food Related,0.00002067,0.00904082
2013,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00001849,0.00102634
2013,Pharmaceutical products,0.00001522,0.00160744
2013,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00001277,0.00085864
2013,Other,0.00006772,0.03336092
