imports_trln_USD,exports_trln_USD
0.00004150,0.00000002
0.00005118,0.00000000
0.00000049,0.00000081
0.00000003,
0.00001805,0.00000001
0.00000262,0.00000004
0.00000665,
0.00001082,
0.00000651,
0.00000331,0.00000108
0.00000431,0.00000004
0.00002749,0.00000134
0.00000076,
0.00000242,
0.00000040,0.00000150
0.00000000,
0.00005989,0.00000720
0.00000009,0.00000041
0.00000062,0.00000024
0.00000590,0.00000083
0.00000015,0.00000365
0.00000061,0.00000001
0.00000093,0.00000020
0.00000331,0.00000002
0.00000008,0.00000000
0.00000011,
0.00000004,0.00000002
0.00000752,0.00000006
0.00000164,0.00000133
0.00001557,0.00000051
0.00000013,0.00000009
0.00000035,0.00000001
0.00000001,
0.00000043,0.00000007
0.00000001,
0.00000210,0.00000020
0.00000076,0.00000004
0.00000000,0.00000023
0.00000024,0.00000008
0.00000035,0.00000055
0.00000002,
0.00000034,
0.00000038,0.00000020
0.00000004,
0.00000007,0.00000006
0.00000002,0.00000004
0.00000044,0.00000010
0.00000012,0.00000004
0.00000116,0.00000002
0.00000116,0.00000118
0.00000207,0.00000003
0.00000189,0.00000000
0.00000001,
0.00000012,
0.00000000,
0.00000032,0.00000086
0.00000085,0.00000005
0.00000129,0.00000051
0.00000333,0.00000164
0.00000011,0.00006043
0.00000108,0.00000260
0.00000018,0.00000687
0.00000006,0.00000041
0.00000082,0.00000062
0.00000075,0.00000085
0.00000083,0.00000041
0.00000033,0.00000000
0.00001424,0.00000426
0.00000993,0.00000076
0.00000025,0.00000001
0.00000688,0.00000043
0.00000003,0.00000001
0.00000005,0.00000016
0.00000355,0.00000053
0.00000003,0.00000004
0.00000003,
0.00000014,0.00000000
0.00000220,0.00000009
0.00000025,0.00000007
0.00000024,0.00000008
0.00000018,0.00000018
0.00015200,0.00000408
0.00005489,0.00000112
0.00000085,0.00000134
0.00000016,0.00000015
0.00000001,0.00000006
0.00000989,0.00000049
0.00000480,0.00000013
0.00005252,0.00000055
0.00000581,0.00000064
0.00000418,0.00000013
0.00000751,0.00000329
0.00000380,0.00000061
0.00020013,0.00002038
0.00000057,0.00000001
0.00003287,0.00000192
0.00000625,0.00000241
0.00000054,0.00001025
0.00026684,0.00005601
0.00000532,0.00000565
0.00000345,0.00000066
0.00002132,0.00000307
0.00000058,0.00001523
