imports_trln_USD,exports_trln_USD
0.00000573,0.00000001
0.00000253,
0.00000336,0.00003546
0.00000136,0.00000032
0.00000017,
0.00001899,0.00018029
0.00002521,0.00000069
0.00000256,0.00000332
0.00000105,0.00005326
0.00000747,
0.00004929,0.00000060
0.00001354,
0.00000451,0.00000111
0.00000362,0.00000215
0.00000650,0.00000072
0.00001030,0.00000001
0.00000006,0.00062825
0.00012579,0.00064425
0.00000702,0.00000001
0.00000358,0.00000008
0.00001136,0.00002385
0.00001284,
0.00000370,0.00000001
0.00000333,0.00000002
0.00000950,0.00000011
0.00000168,0.00000032
0.00000351,0.00000004
0.00000246,
0.00000944,0.00000000
0.00002718,0.00000011
0.00004018,0.00000639
0.00000004,0.00000415
0.00000266,0.00000007
0.00000001,
0.00000158,0.00050672
0.00000000,0.00000003
0.00000009,0.00000011
0.00000067,0.00000008
0.00002179,0.00000004
0.00000935,0.00000012
0.00000098,0.00000179
0.00000036,0.00000028
0.00000471,0.00000002
0.00000003,0.00000003
0.00000077,0.00000000
0.00000410,
0.00000175,0.00000002
0.00000078,0.00000000
0.00000024,
0.00000061,
0.00000016,0.00000019
0.00000596,0.00000007
0.00001209,0.00000075
0.00001258,0.00000009
0.00000454,0.00000009
0.00000060,
0.00000061,
0.00000009,
0.00000403,0.00000002
0.00000201,0.00000001
0.00000956,0.00000000
0.00000126,0.00031460
0.00002385,0.00000004
0.00005219,0.00000013
0.00000120,0.00000058
0.00000001,
0.00001282,0.00000063
0.00000002,0.00000001
0.00000016,
0.00000152,0.00000046
0.00000007,
0.00000848,0.00000008
0.00000338,0.00000001
0.00023486,0.00001219
0.00006744,0.00000131
0.00000038,0.00000000
0.00011438,0.00000008
0.00003240,0.00000160
0.00000633,0.00000020
0.00001595,0.00026579
0.00000224,0.00000000
0.00000061,
0.00000036,0.00000000
0.00000537,0.00000004
0.00000677,0.00000001
0.00000383,0.00000078
0.00000005,0.00000036
0.00000774,0.00000008
0.00000256,
0.00000378,0.00004912
0.00000325,0.00000010
0.00000011,
0.00001780,0.00018117
0.00001365,0.00000078
0.00000613,0.00000001
0.00000103,0.00005489
0.00000801,
0.00006354,0.00000060
0.00001546,0.00000000
0.00000512,0.00000051
0.00000531,0.00000232
0.00000848,0.00000050
