year,product_chapter,importer,value_trln_USD,quantity_mln_metric_tons
1995,10,ITA,0.00010986,0.23201553
1995,10,RUS,0.00007055,0.35954391
1995,10,UZB,0.00005312,0.36711979
1995,10,DZA,0.00004773,0.21068932
1995,10,SVN,0.00004171,0.34035780
1995,10,Other,0.00028908,1.52456475
1995,11,ROU,0.00002715,0.12757937
1995,11,RUS,0.00002690,0.11408289
1995,11,BLR,0.00001137,0.05825473
1995,11,BIH,0.00000603,0.03413020
1995,11,ITA,0.00000225,0.02271571
1995,11,Other,0.00001411,0.06249874
1995,12,DEU,0.00006598,0.17423797
1995,12,NLD,0.00002273,0.08124989
1995,12,HRV,0.00000975,0.22339841
1995,12,AUT,0.00000807,0.01412079
1995,12,CHE,0.00000807,0.02342182
1995,12,Other,0.00003963,0.10457522
1995,13,USA,0.00000072,0.00008829
1995,13,NLD,0.00000037,0.00000106
1995,13,ZA1,0.00000029,0.00000070
1995,13,CHE,0.00000013,0.00000775
1995,13,RUS,0.00000013,0.00000741
1995,13,Other,0.00000050,0.00007610
1995,14,DEU,0.00000396,0.00675643
1995,14,ITA,0.00000170,0.00231971
1995,14,NLD,0.00000108,0.00198897
1995,14,DNK,0.00000021,0.00044620
1995,14,HRV,0.00000015,0.00033956
1995,14,Other,0.00000055,0.00089648
1995,15,POL,0.00001949,0.02900780
1995,15,RUS,0.00001633,0.01446061
1995,15,SVN,0.00001181,0.01786016
1995,15,BIH,0.00000894,0.00868281
1995,15,CHE,0.00000484,0.00681315
1995,15,Other,0.00003092,0.04858157
1995,16,DEU,0.00006181,0.00996469
1995,16,RUS,0.00003001,0.00720374
1995,16,USA,0.00001092,0.00315247
1995,16,AUT,0.00000779,0.00176563
1995,16,UKR,0.00000694,0.00116459
1995,16,Other,0.00003679,0.01022085
1995,17,HRV,0.00000747,0.03141022
1995,17,SVK,0.00000533,0.01184965
1995,17,RUS,0.00000320,0.00272314
1995,17,ITA,0.00000295,0.00557456
1995,17,SCG,0.00000280,0.00593063
1995,17,Other,0.00001040,0.01432882
1995,18,AUT,0.00002056,0.00672546
1995,18,ROU,0.00000845,0.00364889
1995,18,GBR,0.00000581,0.00065849
1995,18,RUS,0.00000445,0.00166521
1995,18,DEU,0.00000330,0.00048640
1995,18,Other,0.00001018,0.00329069
1995,19,RUS,0.00001596,0.03333008
1995,19,DEU,0.00000488,0.00168290
1995,19,CZE,0.00000419,0.00203792
1995,19,AUT,0.00000197,0.00093784
1995,19,ROU,0.00000175,0.00217944
1995,19,Other,0.00000892,0.00938133
1995,20,DEU,0.00023412,0.10112489
1995,20,RUS,0.00014154,0.18998811
1995,20,FRA,0.00006886,0.01029913
