year,product_chapter,importer,value_trln_USD,quantity_mln_metric_tons
1995,10,ZMB,0.00000188,0.02241461
1995,10,ZWE,0.00000095,0.01042441
1995,10,COD,0.00000015,0.00068500
1995,10,TZA,0.00000005,0.00057288
1995,10,MOZ,0.00000003,0.00031926
1995,10,Other,0.00000001,0.00000830
1995,11,MOZ,0.00000014,0.00007728
1995,11,ZMB,0.00000011,0.00040847
1995,11,ZA1,0.00000001,0.00005600
1995,12,ZA1,0.00000070,0.00265718
1995,12,ZWE,0.00000060,0.00301612
1995,12,DEU,0.00000035,0.00105973
1995,12,HUN,0.00000005,0.00001563
1995,12,FRA,0.00000003,0.00001069
1995,12,Other,0.00000007,0.00013531
1995,13,ZWE,0.00000001,0.00002100
1995,13,FRA,0.00000001,0.00002200
1995,13,GBR,0.00000001,0.00002200
1995,13,ZA1,0.00000001,0.00005600
1995,14,FRA,0.00000002,0.00002200
1995,15,MDG,0.00000012,0.00018500
1995,15,ZA1,0.00000008,0.00006529
1995,15,USA,0.00000002,0.00000281
1995,15,ZMB,0.00000000,0.00000095
1995,17,USA,0.00001177,0.02688500
1995,17,FRA,0.00000497,0.00562065
1995,17,UGA,0.00000216,0.00325207
1995,17,BEL,0.00000150,0.00158335
1995,17,MOZ,0.00000134,0.01177488
1995,17,Other,0.00000481,0.02384523
1995,18,ZMB,0.00000000,0.00000713
1995,19,MOZ,0.00000014,0.00024464
1995,19,ZA1,0.00000010,0.00006840
1995,19,COD,0.00000009,0.00033000
1995,19,TZA,0.00000006,0.00019299
1995,19,ZMB,0.00000003,0.00004859
1995,19,Other,0.00000005,0.00003141
1995,20,GBR,0.00000065,0.00057086
1995,20,ZA1,0.00000040,0.00336578
1995,20,CAN,0.00000019,0.00002180
1995,20,NLD,0.00000010,0.00001119
1995,20,ZWE,0.00000004,0.00002342
1995,20,Other,0.00000008,0.00004793
1995,21,ZA1,0.00000021,0.00032206
1995,21,ZMB,0.00000007,0.00003304
1995,21,CAN,0.00000001,0.00000344
1995,21,ZWE,0.00000001,0.00000569
