year,product_chapter,value_trln_USD,quantity_mln_metric_tons
1995,Cotton,0.00015659,0.08633263
1995,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",0.00003386,0.00773468
1995,Cereals,0.00002702,0.05397719
1995,Raw hides and skins (other than furskins) and leather,0.00001955,0.00332789
1995,Glass and glassware,0.00000974,0.00484797
1995,Other,0.00002953,0.07489046
1996,Cotton,0.00018714,0.09588031
1996,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00002949,0.13036130
1996,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",0.00002754,0.00328312
1996,Cereals,0.00002138,0.04813578
1996,Raw hides and skins (other than furskins) and leather,0.00001393,0.00276847
1996,Other,0.00003954,0.05579032
1997,Cotton,0.00013633,0.08014523
1997,Cereals,0.00002327,0.06838433
1997,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",0.00001995,0.00398197
1997,Raw hides and skins (other than furskins) and leather,0.00001174,0.00251584
1997,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",0.00000942,0.02912891
1997,Other,0.00004626,0.08046858
1998,Cotton,0.00015652,0.09973734
1998,Sugars and sugar confectionery,0.00002744,0.11446520
1998,Cereals,0.00002159,0.06932784
1998,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",0.00001936,0.00563987
1998,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",0.00001579,0.06088196
1998,Other,0.00006699,0.05735753
1999,Cotton,0.00016086,0.08685836
1999,Cereals,0.00002318,0.04517330
1999,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",0.00001611,0.05020559
1999,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",0.00001442,0.00644268
1999,Sugars and sugar confectionery,0.00001387,0.08914644
1999,Other,0.00006330,0.07026271
2000,Cotton,0.00016149,0.14927079
2000,Cereals,0.00001964,0.10816334
