year,product_chapter,exporter,value_trln_USD
1995,10,CAN,0.00169006
1995,10,MEX,0.00059348
1995,10,THA,0.00010685
1995,10,GBR,0.00002355
1995,10,IND,0.00002263
1995,10,Other,0.00014706
1995,11,CAN,0.00010744
1995,11,AUS,0.00002984
1995,11,DEU,0.00002498
1995,11,NLD,0.00002310
1995,11,THA,0.00001258
1995,11,Other,0.00005269
1995,12,CAN,0.00022248
1995,12,IND,0.00005464
1995,12,CHN,0.00005450
1995,12,DEU,0.00003855
1995,12,GTM,0.00003786
1995,12,Other,0.00030903
1995,13,IND,0.00005925
1995,13,FRA,0.00004321
1995,13,ESP,0.00003550
1995,13,DNK,0.00003049
1995,13,ITA,0.00002560
1995,13,Other,0.00024090
1995,14,MEX,0.00002056
1995,14,CHN,0.00000928
1995,14,FRA,0.00000478
1995,14,THA,0.00000259
1995,14,MDG,0.00000225
1995,14,Other,0.00001960
1995,15,CAN,0.00036085
1995,15,PHL,0.00033633
1995,15,ITA,0.00026092
1995,15,MYS,0.00021146
1995,15,IDN,0.00007415
1995,15,Other,0.00044732
1995,16,THA,0.00039439
1995,16,CAN,0.00021934
1995,16,ARG,0.00015650
1995,16,DNK,0.00009248
1995,16,IDN,0.00006573
1995,16,Other,0.00056438
1995,17,CAN,0.00020203
1995,17,MEX,0.00016123
1995,17,DOM,0.00012929
1995,17,BRA,0.00012270
1995,17,AUS,0.00007614
1995,17,Other,0.00083015
1995,18,CAN,0.00022581
1995,18,CIV,0.00016382
1995,18,IDN,0.00009596
1995,18,ECU,0.00007404
1995,18,NLD,0.00007302
1995,18,Other,0.00053429
1995,19,CAN,0.00042263
1995,19,ITA,0.00018917
1995,19,MEX,0.00010138
1995,19,DNK,0.00004645
1995,19,GBR,0.00004495
1995,19,Other,0.00035672
1995,20,CAN,0.00093036
1995,20,AUS,0.00050856
1995,20,NZL,0.00045663
1995,20,MEX,0.00029897
1995,20,ESP,0.00025797
1995,20,Other,0.00178005
1995,21,CAN,0.00029689
1995,21,MEX,0.00009064
1995,21,BRA,0.00007190
1995,21,JPN,0.00005254
1995,21,HKG,0.00004718
1995,21,Other,0.00036558
1995,22,FRA,0.00110907
1995,22,GBR,0.00068993
1995,22,CAN,0.00065681
1995,22,NLD,0.00050653
1995,22,ITA,0.00044840
1995,22,Other,0.00168990
1995,23,CAN,0.00035766
1995,23,DEU,0.00004250
1995,23,THA,0.00002101
1995,23,JPN,0.00001172
1995,23,CHL,0.00000679
1995,23,Other,0.00010023
1995,24,TUR,0.00024220
1995,24,BRA,0.00014201
1995,24,DOM,0.00007080
1995,24,CAN,0.00004842
1995,24,MWI,0.00004003
1995,24,Other,0.00029288
1995,25,CAN,0.00058839
1995,25,MEX,0.00022496
1995,25,CHN,0.00018891
1995,25,ESP,0.00007943
1995,25,MAR,0.00007678
1995,25,Other,0.00061149
1995,26,CAN,0.00046056
1995,26,ZA1,0.00022920
1995,26,BRA,0.00018917
1995,26,MEX,0.00016541
1995,26,AUS,0.00016137
1995,26,Other,0.00077683
1995,27,CAN,0.01454932
1995,27,VEN,0.00885958
1995,27,SAU,0.00833275
1995,27,MEX,0.00615393
1995,27,NGA,0.00498160
1995,27,Other,0.02068234
1995,28,CAN,0.00145339
1995,28,AUS,0.00069312
1995,28,RUS,0.00054241
1995,28,DEU,0.00050078
1995,28,JPN,0.00036246
1995,28,Other,0.00261538
1995,29,JPN,0.00208722
1995,29,DEU,0.00178897
1995,29,GBR,0.00157736
1995,29,CAN,0.00153472
1995,29,CHE,0.00098514
1995,29,Other,0.00756191
1995,30,CAN,0.00138140
1995,30,THA,0.00086305
1995,30,GBR,0.00086260
1995,30,MEX,0.00055769
1995,30,DEU,0.00054962
