year,product_chapter,importer,value_trln_USD,quantity_mln_metric_tons
1995,10,BEL,0.00000001,0.00000004
1995,10,CHE,0.00000000,0.00000027
1995,11,GIN,0.00000053,0.00239681
1995,11,GMB,0.00000000,0.00000356
1995,12,FRA,0.00000009,0.00000219
1995,12,ITA,0.00000003,0.00001050
1995,12,SWE,0.00000003,0.00001800
1995,12,GMB,0.00000001,0.00000437
1995,14,NLD,0.00000017,0.00017934
1995,14,DEU,0.00000014,0.00009290
1995,14,BEL,0.00000007,0.00004800
1995,14,USA,0.00000006,0.00004800
1995,14,TUN,0.00000001,0.00000538
1995,14,Other,0.00000002,0.00002713
1995,15,ZA1,0.00000010,0.00009720
1995,15,CHE,0.00000002,0.00002322
1995,15,GBR,0.00000002,0.00000894
1995,16,CZE,0.00000013,0.00004452
1995,16,CHE,0.00000004,0.00000219
1995,17,CAN,0.00000033,0.00004510
1995,17,GIN,0.00000006,0.00007045
1995,18,GBR,0.00000176,0.00132669
1995,18,ESP,0.00000049,0.00031350
1995,18,NLD,0.00000031,0.00021476
1995,18,DEU,0.00000003,0.00002470
1995,18,ITA,0.00000002,0.00002084
1995,18,Other,0.00000000,0.00000041
1995,20,CZE,0.00000005,0.00002342
1995,20,HUN,0.00000000,0.00000200
1995,20,AUT,0.00000000,0.00000059
1995,22,THA,0.00000004,0.00001412
1995,22,USA,0.00000002,0.00001263
1995,22,CZE,0.00000001,0.00001950
1995,22,SWE,0.00000001,0.00001300
1995,22,MYS,0.00000000,0.00000169
1995,22,Other,0.00000000,0.00000189
1995,23,USA,0.00000065,0.00653700
1995,23,HUN,0.00000001,0.00002380
1995,24,GBR,0.00000062,0.00016224
1995,24,NLD,0.00000062,0.00015807
1995,24,NOR,0.00000013,0.00002880
1995,24,BEL,0.00000005,0.00002638
1995,24,MLT,0.00000003,0.00000587
1995,24,Other,0.00000003,0.00000592
1995,25,JPN,0.00000002,0.00016000
1995,25,ZA1,0.00000001,0.00011670
1995,25,CHE,0.00000000,0.00001450
1995,26,USA,0.00000473,0.01652813
1995,26,CAN,0.00000156,0.06624100
1995,26,FRA,0.00000105,0.04126200
1995,26,DEU,0.00000102,0.03995000
1995,26,BEL,0.00000079,0.00158794
1995,26,Other,0.00000033,0.00077200
1995,27,GIN,0.00000016,0.00097538
1995,28,TUR,0.00000003,0.00006800
1995,28,GIN,0.00000001,0.00001106
1995,29,ITA,0.00000001,0.00002100
1995,30,ESP,0.00001668,0.00419046
1995,30,PRT,0.00000557,0.00604141
1995,30,GRC,0.00000387,0.00127862
1995,30,JPN,0.00000249,0.00067255
1995,30,LTU,0.00000023,0.00000243
1995,30,Other,0.00000057,0.00010058
1995,32,USA,0.00000017,0.00007232
1995,32,CHE,0.00000009,0.00002700
1995,32,MAR,0.00000002,0.00001500
1995,32,CZE,0.00000001,0.00000288
1995,32,SVK,0.00000001,0.00000125
1995,33,MYS,0.00000001,0.00000000
1995,33,CHE,0.00000000,0.00000019
1995,34,CZE,0.00000000,0.00000090
1995,37,GBR,0.00000001,0.00000015
1995,38,USA,0.00000003,0.00002000
1995,38,HUN,0.00000000,0.00000066
1995,39,USA,0.00000016,0.00004523
1995,39,CHE,0.00000010,0.00001563
1995,39,CIV,0.00000008,0.00044100
1995,39,CZE,0.00000002,0.00000160
1995,39,CAN,0.00000002,0.00000022
1995,39,Other,0.00000003,0.00003146
1995,40,USA,0.00000022,0.00007170
1995,40,GBR,0.00000014,0.00001231
1995,40,CAN,0.00000007,0.00002040
1995,40,EST,0.00000005,0.00001618
1995,40,SWE,0.00000004,0.00000700
1995,40,Other,0.00000007,0.00001118
1995,41,CAN,0.00000009,0.00000197
1995,42,CHE,0.00000001,0.00000030
1995,42,CAN,0.00000001,0.00000004
1995,42,JPN,0.00000001,0.00000010
1995,42,HUN,0.00000001,0.00000054
1995,42,AUT,0.00000000,0.00000010
1995,42,Other,0.00000000,0.00000002
1995,44,CHE,0.00000012,0.00010514
1995,44,CAN,0.00000009,0.00000375
1995,44,ESP,0.00000005,0.00007514
1995,44,FRA,0.00000004,0.00005540
1995,44,HUN,0.00000002,0.00002732
1995,44,Other,0.00000002,0.00002921
1995,48,POL,0.00000016,0.00008703
1995,48,GBR,0.00000003,0.00003109
1995,48,HUN,0.00000003,0.00002321
1995,48,CZE,0.00000003,0.00003789
1995,48,CHE,0.00000003,0.00001926
1995,48,Other,0.00000003,0.00002402
1995,49,GBR,0.00000012,0.00000612
1995,49,SWE,0.00000005,0.00001400
