imports_trln_USD,exports_trln_USD
0.00000008,
0.00000008,
0.00000001,
0.00000004,
0.00000000,
0.00000012,
0.00000006,0.00000000
0.00000009,0.00000000
0.00000010,
0.00000029,
0.00000137,0.00000005
0.00000033,
0.00000385,0.00000000
0.00000013,
0.00007287,
0.00000152,0.00000006
0.00022116,0.00000022
0.00000045,0.00000000
0.00000010,0.00000000
0.00000027,0.00000001
0.00000003,
0.00000052,0.00000004
0.00000010,0.00000001
0.00000043,0.00000001
0.00000002,
0.00000000,0.00000006
0.00000071,0.00000001
0.00000084,0.00000003
0.00000038,0.00000000
0.00000000,
0.00000013,0.00000003
0.00000111,0.00000000
0.00000002,
0.00000022,0.00000009
0.00000015,0.00000001
0.00000000,0.00000012
0.00000000,
0.00000164,0.00000000
0.00000000,
0.00000003,
0.00000008,0.00000000
0.00000002,
0.00000004,
0.00000021,0.00000000
0.00000012,
0.00000025,0.00000145
0.00000008,0.00000000
0.00000010,0.00000004
0.00000011,
0.00000002,
0.00000071,0.00000001
0.00000079,0.00000001
0.00000069,0.00000000
0.00000042,0.00000000
0.00000069,0.00000000
0.00000089,0.00000007
0.00000021,0.00000009
0.00000027,0.00000000
0.00000001,
0.00000109,
0.00000001,0.00000005
0.00000021,
0.00000013,0.00000001
0.00000315,0.00000035
0.00000283,0.00000032
0.00000001,
0.00000272,0.00000023
0.00000005,0.00000038
0.00000029,0.00000067
0.00000019,0.00000010
0.00000002,0.00000000
0.00000001,0.00000000
0.00000092,0.00000000
0.00000004,0.00000000
0.00000003,
0.00000015,0.00000135
0.00000003,0.00000002
0.00000030,
0.00000009,0.00000000
0.00000417,
0.00000017,0.00000002
0.00000098,0.00000012
0.00000013,
0.00000318,0.00000003
0.00000028,
0.00000038,0.00000002
0.00000048,
0.00000160,0.00000006
0.00000003,0.00000007
0.00000022,0.00000075
0.00000018,0.00000039
0.00000001,
0.00000024,0.00000004
0.00000006,0.00000005
0.00000010,0.00000000
0.00000000,
0.00000027,0.00000029
0.00000060,0.00000032
0.00000007,0.00000002
0.00000001,0.00000005
0.00000006,
0.00000124,0.00000000
0.00000001,
0.00000001,
0.00000019,0.00000026
0.00000038,0.00000003
0.00000001,
0.00000003,
0.00000001,0.00000000
0.00000002,0.00000000
0.00000009,
0.00000008,0.00000001
0.00000002,
0.00000011,0.00000000
0.00000004,0.00000001
0.00000024,0.00000002
0.00000006,0.00000001
0.00000005,0.00000008
0.00000033,0.00000001
0.00000053,
0.00000012,0.00000000
0.00000004,
0.00000023,0.00000009
0.00000084,0.00000006
0.00000003,
0.00000032,0.00000001
0.00000000,
0.00000454,
0.00000000,0.00000005
0.00000022,0.00000001
0.00000006,0.00000002
0.00000304,0.00000049
0.00000450,0.00000016
0.00000216,0.00000002
0.00000131,0.00000001
0.00000011,0.00000008
0.00000025,
0.00000098,0.00000001
0.00000007,0.00000000
0.00000002,0.00000001
0.00000000,0.00000049
0.00000010,
0.00000007,0.00000002
0.00000001,
0.00000009,
0.00000002,
0.00000009,
0.00000001,
0.00000011,0.00000005
0.00000094,
0.00000010,0.00000000
0.00000781,0.00000043
0.00000007,0.00000000
0.00000095,
0.00000261,0.00000040
0.00000047,0.00000021
0.00000002,0.00000002
0.00000036,0.00000009
0.00000001,
0.00000014,0.00000004
0.00000006,0.00000004
0.00000030,0.00000001
0.00000001,
0.00000030,0.00000013
0.00000057,0.00000014
0.00000014,0.00000033
0.00000001,
0.00000000,0.00000000
0.00000112,0.00000002
0.00000011,
0.00000011,0.00000005
0.00000016,0.00000001
0.00000000,0.00000022
0.00000006,0.00000042
0.00000000,0.00000004
0.00000007,0.00000008
0.00000000,0.00000004
0.00000003,
0.00000010,0.00000001
0.00000013,0.00000001
0.00000005,0.00000002
0.00000043,0.00000002
0.00000029,0.00000001
0.00000006,0.00000001
0.00000000,
0.00000000,
0.00000031,0.00000001
0.00000047,0.00000001
0.00000048,0.00000006
0.00000001,0.00000025
0.00000674,
0.00000104,0.00000175
0.00000006,0.00000001
0.00000059,0.00000000
0.00000003,
0.00000000,0.00000014
0.00000003,0.00000012
0.00000012,
0.00000442,0.00000057
0.00000270,0.00000015
0.00000001,
0.00000369,0.00000026
0.00000078,0.00000012
0.00000039,0.00000007
0.00000006,
0.00000002,
0.00000080,0.00000002
0.00000021,
0.00000019,0.00000002
0.00000000,0.00000002
0.00000009,
0.00000013,
0.00000002,0.00000001
0.00000017,
0.00000003,
0.00000008,
0.00000001,
0.00000011,0.00000000
0.00000080,0.00000001
0.00000016,0.00000000
0.00000647,0.00000158
0.00000002,
0.00000087,0.00000012
0.00000267,
0.00000001,0.00000000
0.00000023,0.00000001
0.00000035,0.00000093
0.00000002,
0.00000013,0.00000001
0.00000006,0.00000010
0.00000012,0.00000000
0.00000001,0.00000000
0.00000000,
0.00000001,
0.00000011,
0.00000074,0.00000010
0.00000020,0.00000005
0.00000000,
0.00000001,0.00000001
0.00000008,
0.00000143,0.00000000
0.00000006,
0.00000000,
0.00000000,0.00000003
0.00000021,0.00000005
0.00000015,0.00000000
0.00000060,0.00000016
0.00000004,0.00000014
0.00000001,
0.00000003,0.00000001
0.00000002,0.00000002
0.00000004,0.00000000
0.00000002,0.00000000
0.00000001,0.00000000
0.00000031,0.00000002
0.00000009,0.00000002
0.00000034,0.00000000
0.00000005,0.00000000
0.00000007,0.00000000
0.00000000,
0.00000065,0.00000005
0.00000032,
0.00000057,0.00000002
0.00000028,0.00000002
0.00000036,0.00000002
0.00000097,0.00000005
0.00000005,
0.00000033,
0.00000021,
0.00000000,
0.00000001,
0.00000000,0.00000001
0.00000005,0.00000000
0.00000023,0.00000000
0.00000374,0.00000052
0.00000388,0.00000046
0.00000002,
0.00000224,0.00000012
0.00000002,0.00000000
0.00000407,0.00000023
0.00000047,0.00000019
0.00000020,
0.00000010,
0.00000058,0.00000001
0.00000009,0.00000025
0.00000012,0.00000001
0.00000001,0.00000002
0.00000008,0.00000002
0.00000004,0.00000007
0.00000002,
0.00000001,
0.00000013,0.00000004
0.00000004,0.00000000
0.00000005,0.00000006
0.00000000,
0.00000012,
0.00000094,0.00000001
0.00000040,0.00000004
0.00000221,0.00000142
0.00000006,0.00000001
0.00000000,0.00000037
0.00000104,0.00000088
0.00000049,0.00000001
0.00000004,0.00000002
0.00000001,0.00000002
0.00000016,0.00000019
0.00000002,
0.00000025,0.00000000
0.00000005,0.00000015
0.00000018,
0.00000002,0.00000000
0.00000004,
0.00000089,0.00000000
0.00000067,0.00000009
0.00000021,0.00000002
0.00000008,
0.00000002,0.00000001
0.00000009,0.00000004
0.00000151,0.00000000
0.00000003,
0.00000032,0.00000002
0.00000039,0.00000004
0.00000002,
0.00000002,0.00000015
0.00000002,0.00000001
0.00000013,0.00000003
