year,product_chapter,importer,value_trln_USD
1995,10,FRA,0.00000038
1995,10,NLD,0.00000031
1995,10,BEL,0.00000017
1995,10,CIV,0.00000016
1995,10,USA,0.00000006
1995,10,Other,0.00000012
1995,11,THA,0.00000002
1995,11,FRA,0.00000002
1995,11,FIN,0.00000000
1995,12,CIV,0.00000054
1995,12,FRA,0.00000011
1995,12,JPN,0.00000008
1995,12,DZA,0.00000002
1995,12,AUT,0.00000001
1995,13,FRA,0.00000051
1995,13,BEL,0.00000003
1995,13,USA,0.00000002
1995,14,BEL,0.00000000
1995,15,SDN,0.00000078
1995,15,GBR,0.00000006
1995,15,CMR,0.00000002
1995,15,BFA,0.00000001
1995,15,NER,0.00000000
1995,15,Other,0.00000000
1995,16,NER,0.00000000
1995,17,THA,0.00000006
1995,17,FRA,0.00000003
1995,17,NER,0.00000001
1995,17,ZA1,0.00000001
1995,17,BFA,0.00000001
1995,17,Other,0.00000001
1995,19,BFA,0.00000001
1995,19,ZA1,0.00000000
1995,21,NER,0.00000000
1995,21,ESP,0.00000000
1995,21,BFA,0.00000000
1995,22,USA,0.00000025
1995,22,BFA,0.00000009
1995,22,NER,0.00000000
1995,23,MAR,0.00000016
1995,23,BFA,0.00000002
1995,23,CIV,0.00000001
1995,24,BFA,0.00000002
1995,25,BFA,0.00000002
1995,25,CIV,0.00000001
1995,25,CAN,0.00000000
1995,25,NER,0.00000000
1995,26,BFA,0.00000000
1995,27,NER,0.00000000
1995,28,BFA,0.00000033
1995,28,NZL,0.00000000
1995,29,THA,0.00000053
1995,29,USA,0.00000003
1995,29,NER,0.00000003
1995,29,CZE,0.00000002
1995,30,BFA,0.00000041
1995,30,CIV,0.00000021
1995,30,ITA,0.00000006
1995,30,NER,0.00000002
1995,30,SWE,0.00000001
1995,30,Other,0.00000002
1995,32,THA,0.00000012
1995,32,COL,0.00000001
1995,32,AUT,0.00000000
1995,32,NER,0.00000000
1995,32,TGO,0.00000000
1995,33,BFA,0.00000001
