year,product_chapter,importer,value_trln_USD,quantity_mln_metric_tons
2012,13,PAK,0.00000003,0.00000732
2012,27,CHN,0.00049947,0.67442649
2012,27,JPN,0.00014401,0.15896053
2012,28,CHN,0.00000000,0.00000005
2012,39,UGA,0.00000000,0.00001893
2012,39,CRI,0.00000000,0.00000000
2012,41,PAK,0.00000184,0.00008105
2012,42,CRI,0.00000000,0.00000001
2012,44,PAK,0.00000001,0.00000000
2012,50,PAK,0.00000000,0.00000210
2012,61,CRI,0.00000000,0.00000001
2012,62,CRI,0.00000001,0.00000011
2012,62,USA,0.00000000,0.00000000
2012,64,CRI,0.00000000,0.00000001
2012,71,PAK,0.00000066,0.00104100
2012,72,PAK,0.00000015,0.00042700
2012,76,UGA,0.00000000,0.00000100
2012,82,PAK,0.00000002,0.00000520
2012,85,AZE,0.00000000,0.00000015
2012,85,AUS,0.00000000,0.00000001
2012,85,HKG,0.00000000,0.00000009
2012,85,BRB,0.00000000,0.00000000
2012,88,TZA,0.00000000,0.00000001
2012,90,HRV,0.00000000,0.00000016
2012,90,CRI,0.00000000,0.00000001
2012,91,CRI,0.00000000,0.00000001
2012,92,KOR,0.00000000,0.00000000
2013,10,CHE,0.00000000,0.00000195
2013,12,PAK,0.00000022,0.00040816
2013,13,USA,0.00000011,0.00003745
2013,13,PAK,0.00000001,0.00000218
2013,21,CRI,0.00000000,0.00000001
2013,22,ETH,0.00000000,0.00000004
2013,25,CHN,0.00000000,0.00000076
2013,26,PAK,0.00000000,0.00000700
2013,27,CHN,0.00246831,3.49099231
2013,30,CRI,0.00000078,0.00000592
2013,30,NLD,0.00000000,0.00000002
2013,33,CRI,0.00000002,0.00000012
2013,33,AUS,0.00000000,0.00000034
2013,39,UGA,0.00000014,0.00007840
2013,39,PAK,0.00000001,0.00000220
2013,39,CRI,0.00000000,0.00000004
2013,39,THA,0.00000000,0.00000004
2013,40,UGA,0.00000003,0.00002400
2013,41,PAK,0.00000174,0.00023601
2013,41,UGA,0.00000001,0.00000331
2013,42,ETH,0.00000001,0.00000032
2013,42,CRI,0.00000001,0.00000005
2013,44,USA,0.00000003,0.00002306
2013,44,CHN,0.00000003,0.00004817
2013,44,UGA,0.00000000,0.00001000
2013,44,ESP,0.00000000,0.00000002
2013,48,CRI,0.00000000,0.00000001
2013,48,UGA,0.00000000,0.00000804
2013,49,CRI,0.00000000,0.00000006
2013,49,ETH,0.00000000,0.00000013
