year,product_chapter,value_trln_USD,quantity_mln_metric_tons
1995,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00004226,0.00254522
1995,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00003440,0.10747805
1995,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00003010,0.01290739
1995,Cotton,0.00002909,0.00737870
1995,Rubber and articles thereof,0.00002615,0.01029317
1995,Other,0.00024920,0.39076776
1996,"Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, intended for inhalation without combustion; other nicotine containing products intended for the intake of nicotine into the human body",0.00005891,0.00322739
1996,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00003003,0.00249527
1996,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00002917,0.10655247
1996,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00002728,0.01665074
1996,Cereals,0.00002662,0.09411932
1996,Other,0.00026348,0.36861974
1997,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00004758,0.16697779
1997,Cereals,0.00003613,0.15922806
1997,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00003345,0.00279375
1997,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00002735,0.02507104
1997,Cotton,0.00002239,0.00384002
1997,Other,0.00028214,0.39245066
1998,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00005837,0.19903127
1998,Cereals,0.00004947,0.20915215
1998,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00003837,0.03202910
1998,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00003602,0.00297951
1998,Cotton,0.00002833,0.00486894
1998,Other,0.00032451,0.44675088
1999,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00007003,0.36374355
1999,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00004150,0.00493466
1999,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00003528,0.02480802
1999,"Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes",0.00002928,0.03962401
1999,Cereals,0.00002925,0.11274655
1999,Other,0.00026345,0.39760217
2000,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00006331,0.03454348
2000,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00004743,0.13671736
2000,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00002960,0.00656612
2000,Cereals,0.00002831,0.20679348
