year,product_chapter,exporter,value_trln_USD,quantity_mln_metric_tons
1995,10,PAK,0.00000931,0.02512821
1995,10,IND,0.00000257,0.00650248
1995,10,USA,0.00000188,0.00686265
1995,10,NGA,0.00000158,0.02345661
1995,10,MSR,0.00000116,0.00267531
1995,10,Other,0.00000371,0.01135250
1995,11,FRA,0.00000174,0.00540108
1995,11,BEL,0.00000049,0.00082425
1995,11,NGA,0.00000036,0.00322555
1995,11,AUS,0.00000014,0.00011295
1995,11,LBY,0.00000006,0.00022041
1995,11,Other,0.00000012,0.00038319
1995,12,DEU,0.00000016,0.00000650
1995,12,FRA,0.00000015,0.00000792
1995,12,NGA,0.00000003,0.00018361
1995,12,BFA,0.00000002,0.00008871
1995,12,NLD,0.00000001,0.00000024
1995,12,Other,0.00000002,0.00003743
1995,13,FRA,0.00000038,0.00021700
1995,13,DEU,0.00000001,0.00000050
1995,13,USA,0.00000001,0.00000091
1995,13,NGA,0.00000000,0.00014583
1995,14,NGA,0.00000003,0.00025925
1995,15,CIV,0.00001545,0.01843881
1995,15,NLD,0.00000057,0.00040300
1995,15,BEL,0.00000027,0.00020443
1995,15,DEU,0.00000021,0.00013400
1995,15,FIN,0.00000021,0.00014367
1995,15,Other,0.00000043,0.00080638
1995,16,JPN,0.00000105,0.00034708
1995,16,MAR,0.00000013,0.00010883
1995,16,FRA,0.00000006,0.00001080
1995,16,THA,0.00000006,0.00004613
1995,16,NGA,0.00000001,0.00002444
1995,16,Other,0.00000001,0.00000574
1995,17,FRA,0.00000967,0.01707410
1995,17,NGA,0.00000587,0.01339072
1995,17,BEL,0.00000527,0.00943302
1995,17,BRA,0.00000107,0.00204519
1995,17,DEU,0.00000030,0.00062669
1995,17,Other,0.00000113,0.00200280
1995,18,FRA,0.00000002,0.00000383
1995,18,NGA,0.00000001,0.00001275
1995,18,CIV,0.00000001,0.00000211
1995,18,CHE,0.00000000,0.00000005
1995,19,FRA,0.00000070,0.00039720
1995,19,ITA,0.00000037,0.00054526
1995,19,NLD,0.00000032,0.00008427
1995,19,BFA,0.00000019,0.00009000
1995,19,LBY,0.00000016,0.00084931
1995,19,Other,0.00000049,0.00060233
1995,20,ITA,0.00000060,0.00053022
1995,20,FRA,0.00000038,0.00027609
1995,20,NLD,0.00000010,0.00010279
1995,20,SAU,0.00000006,0.00000925
1995,20,CIV,0.00000006,0.00006007
1995,20,Other,0.00000015,0.00014241
1995,21,CIV,0.00000417,0.00062830
1995,21,FRA,0.00000048,0.00021385
1995,21,IRL,0.00000032,0.00001132
1995,21,TGO,0.00000020,0.00041276
1995,21,NGA,0.00000015,0.00020368
1995,21,Other,0.00000064,0.00024658
1995,22,GBR,0.00000060,0.00010299
1995,22,FRA,0.00000052,0.00023921
1995,22,ESP,0.00000021,0.00034679
1995,22,ITA,0.00000008,0.00016458
1995,22,CIV,0.00000006,0.00017378
1995,22,Other,0.00000013,0.00022935
1995,23,BEN,0.00000002,0.00017453
1995,23,THA,0.00000001,0.00001581
1995,23,NGA,0.00000001,0.00011923
1995,23,USA,0.00000001,0.00000021
1995,23,CIV,0.00000000,0.00001000
1995,23,Other,0.00000000,0.00000393
1995,24,GBR,0.00001207,0.00061894
1995,24,NGA,0.00000218,0.00013053
1995,24,USA,0.00000148,0.00005332
1995,24,IRL,0.00000097,0.00007352
1995,24,BFA,0.00000041,0.00008754
1995,24,Other,0.00000124,0.00012664
