year,product_chapter,exporter,value_trln_USD,quantity_mln_metric_tons
1995,10,CAN,0.00000470,0.02999800
1995,10,BEL,0.00000418,0.01954540
1995,10,FRA,0.00000160,0.00800000
1995,10,GBR,0.00000064,0.00470000
1995,10,DEU,0.00000037,0.00375800
1995,10,Other,0.00000002,0.00004519
1995,11,DEU,0.00000117,0.00500000
1995,12,IND,0.00000041,0.00018348
1995,12,CHN,0.00000007,0.00006457
1995,13,IND,0.00000055,0.00024777
1995,14,IND,0.00000001,0.00002020
1995,15,SGP,0.00000927,0.01161800
1995,15,MYS,0.00000225,0.00017200
1995,15,IDN,0.00000140,0.00184419
1995,15,SAU,0.00000045,0.00023993
1995,15,BEL,0.00000021,0.00022502
1995,15,Other,0.00000024,0.00018155
1995,16,THA,0.00000009,0.00006060
1995,17,KGZ,0.00000193,0.00327013
1995,17,DEU,0.00000115,0.00305000
1995,17,JPN,0.00000034,0.00007891
1995,17,KOR,0.00000020,0.00008283
1995,17,MDA,0.00000003,0.00005000
1995,17,Other,0.00000001,0.00000500
1995,18,IND,0.00000003,0.00000538
1995,19,DNK,0.00000038,0.00010789
1995,19,NOR,0.00000007,0.00001800
1995,19,GBR,0.00000001,0.00002000
1995,19,MYS,0.00000001,0.00000238
1995,19,IND,0.00000000,0.00000194
1995,19,Other,0.00000000,0.00000069
1995,20,USA,0.00000014,0.00012701
1995,20,THA,0.00000007,0.00003960
1995,20,IND,0.00000002,0.00002700
1995,20,SGP,0.00000001,0.00001701
1995,20,ITA,0.00000001,0.00000969
1995,20,Other,0.00000001,0.00001950
1995,21,IRL,0.00000012,0.00004934
1995,21,DEU,0.00000012,0.00001131
1995,21,DNK,0.00000002,0.00000054
1995,21,THA,0.00000001,0.00000831
1995,21,SWE,0.00000000,0.00000036
1995,21,Other,0.00000000,0.00000003
1995,22,DNK,0.00000014,0.00003600
1995,22,GBR,0.00000012,0.00004336
1995,22,FRA,0.00000000,0.00000020
1995,22,DEU,0.00000000,0.00000177
1995,23,CHN,0.00000046,0.00280000
1995,23,THA,0.00000004,0.00004748
1995,23,BEL,0.00000003,0.00001600
1995,23,USA,0.00000003,0.00010000
1995,24,JPN,0.00001130,0.00114869
1995,24,DEU,0.00000437,0.00041781
1995,24,MYS,0.00000229,0.00037825
1995,24,KOR,0.00000122,0.00033075
1995,24,POL,0.00000085,0.00014354
1995,24,Other,0.00000174,0.00029498
1995,25,USA,0.00000004,0.00002700
1995,25,IND,0.00000003,0.00010010
1995,25,ROU,0.00000000,0.00005600
1995,27,GBR,0.00000068,0.00077736
1995,27,DEU,0.00000060,0.00058413
1995,27,NLD,0.00000035,0.00026882
1995,27,ESP,0.00000018,0.00013608
1995,27,TUR,0.00000014,0.00010527
1995,27,Other,0.00000012,0.00011950
1995,28,CHN,0.00000003,0.00003119
1995,28,DEU,0.00000000,0.00000100
1995,28,IND,0.00000000,0.00000206
1995,28,GBR,0.00000000,0.00000000
1995,29,IND,0.00000049,0.00027632
