year,product_chapter,imports_trln_USD,exports_trln_USD
1995,10,0.00324062,0.00053517
1995,11,0.00014267,0.00028907
1995,12,0.00065290,0.00014709
1995,13,0.00009469,0.00012452
1995,14,0.00003043,0.00000238
1995,15,0.00147648,0.00104852
1995,16,0.00056281,0.00029455
1995,17,0.00048715,0.00021565
1995,18,0.00038880,0.00054817
1995,19,0.00039171,0.00163590
1995,20,0.00417733,0.00211256
1995,21,0.00050800,0.00067600
1995,22,0.00077480,0.00285647
1995,23,0.00122253,0.00020204
1995,24,0.00117203,0.00026565
1995,25,0.00115997,0.00055425
1995,26,0.00092601,0.00009663
1995,27,0.01742870,0.00275689
1995,28,0.00134202,0.00082104
1995,29,0.00783546,0.00520809
1995,30,0.00483632,0.00286830
1995,31,0.00066485,0.00006700
1995,32,0.00165924,0.00120169
1995,33,0.00114040,0.00089220
1995,34,0.00059857,0.00068108
1995,35,0.00043340,0.00023395
1995,36,0.00006616,0.00002122
1995,37,0.00075563,0.00043313
1995,38,0.00246431,0.00185003
1995,39,0.00860188,0.00892101
1995,40,0.00557923,0.00402855
1995,41,0.00330579,0.00303476
1995,42,0.00063896,0.00215368
1995,43,0.00026263,0.00020193
1995,44,0.00361212,0.00114375
1995,45,0.00008713,0.00003689
1995,46,0.00005565,0.00001383
1995,47,0.00238393,0.00003638
1995,48,0.00395017,0.00369706
1995,49,0.00048293,0.00142418
1995,50,0.00047309,0.00055073
1995,51,0.00176957,0.00275158
1995,52,0.00218279,0.00204307
1995,53,0.00017715,0.00033602
1995,54,0.00173725,0.00210713
1995,55,0.00130834,0.00224382
1995,56,0.00036211,0.00062425
1995,57,0.00024496,0.00011604
1995,58,0.00024901,0.00029913
1995,59,0.00031523,0.00073134
1995,60,0.00060703,0.00106246
1995,61,0.00142950,0.00560338
1995,62,0.00284019,0.00662527
1995,63,0.00047592,0.00046365
1995,64,0.00167078,0.00780702
1995,65,0.00008575,0.00025258
1995,66,0.00007394,0.00008314
1995,67,0.00005489,0.00002053
1995,68,0.00051421,0.00259491
1995,69,0.00060177,0.00400829
1995,70,0.00178491,0.00257274
1995,71,0.00380393,0.00446973
1995,72,0.00964750,0.00573780
1995,73,0.00213876,0.00747745
1995,74,0.00299771,0.00135932
1995,75,0.00050267,0.00006018
1995,76,0.00301203,0.00248815
1995,78,0.00008720,0.00002952
1995,79,0.00019656,0.00006925
1995,80,0.00114803,0.00176974
1995,81,0.00035242,0.00046834
1995,82,0.00094763,0.00102487
1995,83,0.00048217,0.00189815
1995,84,0.02181554,0.04798366
1995,85,0.01725645,0.01449062
1995,86,0.00013109,0.00030102
1995,87,0.01906273,0.01845668
1995,88,0.00190261,0.00159143
1995,89,0.00031559,0.00126224
1995,90,0.00605691,0.00461935
1995,91,0.00091409,0.00036408
1995,92,0.00011159,0.00019360
1995,93,0.00006694,0.00033240
1995,94,0.00086244,0.00863094
1995,95,0.00113398,0.00145134
1995,96,0.00043756,0.00076614
1995,97,0.00003181,0.00016621
1996,10,0.00342069,0.00053952
1996,11,0.00015045,0.00035411
1996,12,0.00066222,0.00014220
1996,13,0.00010147,0.00012770
1996,14,0.00003293,0.00000414
1996,15,0.00188394,0.00126600
1996,16,0.00059167,0.00031616
1996,17,0.00059177,0.00021547
1996,18,0.00038894,0.00059615
1996,19,0.00040185,0.00188182
1996,20,0.00414294,0.00232038
1996,21,0.00052231,0.00078230
1996,22,0.00083572,0.00302139
1996,23,0.00138837,0.00021986
1996,24,0.00134399,0.00031961
1996,25,0.00119038,0.00059650
1996,26,0.00091034,0.00010721
1996,27,0.02084762,0.00309612
1996,28,0.00138318,0.00084364
1996,29,0.00799907,0.00528221
1996,30,0.00561971,0.00333350
1996,31,0.00069904,0.00007852
1996,32,0.00173472,0.00135394
1996,33,0.00117636,0.00106042
1996,34,0.00059776,0.00076102
1996,35,0.00045738,0.00026001
1996,36,0.00008237,0.00002398
1996,37,0.00076901,0.00047717
1996,38,0.00259264,0.00211247
