year,product_chapter,importer,value_trln_USD
1995,10,THA,0.00000002
1995,10,ZMB,0.00000001
1995,10,ATG,0.00000000
1995,11,PAN,0.00000011
1995,11,THA,0.00000006
1995,11,ZMB,0.00000001
1995,11,ESP,0.00000001
1995,11,FRA,0.00000000
1995,11,Other,0.00000000
1995,12,LCA,0.00000000
1995,12,VCT,0.00000000
1995,12,CAN,0.00000000
1995,13,USA,0.00000002
1995,13,THA,0.00000000
1995,14,FRA,0.00000000
1995,15,USA,0.00000022
1995,15,DOM,0.00000004
1995,15,SDN,0.00000002
1995,15,LCA,0.00000000
1995,15,BRB,0.00000000
1995,17,FRA,0.00000000
1995,17,USA,0.00000000
1995,18,ITA,0.00000014
1995,18,NLD,0.00000003
1995,18,USA,0.00000003
1995,18,JPN,0.00000002
1995,18,FRA,0.00000001
1995,18,Other,0.00000000
1995,19,LCA,0.00000026
1995,19,JPN,0.00000023
1995,19,SVN,0.00000001
1995,19,SVK,0.00000000
1995,19,ATG,0.00000000
1995,20,JPN,0.00000014
1995,20,ATG,0.00000008
1995,20,AUT,0.00000007
1995,20,USA,0.00000004
1995,20,DEU,0.00000003
1995,20,Other,0.00000013
1995,21,GBR,0.00000057
1995,21,JPN,0.00000004
1995,21,AUT,0.00000003
1995,21,USA,0.00000003
1995,21,FRA,0.00000002
1995,21,Other,0.00000009
1995,22,USA,0.00000003
1995,22,TTO,0.00000002
1995,22,ATG,0.00000001
1995,22,AUT,0.00000001
1995,22,GBR,0.00000001
1995,22,Other,0.00000002
1995,23,KNA,0.00000001
1995,23,AIA,0.00000000
1995,23,FRA,0.00000000
1995,24,AUT,0.00000024
1995,24,LCA,0.00000021
1995,24,JPN,0.00000010
1995,24,SYC,0.00000004
1995,24,VCT,0.00000002
1995,24,Other,0.00000008
1995,25,FRA,0.00000103
1995,25,USA,0.00000015
1995,25,KNA,0.00000002
1995,25,VGB,0.00000001
1995,25,BRB,0.00000001
1995,25,Other,0.00000000
1995,27,TTO,0.00000001
1995,27,MYS,0.00000000
1995,27,USA,0.00000000
1995,28,KOR,0.00000003
1995,28,ZWE,0.00000002
1995,28,JPN,0.00000002
1995,28,TTO,0.00000000
1995,28,GBR,0.00000000
1995,29,ZWE,0.00000029
1995,29,DEU,0.00000011
1995,29,FRA,0.00000005
1995,29,ZA1,0.00000001
1995,29,MYS,0.00000001
1995,29,Other,0.00000002
1995,30,NLD,0.00000082
1995,30,ZWE,0.00000009
1995,30,SVN,0.00000007
1995,30,MYS,0.00000003
1995,30,SVK,0.00000002
1995,30,Other,0.00000006
1995,31,LCA,0.00000012
1995,32,LCA,0.00000054
1995,32,GUY,0.00000054
1995,32,ATG,0.00000019
1995,32,KNA,0.00000018
1995,32,CHE,0.00000003
1995,32,Other,0.00000004
1995,33,USA,0.00000040
1995,33,GBR,0.00000014
1995,33,TTO,0.00000013
1995,33,BRB,0.00000012
1995,33,FRA,0.00000012
1995,33,Other,0.00000029
1995,34,JAM,0.00000525
1995,34,TTO,0.00000253
