year,product_chapter,exporter,value_trln_USD
1995,10,SCG,0.00001671
1995,10,NLD,0.00000016
1995,10,BGR,0.00000015
1995,10,FRA,0.00000014
1995,10,HUN,0.00000011
1995,10,Other,0.00000015
1995,11,CZE,0.00000232
1995,11,SCG,0.00000221
1995,11,SVK,0.00000043
1995,11,ITA,0.00000014
1995,11,LKA,0.00000008
1995,11,Other,0.00000041
1995,12,CHN,0.00000128
1995,12,GRC,0.00000080
1995,12,NLD,0.00000066
1995,12,CZE,0.00000064
1995,12,DEU,0.00000049
1995,12,Other,0.00000325
1995,13,FRA,0.00000218
1995,13,USA,0.00000132
1995,13,AUT,0.00000033
1995,13,DEU,0.00000015
1995,13,ITA,0.00000012
1995,13,Other,0.00000015
1995,14,ITA,0.00000003
1995,14,SCG,0.00000002
1995,14,DEU,0.00000000
1995,14,BEL,0.00000000
1995,14,TUR,0.00000000
1995,15,SCG,0.00000199
1995,15,ITA,0.00000108
1995,15,NLD,0.00000065
1995,15,DEU,0.00000052
1995,15,SWE,0.00000035
1995,15,Other,0.00000144
1995,16,SCG,0.00001876
1995,16,SVN,0.00000661
1995,16,HRV,0.00000613
1995,16,AUT,0.00000274
1995,16,DNK,0.00000076
1995,16,Other,0.00000366
1995,17,BGR,0.00001598
1995,17,DEU,0.00000439
1995,17,SCG,0.00000364
1995,17,TUR,0.00000090
1995,17,SVN,0.00000069
1995,17,Other,0.00000334
1995,18,SCG,0.00000771
1995,18,SVN,0.00000120
1995,18,HRV,0.00000082
1995,18,ITA,0.00000057
1995,18,AUT,0.00000036
1995,18,Other,0.00000142
1995,19,SCG,0.00000523
1995,19,TUR,0.00000272
1995,19,SVN,0.00000157
1995,19,HRV,0.00000084
1995,19,ITA,0.00000032
1995,19,Other,0.00000097
1995,20,SCG,0.00001579
1995,20,USA,0.00001267
1995,20,SVN,0.00000411
1995,20,GRC,0.00000382
1995,20,HUN,0.00000372
1995,20,Other,0.00001363
1995,21,HRV,0.00000512
1995,21,SVN,0.00000432
1995,21,SCG,0.00000409
1995,21,FRA,0.00000317
1995,21,AUT,0.00000242
1995,21,Other,0.00000493
1995,22,BGR,0.00000138
1995,22,HRV,0.00000127
1995,22,FRA,0.00000045
1995,22,GRC,0.00000040
1995,22,SCG,0.00000035
1995,22,Other,0.00000167
1995,23,GRC,0.00000242
1995,23,ARG,0.00000193
1995,23,ITA,0.00000183
1995,23,SCG,0.00000152
1995,23,BGR,0.00000120
1995,23,Other,0.00000246
1995,24,GRC,0.00000372
1995,24,SVN,0.00000296
1995,24,ITA,0.00000263
1995,24,BGR,0.00000223
1995,24,DEU,0.00000210
1995,24,Other,0.00000849
1995,25,JOR,0.00000753
1995,25,GRC,0.00000180
1995,25,BGR,0.00000172
1995,25,NLD,0.00000070
1995,25,DZA,0.00000064
1995,25,Other,0.00000600
1995,26,TUR,0.00000074
1995,26,ALB,0.00000061
1995,26,GAB,0.00000043
1995,26,CHN,0.00000024
1995,26,BGR,0.00000021
1995,26,Other,0.00000029
1995,27,BGR,0.00011871
1995,27,RUS,0.00002386
1995,27,ITA,0.00000905
1995,27,GRC,0.00000717
1995,27,HRV,0.00000628
1995,27,Other,0.00003866
1995,28,BGR,0.00000520
1995,28,DEU,0.00000183
1995,28,SVN,0.00000182
1995,28,ITA,0.00000172
1995,28,AUT,0.00000102
1995,28,Other,0.00000539
1995,29,BGR,0.00001749
1995,29,ESP,0.00001324
1995,29,DEU,0.00000609
1995,29,ITA,0.00000490
1995,29,CHE,0.00000302
1995,29,Other,0.00001584
1995,30,SVN,0.00001423
1995,30,SCG,0.00000756
1995,30,HRV,0.00000499
1995,30,CHE,0.00000269
1995,30,DNK,0.00000164
1995,30,Other,0.00000853
1995,31,BGR,0.00000669
1995,31,RUS,0.00000039
1995,31,DEU,0.00000012
1995,31,GRC,0.00000007
1995,31,NLD,0.00000007
1995,31,Other,0.00000009
1995,32,DEU,0.00000455
1995,32,SVN,0.00000410
1995,32,ITA,0.00000312
1995,32,CHE,0.00000285
1995,32,NLD,0.00000135
1995,32,Other,0.00000608
1995,33,SVN,0.00000863
1995,33,DEU,0.00000110
1995,33,ITA,0.00000109
1995,33,HRV,0.00000085
1995,33,NLD,0.00000051
1995,33,Other,0.00000228
1995,34,DEU,0.00000315
1995,34,HRV,0.00000262
1995,34,SVN,0.00000220
1995,34,ITA,0.00000150
1995,34,TUR,0.00000106
1995,34,Other,0.00000293
1995,35,DEU,0.00000082
1995,35,SVN,0.00000063
1995,35,DNK,0.00000027
1995,35,AUT,0.00000025
1995,35,ITA,0.00000023
1995,35,Other,0.00000090
1995,36,BGR,0.00000183
1995,36,ALB,0.00000019
1995,36,CZE,0.00000019
1995,36,GRC,0.00000011
1995,36,SCG,0.00000009
1995,36,Other,0.00000006
1995,37,ITA,0.00000112
1995,37,JPN,0.00000054
1995,37,DEU,0.00000043
1995,37,AUT,0.00000040
1995,37,GBR,0.00000040
1995,37,Other,0.00000176
1995,38,DEU,0.00000404
