year,product_chapter,value_trln_USD,quantity_mln_metric_tons
1995,Apparel and clothing accessories; not knitted or crocheted,0.00020403,0.01065415
1995,Copper and articles thereof,0.00015952,0.06489379
1995,Iron and steel,0.00012643,0.16560623
1995,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00008460,0.02816454
1995,"Metals; n.e.c., cermets and articles thereof",0.00008192,0.04485531
1995,Other,0.00098221,0.88251234
1996,Apparel and clothing accessories; not knitted or crocheted,0.00026039,0.00918252
1996,Iron and steel,0.00019443,0.28262919
1996,"Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, intended for inhalation without combustion; other nicotine containing products intended for the intake of nicotine into the human body",0.00011544,0.02801766
1996,Footwear; gaiters and the like; parts of such articles,0.00007339,0.00437846
1996,Food Related,0.00006062,0.09314369
1996,Other,0.00078659,0.88658908
1997,Iron and steel,0.00026608,0.41942725
1997,Apparel and clothing accessories; not knitted or crocheted,0.00024628,0.00999965
1997,"Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, intended for inhalation without combustion; other nicotine containing products intended for the intake of nicotine into the human body",0.00011182,0.02346430
1997,Zinc and articles thereof,0.00008405,0.07053524
1997,Footwear; gaiters and the like; parts of such articles,0.00007505,0.00372447
1997,Other,0.00080044,1.16128519
1998,Apparel and clothing accessories; not knitted or crocheted,0.00032319,0.01339303
1998,Iron and steel,0.00030073,0.61074417
1998,"Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, intended for inhalation without combustion; other nicotine containing products intended for the intake of nicotine into the human body",0.00008503,0.01949122
1998,Footwear; gaiters and the like; parts of such articles,0.00007975,0.00359860
1998,"Beverages, spirits and vinegar",0.00007049,0.14200179
1998,Other,0.00074971,0.90163467
1999,Apparel and clothing accessories; not knitted or crocheted,0.00027881,0.01215391
1999,Iron and steel,0.00017632,0.53504209
1999,"Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, intended for inhalation without combustion; other nicotine containing products intended for the intake of nicotine into the human body",0.00010144,0.02433217
1999,Zinc and articles thereof,0.00006657,0.06164268
1999,Apparel and clothing accessories; knitted or crocheted,0.00005861,0.00452847
1999,Other,0.00068910,1.59011600
2000,Iron and steel,0.00028637,0.93499738
2000,Apparel and clothing accessories; not knitted or crocheted,0.00026895,0.01340773
2000,Zinc and articles thereof,0.00012668,0.10021408
2000,"Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, intended for inhalation without combustion; other nicotine containing products intended for the intake of nicotine into the human body",0.00008790,0.02264303
2000,"Aircraft, spacecraft, and parts thereof",0.00006608,0.00020646
2000,Other,0.00074408,1.68908544
2001,Apparel and clothing accessories; not knitted or crocheted,0.00026773,0.01417021
2001,Iron and steel,0.00019218,0.54771240
2001,"Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, intended for inhalation without combustion; other nicotine containing products intended for the intake of nicotine into the human body",0.00007238,0.01784334
2001,Apparel and clothing accessories; knitted or crocheted,0.00006098,0.00569793
2001,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00005759,0.02712110
2001,Other,0.00060862,1.56412016
2002,Apparel and clothing accessories; not knitted or crocheted,0.00026499,0.01419176
2002,Iron and steel,0.00016783,0.40666974
2002,"Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, intended for inhalation without combustion; other nicotine containing products intended for the intake of nicotine into the human body",0.00007891,0.02011814
2002,Food Related,0.00005258,0.05617307
2002,Footwear; gaiters and the like; parts of such articles,0.00005177,0.00297408
2002,Other,0.00058376,1.39073604
2003,Apparel and clothing accessories; not knitted or crocheted,0.00033181,0.01489103
2003,Iron and steel,0.00028751,0.57239738
2003,"Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, intended for inhalation without combustion; other nicotine containing products intended for the intake of nicotine into the human body",0.00008444,0.02310998
2003,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00007734,0.34620164
2003,Food Related,0.00006276,0.05123486
2003,Other,0.00069376,1.18556080
2004,Iron and steel,0.00048800,0.68209982
2004,Apparel and clothing accessories; not knitted or crocheted,0.00038900,0.01671413
2004,"Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, intended for inhalation without combustion; other nicotine containing products intended for the intake of nicotine into the human body",0.00008830,0.02326042
2004,Iron or steel articles,0.00008669,0.10628109
2004,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00008278,0.20902271
2004,Other,0.00077966,1.17859695
2005,Iron and steel,0.00067380,0.86283231
2005,Apparel and clothing accessories; not knitted or crocheted,0.00040342,0.01674337
2005,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00016805,0.33473618
2005,"Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, intended for inhalation without combustion; other nicotine containing products intended for the intake of nicotine into the human body",0.00011509,0.02471354
2005,Food Related,0.00011357,0.07344129
2005,Other,0.00091721,1.55933263
2006,Iron and steel,0.00075503,0.93243210
2006,Apparel and clothing accessories; not knitted or crocheted,0.00045502,0.01776267
2006,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00022544,0.32102106
2006,Iron or steel articles,0.00014053,0.15301325
2006,"Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, intended for inhalation without combustion; other nicotine containing products intended for the intake of nicotine into the human body",0.00012991,0.03434159
2006,Other,0.00110185,1.73047791
2007,Iron and steel,0.00137848,1.18855116
2007,Apparel and clothing accessories; not knitted or crocheted,0.00057928,0.02018175
2007,Iron or steel articles,0.00020271,0.19012582
2007,"Ores, slag and ash",0.00019975,0.16306607
2007,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00016952,0.23676012
2007,Other,0.00145367,1.91997338
2008,Iron and steel,0.00132021,1.09063094
2008,Apparel and clothing accessories; not knitted or crocheted,0.00063854,0.01872142
2008,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00031145,0.34180904
2008,Iron or steel articles,0.00027354,0.19537600
2008,"Ores, slag and ash",0.00019708,0.19186756
2008,Other,0.00177849,1.99297198
2009,Iron and steel,0.00056579,0.63656631
2009,Apparel and clothing accessories; not knitted or crocheted,0.00051371,0.01520456
2009,Food Related,0.00018736,0.08713682
2009,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00016073,0.33083285
2009,"Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, intended for inhalation without combustion; other nicotine containing products intended for the intake of nicotine into the human body",0.00015427,0.02458133
2009,Other,0.00140656,1.83780747
2010,Iron and steel,0.00077584,0.71442300
2010,Apparel and clothing accessories; not knitted or crocheted,0.00050129,0.01528758
2010,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00037918,0.33011623
2010,Chemical products n.e.c.,0.00023680,0.03201169
2010,Food Related,0.00020472,0.11019161
2010,Other,0.00167958,2.10076223
2011,Iron and steel,0.00103357,0.84486753
2011,Chemical products n.e.c.,0.00063602,0.02596620
2011,Apparel and clothing accessories; not knitted or crocheted,0.00059375,0.01564930
2011,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00050313,0.36548542
2011,Food Related,0.00023819,0.11807858
2011,Other,0.00212202,2.15444755
2012,Iron and steel,0.00079351,0.61584827
2012,Chemical products n.e.c.,0.00066026,0.02186419
2012,Apparel and clothing accessories; not knitted or crocheted,0.00056811,0.01446736
2012,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00029200,0.23848529
2012,Food Related,0.00022464,0.11288630
2012,Other,0.00203783,2.02478413
2013,Chemical products n.e.c.,0.00083442,0.01104944
2013,Iron and steel,0.00072012,0.55087041
2013,Apparel and clothing accessories; not knitted or crocheted,0.00058428,0.01440642
2013,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00031702,0.00823646
2013,Food Related,0.00022983,0.11687013
2013,Other,0.00215823,1.92932912
2014,Chemical products n.e.c.,0.00110091,0.02175190
2014,Iron and steel,0.00068182,0.55131463
2014,Apparel and clothing accessories; not knitted or crocheted,0.00060395,0.01460911
2014,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00047699,0.00958831
2014,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00044585,0.03468327
2014,Other,0.00236535,2.11524203
2015,Chemical products n.e.c.,0.00104233,0.01975836
2015,Iron and steel,0.00056793,0.52372385
2015,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00052712,0.01280722
2015,Apparel and clothing accessories; not knitted or crocheted,0.00049572,0.01361190
2015,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00047898,0.04822589
2015,Other,0.00226965,2.20195079
2016,Chemical products n.e.c.,0.00108409,0.02061847
2016,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00060712,0.01459765
2016,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00058112,0.05585763
2016,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00053470,0.02097411
2016,Apparel and clothing accessories; not knitted or crocheted,0.00049720,0.01352945
2016,Other,0.00243737,2.77533878
2017,Chemical products n.e.c.,0.00144126,0.02146636
2017,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00055081,0.03386759
2017,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00047725,0.02704896
2017,Iron and steel,0.00037691,0.40199882
