year,product_chapter,exporter,value_trln_USD
1995,10,GBR,0.00001374
1995,10,FIN,0.00001076
1995,10,DEU,0.00000971
1995,10,SDN,0.00000854
1995,10,DNK,0.00000721
1995,10,Other,0.00002986
1995,11,DEU,0.00000506
1995,11,NLD,0.00000473
1995,11,GBR,0.00000339
1995,11,DNK,0.00000275
1995,11,SWE,0.00000212
1995,11,Other,0.00000505
1995,12,USA,0.00006554
1995,12,NLD,0.00000922
1995,12,CAN,0.00000846
1995,12,SWE,0.00000550
1995,12,DNK,0.00000532
1995,12,Other,0.00001585
1995,13,DNK,0.00000277
1995,13,SDN,0.00000245
1995,13,AUS,0.00000161
1995,13,DEU,0.00000141
1995,13,USA,0.00000120
1995,13,Other,0.00000333
1995,14,CHN,0.00000041
1995,14,GBR,0.00000011
1995,14,NLD,0.00000008
1995,14,DEU,0.00000008
1995,14,DNK,0.00000006
1995,14,Other,0.00000030
1995,15,PER,0.00001914
1995,15,DNK,0.00001728
1995,15,CHL,0.00001613
1995,15,ISL,0.00001093
1995,15,SWE,0.00000988
1995,15,Other,0.00004176
1995,16,DNK,0.00001165
1995,16,SWE,0.00001143
1995,16,CAN,0.00000563
1995,16,USA,0.00000346
1995,16,KOR,0.00000325
1995,16,Other,0.00001397
1995,17,DNK,0.00008153
1995,17,GBR,0.00002374
1995,17,SWE,0.00001222
1995,17,NLD,0.00000631
1995,17,DEU,0.00000498
1995,17,Other,0.00002141
1995,18,SWE,0.00004120
1995,18,NLD,0.00001681
1995,18,GBR,0.00001118
1995,18,DNK,0.00000890
1995,18,DEU,0.00000708
1995,18,Other,0.00001668
1995,19,SWE,0.00003573
1995,19,DNK,0.00003404
1995,19,GBR,0.00001492
1995,19,NLD,0.00000916
1995,19,USA,0.00000780
1995,19,Other,0.00002516
1995,20,SWE,0.00002095
1995,20,USA,0.00001506
1995,20,BRA,0.00001297
1995,20,DNK,0.00001197
1995,20,CHN,0.00000918
1995,20,Other,0.00007642
1995,21,SWE,0.00002014
1995,21,DNK,0.00001965
1995,21,GBR,0.00001580
1995,21,NLD,0.00001490
1995,21,CHE,0.00001438
1995,21,Other,0.00004338
1995,22,FRA,0.00004406
1995,22,ESP,0.00001833
1995,22,DEU,0.00001736
1995,22,GBR,0.00001613
1995,22,ITA,0.00001127
1995,22,Other,0.00005417
1995,23,DNK,0.00007352
1995,23,ISL,0.00001624
1995,23,CHL,0.00001297
1995,23,GBR,0.00001222
1995,23,DEU,0.00001078
1995,23,Other,0.00004484
1995,24,CHE,0.00002282
1995,24,DNK,0.00001677
1995,24,USA,0.00000631
1995,24,NLD,0.00000559
1995,24,SWE,0.00000438
1995,24,Other,0.00001072
1995,25,GBR,0.00003697
1995,25,ESP,0.00003022
1995,25,RUS,0.00002408
1995,25,SWE,0.00001899
1995,25,NLD,0.00001564
1995,25,Other,0.00008584
1995,26,AUS,0.00004000
1995,26,SWE,0.00003834
1995,26,CAN,0.00002396
1995,26,ZA1,0.00002299
1995,26,FRA,0.00001216
1995,26,Other,0.00004554
1995,27,SWE,0.00023662
1995,27,GBR,0.00021922
1995,27,DNK,0.00013855
1995,27,DEU,0.00010710
1995,27,USA,0.00005141
1995,27,Other,0.00022894
1995,28,JAM,0.00014664
1995,28,SUR,0.00014613
1995,28,IRL,0.00007813
1995,28,DEU,0.00003544
1995,28,RUS,0.00003149
1995,28,Other,0.00021387
1995,29,GBR,0.00008294
