year,product_chapter,value_trln_USD,quantity_mln_metric_tons
1995,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00542584,0.30403490
1995,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00321811,0.28050018
1995,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00278605,0.28659719
1995,Iron or steel articles,0.00155497,0.78243671
1995,"Ships, boats and floating structures",0.00121397,0.90849992
1995,Other,0.01911072,26.84081864
1996,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00572812,0.32550129
1996,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00318697,0.28772825
1996,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00316291,0.32496938
1996,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00157330,6.19657261
1996,"Ships, boats and floating structures",0.00147683,1.25795426
1996,Other,0.01994482,21.26233936
1997,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00588122,0.34611130
1997,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00345461,0.36396098
1997,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00321020,0.30829963
1997,"Ships, boats and floating structures",0.00307441,2.92723815
1997,Iron or steel articles,0.00168294,1.26465534
1997,Other,0.01977920,28.78827899
1998,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00644787,0.38950320
1998,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00356139,0.37931879
1998,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00353752,0.32642969
1998,"Ships, boats and floating structures",0.00324019,2.86548129
1998,Iron or steel articles,0.00218142,1.60351269
1998,Other,0.02001321,30.77985891
1999,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00580825,0.35350504
1999,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00342007,0.30981377
1999,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00310301,0.33382605
1999,"Ships, boats and floating structures",0.00252195,1.39373966
1999,Iron or steel articles,0.00136406,0.76235251
1999,Other,0.01940702,30.14023240
2000,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00501055,0.32766254
2000,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00344155,0.35172804
2000,"Ships, boats and floating structures",0.00307449,1.06024517
2000,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00297210,0.34580641
2000,"Aircraft, spacecraft, and parts thereof",0.00154167,0.00388338
2000,Other,0.01948934,30.15912241
2001,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00508655,0.34142317
2001,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00336422,0.35724616
2001,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00298600,0.34658121
2001,"Ships, boats and floating structures",0.00203498,0.71072304
2001,"Aircraft, spacecraft, and parts thereof",0.00142949,0.00315490
2001,Other,0.01932654,29.83442484
2002,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00572257,0.38925321
2002,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00339658,0.41419104
2002,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00336068,0.35445616
2002,"Ships, boats and floating structures",0.00183344,0.73509770
2002,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00128485,5.67191816
2002,Other,0.02067608,23.13042541
2003,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00628314,0.35515557
2003,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00396433,0.36579130
2003,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00389573,0.42044483
2003,"Ships, boats and floating structures",0.00263068,1.78076813
2003,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00185999,5.79843962
2003,Other,0.02379976,23.37509807
2004,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00734477,0.39098816
2004,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00526198,0.44392432
2004,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00485071,0.52286809
2004,"Ships, boats and floating structures",0.00262982,1.24106987
2004,Iron or steel articles,0.00231685,0.96542085
2004,Other,0.02836607,30.65643535
2005,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00899628,0.47669487
