year,product_chapter,exporter,value_trln_USD,quantity_mln_metric_tons
1995,10,USA,0.00000006,0.00015543
1995,10,THA,0.00000004,0.00010000
1995,11,CAN,0.00000009,0.00015686
1995,11,ITA,0.00000003,0.00014700
1995,15,USA,0.00000002,0.00002302
1995,15,CAN,0.00000000,0.00000212
1995,16,ESP,0.00000002,0.00000894
1995,16,USA,0.00000002,0.00000262
1995,17,USA,0.00000010,0.00015993
1995,18,USA,0.00000001,0.00000144
1995,19,USA,0.00000005,0.00002366
1995,19,KOR,0.00000001,0.00000331
1995,19,GBR,0.00000000,0.00000157
1995,20,USA,0.00000126,0.00089358
1995,20,GBR,0.00000000,0.00000078
1995,20,HTI,0.00000000,0.00000688
1995,21,USA,0.00000109,0.00092381
1995,21,ZA1,0.00000000,0.00000000
1995,21,CAN,0.00000000,0.00000125
1995,22,USA,0.00000064,0.00147749
1995,22,MEX,0.00000020,0.00047181
1995,22,DEU,0.00000016,0.00017239
1995,22,FRA,0.00000015,0.00012660
1995,22,NLD,0.00000015,0.00013692
1995,22,Other,0.00000029,0.00020738
1995,23,USA,0.00000006,0.00140200
1995,24,USA,0.00000007,0.00000375
1995,24,GBR,0.00000004,0.00000356
1995,24,ESP,0.00000000,0.00000020
1995,25,COL,0.00000026,0.00556330
1995,25,VEN,0.00000008,0.00186237
1995,25,USA,0.00000001,0.00007500
1995,27,GRC,0.00000028,0.00337457
1995,27,USA,0.00000015,0.00015397
1995,27,TTO,0.00000010,0.00067338
1995,28,USA,0.00000000,0.00000756
1995,29,MEX,0.00000329,0.00226000
1995,29,IRL,0.00000011,0.00000001
1995,29,USA,0.00000001,0.00000232
1995,29,IND,0.00000001,0.00000065
1995,29,CZE,0.00000001,0.00000002
1995,29,Other,0.00000000,0.00000052
1995,30,USA,0.00000022,0.00004141
1995,30,GBR,0.00000011,0.00001155
1995,30,PRT,0.00000004,0.00000400
1995,30,DEU,0.00000001,0.00000009
1995,30,IRL,0.00000000,0.00000002
1995,30,Other,0.00000000,0.00000001
1995,31,USA,0.00000005,0.00000000
1995,31,BEL,0.00000001,0.00000080
1995,32,USA,0.00000017,0.00019076
1995,32,FRA,0.00000000,0.00000065
1995,32,CZE,0.00000000,0.00000000
1995,33,MEX,0.00000066,0.00005400
1995,33,USA,0.00000007,0.00000267
1995,33,CHE,0.00000002,0.00000018
1995,33,FRA,0.00000001,0.00000010
1995,33,ZA1,0.00000000,0.00000000
1995,34,MEX,0.00000054,0.00035269
1995,34,USA,0.00000021,0.00002998
1995,37,MEX,0.00000035,0.00001600
1995,38,GBR,0.00000005,0.00002880
1995,38,USA,0.00000002,0.00001862
1995,39,MEX,0.00000570,0.00582210
1995,39,USA,0.00000028,0.00011664
1995,39,ITA,0.00000021,0.00012088
1995,39,CAN,0.00000013,0.00013300
1995,39,GBR,0.00000002,0.00000574
1995,39,Other,0.00000002,0.00000250
1995,40,USA,0.00000015,0.00007576
1995,40,GBR,0.00000007,0.00005000
1995,40,JPN,0.00000002,0.00000481
1995,40,CAN,0.00000002,0.00001996
1995,40,DEU,0.00000002,0.00001650
1995,40,Other,0.00000001,0.00000425
1995,41,IND,0.00000001,0.00000023
1995,42,DEU,0.00000001,0.00000004
1995,42,USA,0.00000000,0.00000000
1995,42,FRA,0.00000000,0.00000020
1995,42,MEX,0.00000000,0.00000004
1995,44,USA,0.00000119,0.00242882
1995,44,IRL,0.00000000,0.00000009
1995,46,USA,0.00000002,0.00000000
1995,48,USA,0.00000015,0.00004736
1995,48,IND,0.00000008,0.00009400
1995,48,GBR,0.00000004,0.00001258
1995,48,FRA,0.00000001,0.00000169
1995,48,IRL,0.00000001,0.00000037
1995,48,Other,0.00000000,0.00000000
1995,49,GBR,0.00000011,0.00000420
1995,49,USA,0.00000011,0.00000506
1995,49,DEU,0.00000001,0.00000059
1995,49,ESP,0.00000000,0.00000021
1995,49,MEX,0.00000000,0.00000005
1995,49,Other,0.00000000,0.00000007
1995,50,USA,0.00000000,0.00000008
1995,50,FRA,0.00000000,0.00000001
1995,51,PER,0.00000002,0.00000619
1995,52,IND,0.00000010,0.00002700
1995,56,NLD,0.00000003,0.00001056
1995,57,USA,0.00000005,0.00001093
1995,58,USA,0.00000005,0.00000006
1995,59,GBR,0.00000005,0.00000663
1995,60,USA,0.00000020,0.00000743
1995,61,USA,0.00000014,0.00000869
1995,61,FRA,0.00000006,0.00000085
1995,61,MEX,0.00000003,0.00000175
1995,61,GBR,0.00000002,0.00000100
1995,61,ITA,0.00000000,0.00000007
1995,62,FRA,0.00000014,0.00000092
1995,62,MEX,0.00000002,0.00000057
1995,62,VCT,0.00000001,0.00000060
1995,62,USA,0.00000001,0.00000002
1995,62,ITA,0.00000000,0.00000002
1995,63,USA,0.00000024,0.00001454
1995,63,GBR,0.00000000,0.00000014
1995,64,CAN,0.00000006,0.00000000
1995,64,FRA,0.00000001,0.00000010
1995,64,USA,0.00000000,0.00000000
1995,65,MEX,0.00000000,0.00000004
1995,66,MEX,0.00000000,0.00000002
1995,66,ITA,0.00000000,0.00000011
1995,67,NLD,0.00000006,0.00000475
1995,67,SWE,0.00000002,0.00000100
1995,67,USA,0.00000001,0.00000000
1995,68,USA,0.00000012,0.00005931
1995,69,USA,0.00000047,0.00036226
1995,69,GBR,0.00000003,0.00000312
1995,69,DEU,0.00000001,0.00000030
1995,69,ESP,0.00000001,0.00000009
1995,70,USA,0.00000033,0.00017793
1995,70,CRI,0.00000017,0.00003960
1995,70,CHE,0.00000001,0.00000003
1995,70,NLD,0.00000001,0.00001138
1995,70,FRA,0.00000001,0.00000068
1995,70,Other,0.00000001,0.00000055
1995,71,USA,0.00000046,0.00013657
1995,71,CRI,0.00000002,0.00000637
1995,71,HTI,0.00000000,0.00001381
1995,71,ESP,0.00000000,0.00000350
1995,72,USA,0.00000025,0.00052477
1995,72,GBR,0.00000013,0.00017157
1995,72,VCT,0.00000000,0.00000175
1995,73,GBR,0.00000043,0.00011823
1995,73,USA,0.00000038,0.00020810
1995,73,CHN,0.00000002,0.00001808
1995,73,CZE,0.00000001,0.00000181
1995,73,CAN,0.00000001,0.00000000
1995,74,USA,0.00000001,0.00000217
1995,76,USA,0.00000020,0.00005039
1995,76,GBR,0.00000010,0.00000406
1995,80,CRI,0.00000014,0.00010123
1995,80,TUN,0.00000005,0.00001990
1995,80,GBR,0.00000001,0.00000144
1995,80,HTI,0.00000000,0.00001795
1995,81,USA,0.00000015,0.00007807
1995,82,USA,0.00000011,0.00007496
1995,82,DEU,0.00000000,0.00000013
1995,82,GBR,0.00000000,0.00000002
1995,83,USA,0.00000141,0.00000000
1995,83,GBR,0.00000001,0.00000055
1995,83,FRA,0.00000001,0.00000010
1995,84,USA,0.00000232,0.00015088
1995,84,GBR,0.00000033,0.00004241
1995,84,FRA,0.00000022,0.00001101
1995,84,DEU,0.00000004,0.00000182
1995,84,CAN,0.00000001,0.00000000
1995,84,Other,0.00000005,0.00000920
1995,85,USA,0.00000125,0.00001857
1995,85,MEX,0.00000088,0.00010985
