year,product_chapter,value_trln_USD,quantity_mln_metric_tons
1995,Pharmaceutical products,0.00000649,0.00067318
1995,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",0.00000376,0.00000001
1995,Food Related,0.00000209,0.00295092
1995,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",0.00000022,0.00065794
1995,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00000018,0.00108638
1995,Other,0.00000045,0.00024750
1996,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00000795,0.07814318
1996,Food Related,0.00000554,0.00762093
1996,Pharmaceutical products,0.00000436,0.00051544
1996,Cotton,0.00000049,0.00029988
1996,Apparel and clothing accessories; knitted or crocheted,0.00000028,0.00003411
1996,Other,0.00000123,0.00116361
1997,Pharmaceutical products,0.00000422,0.00079937
1997,Food Related,0.00000120,0.00161900
1997,"Paper and paperboard; articles of paper pulp, of paper or paperboard",0.00000111,0.00099088
1997,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00000077,0.00002921
1997,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00000032,0.00007219
1997,Other,0.00000202,0.00296709
1998,Pharmaceutical products,0.00000383,0.00044238
1998,Plastics and articles thereof,0.00000057,0.00005211
1998,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00000057,0.00011985
1998,Apparel and clothing accessories; not knitted or crocheted,0.00000051,0.00015528
1998,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",0.00000041,0.00039760
1998,Other,0.00000246,0.00134152
1999,Pharmaceutical products,0.00000517,0.00034290
1999,Food Related,0.00000251,0.00149311
1999,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00000190,0.00016257
1999,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0.00000086,0.00000676
1999,Clocks and watches and parts thereof,0.00000068,0.00000000
1999,Other,0.00000607,0.00298211
2000,Pharmaceutical products,0.00000415,0.00069045
2000,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00000103,0.00009613
2000,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",0.00000102,0.00284326
2000,Food Related,0.00000073,0.00079811
2000,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00000018,0.00002301
2000,Other,0.00000126,0.00055294
2001,Pharmaceutical products,0.00000382,0.00069292
2001,Iron and steel,0.00000204,0.00831776
2001,Food Related,0.00000103,0.00518760
2001,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",0.00000063,0.00129289
2001,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00000043,0.00009350
2001,Other,0.00000291,0.00180927
2002,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00000670,0.00108900
2002,Pharmaceutical products,0.00000487,0.00080856
2002,Apparel and clothing accessories; knitted or crocheted,0.00000182,0.00007975
2002,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",0.00000123,0.00433746
2002,Rubber and articles thereof,0.00000109,0.00034360
2002,Other,0.00000949,0.00923315
2003,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",0.00000562,0.01035891
2003,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00000561,0.00115303
2003,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00000448,0.00099166
2003,Pharmaceutical products,0.00000351,0.00046534
2003,"Metals; n.e.c., cermets and articles thereof",0.00000197,0.00113146
2003,Other,0.00001119,0.01319845
2004,Pharmaceutical products,0.00000649,0.00051440
2004,Food Related,0.00000597,0.00705202
2004,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",0.00000486,0.02011038
2004,Copper and articles thereof,0.00000180,0.00085426
2004,Iron and steel,0.00000178,0.00372228
2004,Other,0.00000948,0.00496212
2005,Pharmaceutical products,0.00000892,0.00066474
2005,Food Related,0.00000653,0.00780574
2005,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",0.00000577,0.02860443
2005,Apparel and clothing accessories; knitted or crocheted,0.00000126,0.00003348
2005,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00000098,0.00010542
2005,Other,0.00000677,0.00428111
2006,Pharmaceutical products,0.00000886,0.00055874
2006,Food Related,0.00000842,0.00811411
2006,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",0.00000533,0.02760610
2006,"Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, intended for inhalation without combustion; other nicotine containing products intended for the intake of nicotine into the human body",0.00000367,0.00049046
2006,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00000334,0.00037743
2006,Other,0.00002146,0.01538220
2007,"Aircraft, spacecraft, and parts thereof",0.00002279,0.00000524
2007,Iron or steel articles,0.00001087,0.00668182
2007,Food Related,0.00000824,0.00554127
2007,Pharmaceutical products,0.00000787,0.00052241
