year,product_chapter,exporter,value_trln_USD
1995,10,IND,0.00000076
1995,10,CHN,0.00000044
1995,10,THA,0.00000027
1995,10,CZE,0.00000006
1995,10,HKG,0.00000006
1995,10,Other,0.00000007
1995,11,CHN,0.00001072
1995,11,CZE,0.00000070
1995,11,HUN,0.00000004
1995,11,MYS,0.00000001
1995,11,DEU,0.00000000
1995,12,CHN,0.00000001
1995,12,DEU,0.00000000
1995,13,DEU,0.00000001
1995,13,CHN,0.00000000
1995,15,DEU,0.00000183
1995,15,CZE,0.00000085
1995,15,NLD,0.00000047
1995,15,CHN,0.00000047
1995,15,SGP,0.00000038
1995,15,Other,0.00000066
1995,16,ESP,0.00000015
1995,16,DEU,0.00000011
1995,16,CZE,0.00000009
1995,16,CHN,0.00000005
1995,16,HUN,0.00000003
1995,16,Other,0.00000002
1995,17,CHN,0.00000195
1995,17,CZE,0.00000059
1995,17,POL,0.00000056
1995,17,DEU,0.00000054
1995,17,BEL,0.00000020
1995,17,Other,0.00000062
1995,18,CHN,0.00000177
1995,18,DEU,0.00000078
1995,18,CZE,0.00000036
1995,18,KOR,0.00000015
1995,18,CHE,0.00000009
1995,18,Other,0.00000026
1995,19,KOR,0.00000182
1995,19,CZE,0.00000091
1995,19,POL,0.00000017
1995,19,DEU,0.00000015
1995,19,CHN,0.00000014
1995,19,Other,0.00000045
1995,20,CZE,0.00000069
1995,20,DEU,0.00000033
1995,20,POL,0.00000032
1995,20,HUN,0.00000030
1995,20,CHN,0.00000027
1995,20,Other,0.00000021
1995,21,CZE,0.00000056
1995,21,DEU,0.00000042
1995,21,POL,0.00000036
1995,21,KOR,0.00000008
1995,21,SGP,0.00000005
1995,21,Other,0.00000016
1995,22,DEU,0.00000471
1995,22,CHN,0.00000110
1995,22,CZE,0.00000051
1995,22,SGP,0.00000044
1995,22,FRA,0.00000044
1995,22,Other,0.00000117
1995,23,CHN,0.00000001
1995,23,DEU,0.00000000
1995,24,KGZ,0.00000076
1995,24,CHN,0.00000059
1995,24,CYP,0.00000056
1995,24,HKG,0.00000049
1995,24,CHE,0.00000016
1995,24,Other,0.00000013
1995,25,CHN,0.00000034
1995,25,DEU,0.00000000
1995,25,CZE,0.00000000
1995,25,JPN,0.00000000
1995,25,SGP,0.00000000
1995,27,CHN,0.00000142
1995,27,FIN,0.00000010
1995,27,GBR,0.00000009
1995,27,SGP,0.00000008
1995,27,DEU,0.00000007
1995,27,Other,0.00000018
1995,28,CHN,0.00000220
1995,28,JPN,0.00000002
1995,28,USA,0.00000001
1995,28,CHE,0.00000000
1995,28,FRA,0.00000000
1995,28,Other,0.00000000
1995,29,GBR,0.00000077
1995,29,SAU,0.00000040
1995,29,CHN,0.00000023
1995,29,DEU,0.00000008
1995,29,KOR,0.00000002
1995,29,Other,0.00000002
1995,30,NLD,0.00000248
1995,30,CHN,0.00000184
1995,30,DEU,0.00000091
1995,30,DNK,0.00000051
1995,30,AUT,0.00000029
1995,30,Other,0.00000062
1995,31,CHN,0.00000063
1995,32,CHN,0.00000089
1995,32,SGP,0.00000009
1995,32,THA,0.00000009
1995,32,DEU,0.00000009
1995,32,MYS,0.00000008
1995,32,Other,0.00000032
1995,33,KOR,0.00000057
1995,33,GBR,0.00000043
1995,33,DEU,0.00000023
1995,33,SGP,0.00000018
1995,33,FRA,0.00000016
1995,33,Other,0.00000019
1995,34,KOR,0.00000127
1995,34,MYS,0.00000089
1995,34,CZE,0.00000074
1995,34,CHN,0.00000037
1995,34,SGP,0.00000023
1995,34,Other,0.00000033
1995,35,CHN,0.00000005
1995,35,JPN,0.00000005
1995,35,KOR,0.00000004
1995,35,DEU,0.00000001
1995,35,ITA,0.00000000
1995,35,Other,0.00000000
1995,36,CHN,0.00000004
1995,36,CZE,0.00000000
1995,37,DEU,0.00000013
1995,37,SGP,0.00000012
1995,37,JPN,0.00000004
1995,37,CHN,0.00000001
1995,37,HKG,0.00000001
1995,37,Other,0.00000001
1995,38,CHN,0.00000331
1995,38,DEU,0.00000034
1995,38,KOR,0.00000003
1995,38,HKG,0.00000003
1995,38,HUN,0.00000002
1995,38,Other,0.00000006
1995,39,CHN,0.00000134
1995,39,JPN,0.00000072
1995,39,KOR,0.00000025
1995,39,DEU,0.00000020
1995,39,CZE,0.00000013
1995,39,Other,0.00000065
1995,40,KOR,0.00000103
1995,40,JPN,0.00000098
1995,40,CZE,0.00000042
1995,40,CHN,0.00000032
1995,40,DEU,0.00000015
1995,40,Other,0.00000025
1995,41,DEU,0.00000040
1995,41,KOR,0.00000023
1995,41,BRA,0.00000002
1995,41,CHN,0.00000002
1995,41,IND,0.00000000
1995,42,CHN,0.00000010
1995,42,KOR,0.00000001
1995,42,JPN,0.00000001
1995,42,GBR,0.00000001
1995,42,IND,0.00000001
1995,42,Other,0.00000001
1995,43,TUR,0.00000078
1995,43,GRC,0.00000003
1995,43,DEU,0.00000001
1995,43,CHN,0.00000000
1995,44,CHN,0.00000033
1995,44,JPN,0.00000014
1995,44,KOR,0.00000012
1995,44,DEU,0.00000009
1995,44,CZE,0.00000003
1995,44,Other,0.00000008
1995,45,CHN,0.00000001
1995,45,USA,0.00000001
1995,46,BEL,0.00000004
1995,46,CHN,0.00000000
1995,47,CHN,0.00000000
1995,48,CHN,0.00000126
1995,48,KOR,0.00000035
1995,48,JPN,0.00000019
1995,48,HKG,0.00000014
1995,48,CZE,0.00000010
1995,48,Other,0.00000025
1995,49,HKG,0.00000237
1995,49,GBR,0.00000031
1995,49,SGP,0.00000015
1995,49,JPN,0.00000012
1995,49,KOR,0.00000009
1995,49,Other,0.00000026
1995,50,CHN,0.00000023
1995,51,CHN,0.00000010
1995,51,NLD,0.00000008
1995,51,GBR,0.00000002
1995,51,ITA,0.00000001
1995,51,HKG,0.00000000
1995,51,Other,0.00000000
1995,52,CHN,0.00000291
1995,52,HKG,0.00000116
1995,52,KOR,0.00000064
1995,52,CZE,0.00000016
1995,52,DEU,0.00000007
1995,52,Other,0.00000007
1995,53,CHN,0.00000038
1995,53,BGD,0.00000003
1995,53,CZE,0.00000000
1995,54,KOR,0.00000262
1995,54,CHN,0.00000080
1995,54,JPN,0.00000003
1995,54,HKG,0.00000003
1995,54,GBR,0.00000001
1995,54,Other,0.00000000
1995,55,KOR,0.00000114
1995,55,CHN,0.00000022
1995,55,DEU,0.00000006
1995,55,HKG,0.00000005
1995,55,JPN,0.00000001
1995,55,Other,0.00000002
1995,56,KOR,0.00000056
1995,56,CHN,0.00000026
1995,56,HKG,0.00000003
1995,56,CZE,0.00000002
1995,56,JPN,0.00000001
1995,56,Other,0.00000000
1995,57,CHN,0.00000057
1995,57,BEL,0.00000028
1995,57,DEU,0.00000012
1995,57,HKG,0.00000003
1995,57,KOR,0.00000003
1995,57,Other,0.00000005
1995,58,CHN,0.00000027
1995,58,KOR,0.00000016
1995,58,HKG,0.00000010
1995,58,JPN,0.00000001
1995,58,GBR,0.00000000
1995,58,Other,0.00000000
1995,59,KOR,0.00000008
1995,59,DEU,0.00000004
1995,59,USA,0.00000003
1995,59,HKG,0.00000003
1995,59,CZE,0.00000003
1995,59,Other,0.00000004
1995,60,KOR,0.00000066
1995,60,CHN,0.00000049
1995,60,JPN,0.00000008
1995,60,SGP,0.00000004
1995,60,DEU,0.00000000
1995,61,KOR,0.00000061
1995,61,CHN,0.00000021
1995,61,TUR,0.00000013
1995,61,IND,0.00000003
1995,61,JPN,0.00000003
1995,61,Other,0.00000011
1995,62,KOR,0.00000313
1995,62,TUR,0.00000141
1995,62,CHN,0.00000090
1995,62,THA,0.00000012
1995,62,GBR,0.00000012
1995,62,Other,0.00000027
1995,63,CHN,0.00000055
1995,63,DEU,0.00000024
1995,63,BEL,0.00000014
1995,63,JPN,0.00000010
1995,63,HKG,0.00000008
1995,63,Other,0.00000012
1995,64,THA,0.00000143
1995,64,CZE,0.00000060
1995,64,ITA,0.00000057
1995,64,DEU,0.00000051
1995,64,KOR,0.00000037
1995,64,Other,0.00000037
1995,65,CZE,0.00000003
1995,67,DEU,0.00000000
1995,67,CHN,0.00000000
1995,67,CZE,0.00000000
1995,68,CHN,0.00000101
1995,68,JPN,0.00000031
1995,68,DEU,0.00000020
1995,68,CZE,0.00000007
1995,68,ITA,0.00000001
1995,68,Other,0.00000002
1995,69,CHN,0.00000123
1995,69,ITA,0.00000011
1995,69,HKG,0.00000006
1995,69,JPN,0.00000006
1995,69,KOR,0.00000005
1995,69,Other,0.00000012
1995,70,CHN,0.00000181
1995,70,CZE,0.00000014
1995,70,JPN,0.00000010
1995,70,IND,0.00000009
1995,70,KOR,0.00000007
1995,70,Other,0.00000022
1995,71,DEU,0.00000006
1995,71,HUN,0.00000002
1995,71,CHN,0.00000002
1995,71,KOR,0.00000001
1995,71,CZE,0.00000000
1995,71,Other,0.00000000
1995,72,CHN,0.00000056
1995,72,JPN,0.00000006
1995,72,DEU,0.00000006
1995,72,GBR,0.00000002
1995,73,AUT,0.00000770
1995,73,JPN,0.00000252
1995,73,CHN,0.00000139
1995,73,DEU,0.00000054
1995,73,CZE,0.00000023
1995,73,Other,0.00000079
1995,74,GBR,0.00000004
1995,74,THA,0.00000003
1995,74,CHN,0.00000001
1995,74,SVN,0.00000000
1995,74,FIN,0.00000000
1995,76,KOR,0.00000104
1995,76,IND,0.00000088
1995,76,CHN,0.00000074
1995,76,JPN,0.00000019
1995,76,DEU,0.00000014
1995,76,Other,0.00000020
1995,78,CHN,0.00000003
1995,79,JPN,0.00000000
1995,79,CZE,0.00000000
1995,80,CHN,0.00000237
1995,80,HUN,0.00000001
1995,80,DEU,0.00000001
1995,80,SGP,0.00000000
1995,81,CHN,0.00000009
1995,81,CZE,0.00000001
1995,81,DEU,0.00000001
1995,81,HUN,0.00000000
1995,82,DEU,0.00000030
1995,82,CHN,0.00000007
1995,82,JPN,0.00000006
1995,82,GBR,0.00000005
1995,82,KOR,0.00000003
1995,82,Other,0.00000006
1995,83,CHN,0.00000062
1995,83,JPN,0.00000006
1995,83,CZE,0.00000005
1995,83,THA,0.00000005
1995,83,DEU,0.00000003
1995,83,Other,0.00000007
1995,84,JPN,0.00001102
1995,84,ITA,0.00000627
1995,84,SGP,0.00000458
1995,84,HKG,0.00000365
1995,84,CHN,0.00000340
1995,84,Other,0.00001686
1995,85,JPN,0.00000586
1995,85,SGP,0.00000520
1995,85,DEU,0.00000424
1995,85,CHN,0.00000309
1995,85,FRA,0.00000250
1995,85,Other,0.00000363
1995,86,CHN,0.00000059
1995,86,JPN,0.00000004
1995,86,DEU,0.00000001
1995,86,CZE,0.00000000
1995,87,JPN,0.00001777
1995,87,USA,0.00000577
1995,87,KOR,0.00000486
1995,87,CZE,0.00000402
1995,87,CHN,0.00000237
1995,87,Other,0.00000198
1995,88,USA,0.00000011
1995,88,JPN,0.00000006
1995,88,KOR,0.00000002
1995,89,DEU,0.00000001
