year,product_chapter,exporter,value_trln_USD
1995,10,MMR,0.00000018
1995,10,AFG,0.00000015
1995,10,FRA,0.00000014
1995,10,CMR,0.00000007
1995,10,THA,0.00000005
1995,10,Other,0.00000003
1995,11,FRA,0.00000930
1995,11,BEL,0.00000206
1995,11,NGA,0.00000065
1995,11,CMR,0.00000036
1995,11,NLD,0.00000024
1995,11,Other,0.00000001
1995,12,TCD,0.00000027
1995,12,FRA,0.00000021
1995,12,DEU,0.00000003
1995,12,CMR,0.00000001
1995,12,NLD,0.00000000
1995,13,DEU,0.00000023
1995,13,FRA,0.00000004
1995,15,COD,0.00000061
1995,15,TCD,0.00000052
1995,15,NLD,0.00000019
1995,15,FRA,0.00000014
1995,15,CMR,0.00000013
1995,15,Other,0.00000001
1995,16,FRA,0.00000026
1995,16,MAR,0.00000021
1995,16,THA,0.00000007
1995,16,DNK,0.00000003
1995,16,LBN,0.00000002
1995,16,Other,0.00000002
1995,17,COG,0.00000128
1995,17,CMR,0.00000070
1995,17,FRA,0.00000016
1995,17,SDN,0.00000005
1995,17,LBN,0.00000003
1995,17,Other,0.00000002
1995,18,FRA,0.00000003
1995,18,ZA1,0.00000002
1995,18,CMR,0.00000001
1995,19,FRA,0.00000029
1995,19,CMR,0.00000026
1995,19,BEL,0.00000005
1995,19,ITA,0.00000003
1995,19,LBN,0.00000002
1995,19,Other,0.00000005
1995,20,FRA,0.00000031
1995,20,ROU,0.00000020
1995,20,ZA1,0.00000009
1995,20,ITA,0.00000009
1995,20,LBN,0.00000002
1995,20,Other,0.00000002
1995,21,FRA,0.00000165
1995,21,IRL,0.00000053
1995,21,NLD,0.00000035
1995,21,JOR,0.00000020
1995,21,CMR,0.00000012
1995,21,Other,0.00000018
1995,22,FRA,0.00000126
1995,22,GBR,0.00000042
1995,22,ESP,0.00000036
1995,22,ZA1,0.00000008
1995,22,CMR,0.00000007
1995,22,Other,0.00000023
1995,23,FRA,0.00000002
1995,23,DEU,0.00000000
1995,23,ZA1,0.00000000
1995,23,TCD,0.00000000
1995,23,CMR,0.00000000
1995,24,FRA,0.00000157
1995,24,CMR,0.00000044
1995,24,TCD,0.00000016
1995,24,USA,0.00000004
1995,24,ZWE,0.00000004
1995,24,Other,0.00000014
