year,product_chapter,value_trln_USD,quantity_mln_metric_tons
1995,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00008670,0.43345508
1995,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00006568,0.00744061
1995,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00004143,0.00311404
1995,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00003674,0.00590121
1995,Fabrics; knitted or crocheted,0.00003169,0.00439991
1995,Other,0.00037273,0.27483697
1996,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00011369,0.45612522
1996,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00007395,0.00745176
1996,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00004389,0.00339063
1996,Cotton,0.00003596,0.00453067
1996,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00003200,0.00589242
1996,Other,0.00042398,0.29415186
1997,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00011220,0.46993987
1997,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00007537,0.00877241
1997,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00005257,0.00430282
1997,Fabrics; knitted or crocheted,0.00004853,0.00672908
1997,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00003925,0.00677423
1997,Other,0.00044953,0.40327688
1998,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00007361,0.47068810
1998,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00006142,0.00891223
1998,Fabrics; knitted or crocheted,0.00005115,0.00758435
1998,"Aircraft, spacecraft, and parts thereof",0.00004438,0.00007662
1998,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00003808,0.00272458
1998,Other,0.00042941,0.39155330
1999,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00011280,0.68915759
1999,"Aircraft, spacecraft, and parts thereof",0.00010373,0.00010347
1999,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00006837,0.00885021
1999,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00005367,0.00404434
1999,Fabrics; knitted or crocheted,0.00004385,0.00764323
