year,product_chapter,exporter,value_trln_USD,quantity_mln_metric_tons
1995,10,AUS,0.00000468,0.01468674
1995,10,THA,0.00000252,0.01011317
1995,10,USA,0.00000088,0.00709337
1995,10,NZL,0.00000027,0.00067011
1995,10,UGA,0.00000002,0.00009055
1995,10,Other,0.00000000,0.00000100
1995,11,AUS,0.00000099,0.00277785
1995,11,NZL,0.00000040,0.00106405
1995,11,NLD,0.00000038,0.00209019
1995,11,JPN,0.00000031,0.00139600
1995,11,BEL,0.00000019,0.00093794
1995,11,Other,0.00000002,0.00005070
1995,12,USA,0.00000069,0.00288622
1995,12,AUS,0.00000023,0.00018287
1995,12,NZL,0.00000006,0.00000357
1995,12,HKG,0.00000006,0.00000803
1995,12,JPN,0.00000004,0.00000017
1995,12,Other,0.00000005,0.00005544
1995,13,AUS,0.00000008,0.00004073
1995,13,NZL,0.00000005,0.00000623
1995,13,SGP,0.00000001,0.00000200
1995,13,GBR,0.00000001,0.00000091
1995,14,THA,0.00000000,0.00000100
1995,15,NZL,0.00000244,0.00440050
1995,15,DEU,0.00000169,0.00257620
1995,15,SGP,0.00000147,0.00164200
1995,15,NLD,0.00000139,0.00202294
1995,15,AUS,0.00000098,0.00091469
1995,15,Other,0.00000163,0.00204476
1995,16,CHL,0.00000087,0.00088006
1995,16,THA,0.00000059,0.00053376
1995,16,NZL,0.00000057,0.00018861
1995,16,AUS,0.00000017,0.00005584
1995,16,UGA,0.00000004,0.00000681
1995,16,Other,0.00000003,0.00001650
1995,17,NZL,0.00000069,0.00148519
1995,17,AUS,0.00000069,0.00022543
1995,17,USA,0.00000013,0.00005198
1995,17,THA,0.00000003,0.00002600
1995,17,HKG,0.00000003,0.00002800
1995,17,Other,0.00000002,0.00000389
1995,18,AUS,0.00000107,0.00026276
1995,18,NZL,0.00000024,0.00005957
1995,18,BRA,0.00000007,0.00002080
1995,18,BEL,0.00000007,0.00000513
1995,18,DEU,0.00000003,0.00000481
1995,18,Other,0.00000005,0.00000911
1995,19,AUS,0.00000194,0.00093615
1995,19,NZL,0.00000079,0.00037802
1995,19,SGP,0.00000016,0.00005316
1995,19,BRA,0.00000009,0.00005924
1995,19,MYS,0.00000007,0.00004392
1995,19,Other,0.00000012,0.00008298
1995,20,NZL,0.00001115,0.01105746
1995,20,AUS,0.00000382,0.00345589
1995,20,CHN,0.00000033,0.00024839
1995,20,THA,0.00000016,0.00026444
1995,20,SGP,0.00000014,0.00004890
1995,20,Other,0.00000028,0.00022895
1995,21,NZL,0.00000160,0.00036356
1995,21,AUS,0.00000121,0.00056182
1995,21,USA,0.00000044,0.00008059
1995,21,CHN,0.00000019,0.00039069
1995,21,HKG,0.00000015,0.00014785
1995,21,Other,0.00000024,0.00006537
1995,22,AUS,0.00000440,0.00388402
1995,22,NZL,0.00000117,0.00115442
1995,22,FRA,0.00000021,0.00017371
1995,22,GBR,0.00000017,0.00008144
1995,22,USA,0.00000016,0.00020106
1995,22,Other,0.00000013,0.00008052
1995,23,AUS,0.00000039,0.00027369
1995,23,USA,0.00000037,0.00152725
1995,23,NZL,0.00000009,0.00005306
1995,23,THA,0.00000003,0.00003478
1995,23,GBR,0.00000001,0.00000350
1995,23,Other,0.00000000,0.00000100
1995,24,AUS,0.00000071,0.00004292
1995,24,NZL,0.00000029,0.00000000
1995,24,BRA,0.00000005,0.00000963
1995,24,JPN,0.00000004,0.00000169
1995,24,USA,0.00000003,0.00002769
1995,24,Other,0.00000001,0.00000019
1995,25,NZL,0.00000075,0.00374851
1995,25,AUS,0.00000065,0.00763356
1995,25,DEU,0.00000057,0.00291150
1995,25,SGP,0.00000001,0.00000700
1995,25,CHN,0.00000001,0.00003840
1995,25,Other,0.00000001,0.00003900
1995,26,AUS,0.00000007,0.00653700
1995,26,JPN,0.00000002,0.00700000
1995,27,AUS,0.00007527,0.37939694
1995,27,SGP,0.00001019,0.05112300
1995,27,NZL,0.00000112,0.00270398
1995,27,HKG,0.00000006,0.00010500
1995,27,BEL,0.00000004,0.00007190
1995,27,Other,0.00000003,0.00005426
1995,28,AUS,0.00000057,0.00090688
1995,28,USA,0.00000046,0.00026113
1995,28,JPN,0.00000038,0.00238612
1995,28,NZL,0.00000023,0.00026545
1995,28,DEU,0.00000022,0.00104000
1995,28,Other,0.00000027,0.00066382
1995,29,AUS,0.00000090,0.00141320
1995,29,NZL,0.00000062,0.00003392
1995,29,USA,0.00000051,0.00022014
1995,29,BEL,0.00000050,0.00046437
1995,29,SGP,0.00000006,0.00005160
1995,29,Other,0.00000011,0.00006066
1995,30,NZL,0.00000499,0.00395058
1995,30,AUS,0.00000370,0.00063561
1995,30,IRL,0.00000161,0.00252805
1995,30,JPN,0.00000106,0.00071585
1995,30,GBR,0.00000099,0.00003081
1995,30,Other,0.00000228,0.00093066
1995,31,USA,0.00000297,0.00000000
1995,31,CAN,0.00000095,0.01021781
1995,31,AUS,0.00000031,0.00122975
1995,31,MYS,0.00000006,0.00010200
1995,31,BEL,0.00000005,0.00027216
1995,31,Other,0.00000002,0.00005382
1995,32,AUS,0.00000107,0.00040547
1995,32,NZL,0.00000106,0.00014040
1995,32,SGP,0.00000010,0.00003164
1995,32,USA,0.00000008,0.00004545
1995,32,GBR,0.00000007,0.00003067
1995,32,Other,0.00000009,0.00001691
1995,33,AUS,0.00000212,0.00040251
1995,33,FRA,0.00000140,0.00002103
1995,33,NZL,0.00000071,0.00000000
1995,33,SGP,0.00000055,0.00000007
1995,33,CHE,0.00000043,0.00000179
1995,33,Other,0.00000155,0.00032360
1995,34,AUS,0.00000101,0.00054259
1995,34,NZL,0.00000044,0.00008515
1995,34,HKG,0.00000026,0.00041774
1995,34,MYS,0.00000022,0.00007259
1995,34,CHN,0.00000005,0.00006406
1995,34,Other,0.00000005,0.00001940
1995,35,NZL,0.00000053,0.00001705
1995,35,AUS,0.00000040,0.00022806
1995,35,DEU,0.00000004,0.00001981
1995,35,KOR,0.00000003,0.00001425
1995,35,MYS,0.00000003,0.00000931
1995,35,Other,0.00000003,0.00000542
1995,36,NZL,0.00000151,0.00011550
1995,36,CHN,0.00000017,0.00010891
1995,36,HKG,0.00000011,0.00000000
1995,36,SGP,0.00000001,0.00000004
1995,36,GBR,0.00000000,0.00000038
1995,36,Other,0.00000000,0.00000063
1995,37,AUS,0.00000116,0.00007465
