year,product_chapter,exporter,value_trln_USD,quantity_mln_metric_tons
1995,10,HUN,0.00001258,0.10482752
1995,10,MDA,0.00000294,0.02107610
1995,10,DEU,0.00000292,0.02239478
1995,10,DNK,0.00000084,0.00468420
1995,10,BEL,0.00000034,0.00068406
1995,10,Other,0.00000123,0.00779780
1995,11,HUN,0.00001137,0.05825473
1995,11,CZE,0.00000217,0.00923355
1995,11,SVK,0.00000169,0.00840147
1995,11,POL,0.00000137,0.00495041
1995,11,LTU,0.00000105,0.00524041
1995,11,Other,0.00000099,0.00364415
1995,12,DEU,0.00000186,0.00013821
1995,12,POL,0.00000035,0.00020012
1995,12,LTU,0.00000022,0.00063155
1995,12,KGZ,0.00000021,0.00005240
1995,12,SVN,0.00000015,0.00002000
1995,12,Other,0.00000077,0.00058409
1995,13,EST,0.00000015,0.00012359
1995,13,DEU,0.00000010,0.00000992
1995,13,ITA,0.00000005,0.00001575
1995,13,ROU,0.00000002,0.00000200
1995,13,GBR,0.00000002,0.00000487
1995,13,Other,0.00000002,0.00000150
1995,14,DEU,0.00000004,0.00002180
1995,14,KGZ,0.00000000,0.00000000
1995,15,DEU,0.00000574,0.00604547
1995,15,LTU,0.00000442,0.00407665
1995,15,MDA,0.00000308,0.00386369
1995,15,POL,0.00000290,0.00269301
1995,15,HUN,0.00000289,0.00266428
1995,15,Other,0.00001088,0.01188280
1995,16,POL,0.00000843,0.00431116
1995,16,LVA,0.00000614,0.00304384
1995,16,EST,0.00000268,0.00162287
1995,16,LTU,0.00000214,0.00121238
1995,16,DEU,0.00000082,0.00018729
1995,16,Other,0.00000136,0.00048943
1995,17,DNK,0.00000411,0.00061006
1995,17,POL,0.00000251,0.00202776
1995,17,MDA,0.00000232,0.00503058
1995,17,LTU,0.00000197,0.00098669
1995,17,DEU,0.00000162,0.00336318
1995,17,Other,0.00000458,0.00386055
1995,18,POL,0.00001028,0.00437470
1995,18,LTU,0.00000387,0.00110427
1995,18,DEU,0.00000364,0.00123902
1995,18,EST,0.00000162,0.00065728
1995,18,FIN,0.00000103,0.00029658
1995,18,Other,0.00000482,0.00138177
1995,19,POL,0.00000206,0.00169993
1995,19,LTU,0.00000189,0.00108223
1995,19,DEU,0.00000087,0.00046146
1995,19,HUN,0.00000067,0.00129322
