year,product_chapter,value_trln_USD,quantity_mln_metric_tons
1995,Apparel and clothing accessories; knitted or crocheted,0.00054996,0.02415871
1995,Apparel and clothing accessories; not knitted or crocheted,0.00036764,0.01471266
1995,Sugars and sugar confectionery,0.00034538,0.66112863
1995,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",0.00009138,0.00019687
1995,Clocks and watches and parts thereof,0.00005775,0.00004824
1995,Other,0.00035279,0.18651717
1996,Apparel and clothing accessories; knitted or crocheted,0.00056025,0.02438243
1996,Sugars and sugar confectionery,0.00039290,0.74146503
1996,Apparel and clothing accessories; not knitted or crocheted,0.00038815,0.01559688
1996,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",0.00007418,0.00002524
1996,Cotton,0.00004912,0.01232018
1996,Other,0.00031578,0.17987784
1997,Apparel and clothing accessories; knitted or crocheted,0.00058414,0.02813087
1997,Apparel and clothing accessories; not knitted or crocheted,0.00040476,0.01782033
1997,Sugars and sugar confectionery,0.00034109,0.71040634
1997,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",0.00009585,0.00006748
1997,Pharmaceutical products,0.00004934,0.01524738
1997,Other,0.00033682,0.30585169
1998,Apparel and clothing accessories; knitted or crocheted,0.00059919,0.02786874
1998,Apparel and clothing accessories; not knitted or crocheted,0.00043916,0.01943260
1998,Sugars and sugar confectionery,0.00035780,0.80896500
1998,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",0.00009208,0.00010848
1998,"Meat, fish, crustaceans, molluscs or other aquatic invertebrates, or insects; preparations thereof",0.00004832,0.01630565
1998,Other,0.00036498,0.43572899
1999,Apparel and clothing accessories; knitted or crocheted,0.00057614,0.02760153
1999,Apparel and clothing accessories; not knitted or crocheted,0.00045321,0.02088126
1999,Sugars and sugar confectionery,0.00028353,0.62980704
1999,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",0.00009882,0.00008865
1999,Pharmaceutical products,0.00004481,0.00868323
1999,Other,0.00033486,0.31756631
2000,Apparel and clothing accessories; knitted or crocheted,0.00058977,0.03006143
2000,Apparel and clothing accessories; not knitted or crocheted,0.00048012,0.02264973
2000,Sugars and sugar confectionery,0.00020046,0.59839448
2000,Pharmaceutical products,0.00009276,0.04375795
2000,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",0.00009034,0.00014852
2000,Other,0.00036054,0.20335121
2001,Apparel and clothing accessories; knitted or crocheted,0.00057755,0.03176960
2001,Apparel and clothing accessories; not knitted or crocheted,0.00042759,0.02823218
2001,Sugars and sugar confectionery,0.00026139,0.71552875
2001,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",0.00008913,0.00055088
2001,Pharmaceutical products,0.00007748,0.08037198
2001,Other,0.00041889,0.24562736
2002,Apparel and clothing accessories; knitted or crocheted,0.00059892,0.02900607
2002,Apparel and clothing accessories; not knitted or crocheted,0.00043050,0.02115571
2002,Sugars and sugar confectionery,0.00028331,0.73778408
2002,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",0.00013175,0.00039798
2002,Pharmaceutical products,0.00007104,0.04908317
2002,Other,0.00044249,0.28479993
2003,Apparel and clothing accessories; knitted or crocheted,0.00068770,0.02994569
2003,Apparel and clothing accessories; not knitted or crocheted,0.00041727,0.01833904
2003,Sugars and sugar confectionery,0.00029186,0.72834083
