year,product_chapter,importer,value_trln_USD,quantity_mln_metric_tons
1995,10,ZA1,0.00001856,0.11957751
1995,10,MUS,0.00000098,0.00037522
1995,10,UGA,0.00000024,0.00132422
1995,10,USA,0.00000013,0.00000000
1995,10,EGY,0.00000009,0.00015500
1995,10,Other,0.00000028,0.00031447
1995,11,UGA,0.00001604,0.04251788
1995,11,TZA,0.00000031,0.00119292
1995,11,BDI,0.00000008,0.00024570
1995,11,COM,0.00000002,0.00004132
1995,11,USA,0.00000001,0.00000800
1995,11,Other,0.00000000,0.00000070
1995,12,USA,0.00000191,0.00000176
1995,12,NLD,0.00000081,0.00051010
1995,12,FRA,0.00000065,0.00019060
1995,12,JPN,0.00000059,0.00067000
1995,12,IDN,0.00000056,0.00032944
1995,12,Other,0.00000277,0.00231611
1995,13,USA,0.00001910,0.00015570
1995,13,ITA,0.00000165,0.00008574
1995,13,GBR,0.00000121,0.00015319
1995,13,BEL,0.00000083,0.00001619
1995,13,DEU,0.00000077,0.00015511
1995,13,Other,0.00000487,0.00071899
1995,14,JPN,0.00000085,0.00283319
1995,14,GBR,0.00000017,0.00008778
1995,14,BRA,0.00000008,0.00003200
1995,14,MEX,0.00000005,0.00002375
1995,14,IND,0.00000004,0.00008305
1995,14,Other,0.00000003,0.00004068
1995,15,UGA,0.00000910,0.00994416
1995,15,TZA,0.00000109,0.00161955
1995,15,ZA1,0.00000040,0.00040000
1995,15,BDI,0.00000025,0.00026855
1995,15,FRA,0.00000010,0.00002000
1995,15,Other,0.00000019,0.00006289
1995,16,UGA,0.00000017,0.00017615
1995,16,FRA,0.00000001,0.00000513
1995,16,TZA,0.00000001,0.00001000
1995,16,MEX,0.00000000,0.00000050
1995,17,UGA,0.00000398,0.01785653
1995,17,TZA,0.00000023,0.00037165
1995,17,COM,0.00000008,0.00015000
1995,17,SGP,0.00000007,0.00000538
1995,17,ETH,0.00000004,0.00020096
1995,17,Other,0.00000003,0.00005602
1995,18,SAU,0.00000027,0.00004240
1995,18,TZA,0.00000017,0.00003052
1995,18,NLD,0.00000014,0.00009624
1995,18,ZA1,0.00000008,0.00006710
1995,18,ISR,0.00000007,0.00000000
1995,18,Other,0.00000007,0.00006353
1995,19,UGA,0.00000129,0.00118997
1995,19,GBR,0.00000017,0.00004877
1995,19,BDI,0.00000015,0.00014764
1995,19,CYP,0.00000010,0.00001325
1995,19,TZA,0.00000004,0.00006310
1995,19,Other,0.00000001,0.00000712
1995,20,FRA,0.00002215,0.01653422
1995,20,GBR,0.00001452,0.01375641
1995,20,DEU,0.00001217,0.01211300
1995,20,ITA,0.00000975,0.01627804
1995,20,NLD,0.00000886,0.00794587
1995,20,Other,0.00002056,0.02156508
1995,21,USA,0.00000253,0.00046019
1995,21,DEU,0.00000204,0.00018130
1995,21,ITA,0.00000137,0.00017255
1995,21,GBR,0.00000110,0.00015707
1995,21,UGA,0.00000101,0.00071130
1995,21,Other,0.00000252,0.00871297
1995,22,TZA,0.00000637,0.22531676
1995,22,NLD,0.00000049,0.00092826
1995,22,UGA,0.00000030,0.00091031
1995,22,GBR,0.00000016,0.00019676
1995,22,CAN,0.00000011,0.00012624
1995,22,Other,0.00000021,0.00012206
1995,23,COM,0.00000009,0.00021485
1995,23,ZA1,0.00000007,0.00079000
1995,23,TZA,0.00000006,0.00008109
1995,23,THA,0.00000005,0.00009000
1995,23,DNK,0.00000003,0.00001400
1995,23,Other,0.00000006,0.00008923
1995,24,GBR,0.00000087,0.00026976
1995,24,NLD,0.00000066,0.00019273
1995,24,JPN,0.00000029,0.00010692
1995,24,ITA,0.00000026,0.00014940
1995,24,FRA,0.00000013,0.00002930
1995,24,Other,0.00000043,0.00018459
1995,25,UGA,0.00003970,0.24444398
1995,25,MUS,0.00001293,0.19359800
1995,25,FRA,0.00000877,0.07366600
1995,25,DEU,0.00000260,0.02162740
1995,25,SYC,0.00000163,0.01854650
1995,25,Other,0.00000477,0.04405976
1995,26,BRA,0.00000038,0.00003744
1995,26,IND,0.00000031,0.00091269
1995,26,BEL,0.00000006,0.00009020
1995,26,TZA,0.00000000,0.00001363
1995,27,UGA,0.00001089,0.09676776
1995,27,MUS,0.00000460,0.04138800
1995,27,COM,0.00000226,0.01118273
1995,27,FRA,0.00000188,0.01427234
1995,27,BDI,0.00000111,0.00096798
1995,27,Other,0.00000199,0.00278584
1995,28,THA,0.00000826,0.04733100
1995,28,ZA1,0.00000383,0.03397693
1995,28,SAU,0.00000243,0.01527085
1995,28,MYS,0.00000207,0.01952500
1995,28,UGA,0.00000176,0.00454158
1995,28,Other,0.00000574,0.02275443
1995,29,UGA,0.00000079,0.00036562
1995,29,GBR,0.00000042,0.00000087
1995,29,AUS,0.00000010,0.00000113
1995,29,TZA,0.00000007,0.00004311
1995,29,MWI,0.00000003,0.00000237
1995,29,Other,0.00000011,0.00005751
1995,30,ISR,0.00001200,0.00000000
1995,30,HKG,0.00000900,0.00218876
1995,30,NLD,0.00000762,0.00197534
1995,30,UGA,0.00000740,0.00187824
1995,30,JPN,0.00000691,0.00173440
1995,30,Other,0.00004796,0.03817197
1995,31,UGA,0.00000027,0.00035899
1995,31,TZA,0.00000012,0.00018442
1995,31,MUS,0.00000001,0.00002500
1995,31,ZA1,0.00000000,0.00000681
1995,32,IND,0.00000414,0.00421452
1995,32,USA,0.00000114,0.00045000
1995,32,UGA,0.00000112,0.00096888
1995,32,DNK,0.00000107,0.00004948
1995,32,IRL,0.00000090,0.00002547
1995,32,Other,0.00000208,0.00079914
1995,33,UGA,0.00000125,0.00057954
1995,33,ETH,0.00000058,0.00058097
1995,33,ZWE,0.00000034,0.00000000
1995,33,TZA,0.00000008,0.00003979
1995,33,SDN,0.00000007,0.00001331
1995,33,Other,0.00000023,0.00005266
1995,34,UGA,0.00000508,0.00363815
1995,34,ETH,0.00000110,0.00146031
1995,34,BDI,0.00000104,0.00069299
1995,34,TZA,0.00000036,0.00089216
1995,34,USA,0.00000008,0.00002690
1995,34,Other,0.00000014,0.00006074
1995,35,UGA,0.00000037,0.00016616
1995,35,TZA,0.00000006,0.00002663
1995,35,ZA1,0.00000003,0.00000900
1995,35,ZWE,0.00000001,0.00001736
1995,35,ETH,0.00000001,0.00000319
1995,35,Other,0.00000000,0.00000033
1995,36,UGA,0.00000026,0.00006657
1995,36,TZA,0.00000003,0.00001474
1995,37,ETH,0.00000024,0.00001497
1995,37,TZA,0.00000008,0.00001005
1995,37,UGA,0.00000004,0.00001927
1995,37,GBR,0.00000003,0.00000001
1995,37,ZMB,0.00000002,0.00000067
1995,37,Other,0.00000002,0.00000043
1995,38,UGA,0.00000295,0.00101972
1995,38,TZA,0.00000208,0.00570388
1995,38,ZA1,0.00000057,0.00022949
1995,38,BDI,0.00000030,0.00009704
1995,38,ETH,0.00000017,0.00010989
1995,38,Other,0.00000066,0.00017567
1995,39,UGA,0.00000838,0.00563271
1995,39,ETH,0.00000416,0.00323458
1995,39,TZA,0.00000210,0.03540415
1995,39,BDI,0.00000106,0.00040113
1995,39,SYC,0.00000032,0.00005728
1995,39,Other,0.00000087,0.00040847
1995,40,UGA,0.00000399,0.00127360
1995,40,TZA,0.00000046,0.00027837
1995,40,ETH,0.00000019,0.00011292
1995,40,NZL,0.00000016,0.00004506
1995,40,BEL,0.00000013,0.00001320
1995,40,Other,0.00000069,0.00014331
1995,41,ITA,0.00001697,0.00466996
1995,41,HKG,0.00000822,0.00578001
1995,41,GBR,0.00000203,0.00014973
1995,41,IND,0.00000170,0.00017521
1995,41,FRA,0.00000134,0.00008423
1995,41,Other,0.00000605,0.00140929
1995,42,NOR,0.00000032,0.00000681
1995,42,USA,0.00000013,0.00000312
1995,42,JPN,0.00000007,0.00000173
1995,42,GBR,0.00000005,0.00000458
1995,42,AUT,0.00000005,0.00000431
1995,42,Other,0.00000024,0.00008529
1995,43,TZA,0.00000003,0.00000400
1995,43,JPN,0.00000000,0.00000012
1995,44,USA,0.00000191,0.00000000
1995,44,UGA,0.00000123,0.00796180
1995,44,ETH,0.00000076,0.00304013
1995,44,TZA,0.00000069,0.29616014
1995,44,SAU,0.00000048,0.00085902
1995,44,Other,0.00000378,0.00238691
1995,45,UGA,0.00000001,0.00000832
1995,45,USA,0.00000000,0.00000000
1995,45,BDI,0.00000000,0.00000100
1995,46,USA,0.00000032,0.00003264
1995,46,DEU,0.00000029,0.00004659
1995,46,ISR,0.00000013,0.00000000
1995,46,ITA,0.00000012,0.00000431
1995,46,GBR,0.00000010,0.00000750
1995,46,Other,0.00000044,0.00008563
1995,47,ZWE,0.00000003,0.00000350
1995,47,UGA,0.00000002,0.00012532
1995,47,SVN,0.00000002,0.00002371
1995,47,TZA,0.00000001,0.00002125
1995,48,UGA,0.00000811,0.00804373
1995,48,TZA,0.00000339,0.00230578
1995,48,EGY,0.00000117,0.00099162
1995,48,ETH,0.00000081,0.00143506
1995,48,SYC,0.00000075,0.00022228
1995,48,Other,0.00000144,0.00078799
1995,49,TZA,0.00000513,0.00055597
1995,49,UGA,0.00000127,0.00030681
1995,49,GBR,0.00000099,0.00004204
1995,49,ETH,0.00000047,0.00003654
1995,49,USA,0.00000009,0.00000424
1995,49,Other,0.00000020,0.00001800
1995,50,ITA,0.00000049,0.00010816
1995,50,USA,0.00000018,0.00003420
1995,50,IND,0.00000006,0.00016270
1995,50,GBR,0.00000005,0.00002800
1995,50,ETH,0.00000005,0.00013052
1995,50,Other,0.00000012,0.00002220
1995,51,GBR,0.00000167,0.00064153
1995,51,JPN,0.00000027,0.00000001
