year,product_chapter,value_trln_USD,quantity_mln_metric_tons
1995,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0.00060848,0.23675053
1995,Fabrics; knitted or crocheted,0.00011215,0.02785581
1995,Pharmaceutical products,0.00009089,0.04594872
1995,"Preparations of vegetables, fruit, nuts or other parts of plants",0.00008801,0.08819262
1995,Glass and glassware,0.00007812,0.11962489
1995,Other,0.00066019,1.99980722
1996,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0.00062744,0.29846506
1996,Pharmaceutical products,0.00012754,0.03665625
1996,Fabrics; knitted or crocheted,0.00012176,0.03158901
1996,"Preparations of vegetables, fruit, nuts or other parts of plants",0.00010920,0.09465999
1996,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00009563,0.11467045
1996,Other,0.00073760,2.06313008
1997,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0.00073311,0.27004213
1997,Pharmaceutical products,0.00012801,0.02890509
1997,Fabrics; knitted or crocheted,0.00012021,0.03647426
1997,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00010793,0.55015983
1997,"Preparations of vegetables, fruit, nuts or other parts of plants",0.00009757,0.10151942
1997,Other,0.00100195,2.62736947
1998,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0.00079017,0.31074260
1998,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00014911,0.60725125
1998,Fabrics; knitted or crocheted,0.00012758,0.03632246
1998,Pharmaceutical products,0.00010676,0.02455911
1998,Glass and glassware,0.00010436,0.07509766
1998,Other,0.00099471,2.97900003
1999,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0.00064324,0.30655445
1999,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00016786,0.67559382
1999,Fabrics; knitted or crocheted,0.00014820,0.04080705
1999,"Preparations of vegetables, fruit, nuts or other parts of plants",0.00009434,0.08496683
1999,Pharmaceutical products,0.00009302,0.02314078
1999,Other,0.00089557,2.59482827
2000,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0.00065961,0.30802507
2000,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00019313,0.40896083
2000,Fabrics; knitted or crocheted,0.00015285,0.03981102
2000,Glass and glassware,0.00012015,0.05898570
2000,Pharmaceutical products,0.00009511,0.02197502
2000,Other,0.00077873,1.58051518
2001,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0.00062008,0.34820866
2001,Fabrics; knitted or crocheted,0.00018481,0.05371316
2001,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00015883,0.14854446
2001,Glass and glassware,0.00011636,0.06059063
2001,Pharmaceutical products,0.00010731,0.02444095
2001,Other,0.00089149,1.68106002
2002,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0.00040370,0.25560233
2002,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00022330,0.60658816
2002,Fabrics; knitted or crocheted,0.00020398,0.05225628
2002,Apparel and clothing accessories; not knitted or crocheted,0.00011315,0.00859415
2002,Pharmaceutical products,0.00010617,0.03439515
2002,Other,0.00097831,1.79352348
2003,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0.00064722,0.37202810
2003,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00029790,0.93585301
2003,Fabrics; knitted or crocheted,0.00027426,0.07227757
2003,Glass and glassware,0.00015989,0.07999082
2003,Apparel and clothing accessories; not knitted or crocheted,0.00014620,0.00934976
2003,Other,0.00136395,2.45368798
2004,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0.00063054,0.35371092
2004,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00038186,0.99325865
2004,Fabrics; knitted or crocheted,0.00034094,0.08965728
2004,Glass and glassware,0.00019095,0.08768705
2004,Apparel and clothing accessories; not knitted or crocheted,0.00018297,0.00671152
2004,Other,0.00149442,2.82796782
2005,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0.00073985,0.40912263
2005,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00044758,0.97100762
2005,Fabrics; knitted or crocheted,0.00037836,0.09397082
2005,Apparel and clothing accessories; not knitted or crocheted,0.00026877,0.00947257
2005,Glass and glassware,0.00021301,0.09042229
2005,Other,0.00183200,2.68645808
2006,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0.00084274,0.37960253
2006,Fabrics; knitted or crocheted,0.00046792,0.10622204
2006,Apparel and clothing accessories; not knitted or crocheted,0.00026055,0.00952783
2006,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00022211,0.24096173
2006,Glass and glassware,0.00018832,0.10950575
2006,Other,0.00214267,2.61362630
2007,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0.00090375,0.44094529
2007,Fabrics; knitted or crocheted,0.00058658,0.09861819
2007,Apparel and clothing accessories; not knitted or crocheted,0.00024218,0.00861896
2007,Glass and glassware,0.00023984,0.14082973
2007,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00020589,0.20400138
2007,Other,0.00263038,2.98343533
2008,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0.00116329,0.46728352
2008,Fabrics; knitted or crocheted,0.00067655,0.10521074
2008,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",0.00030001,1.11938185
2008,Glass and glassware,0.00024047,0.11927125
2008,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00022819,0.20437321
