year,product_chapter,value_trln_USD,quantity_mln_metric_tons
1995,"Aircraft, spacecraft, and parts thereof",0.00004244,0.00033461
1995,"Ships, boats and floating structures",0.00002981,0.02810530
1995,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00002108,0.00169329
1995,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00002107,0.00124992
1995,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00001549,0.00239024
1995,Other,0.00011941,0.20659613
1996,"Ships, boats and floating structures",0.00005736,0.01397682
1996,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00003543,0.00145243
1996,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00002565,0.00413014
1996,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00002116,0.00235403
1996,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00001713,0.08702575
1996,Other,0.00013237,0.11956913
1997,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00004357,0.27606543
1997,"Ships, boats and floating structures",0.00003357,0.02263811
1997,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00003238,0.00506151
1997,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00002274,0.00204503
1997,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00001758,0.00073949
1997,Other,0.00012734,0.12474766
1998,"Ships, boats and floating structures",0.00013139,0.05216367
1998,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00004242,0.00461364
1998,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00002722,0.21830426
1998,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00002244,0.00180671
1998,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00001805,0.00108398
1998,Other,0.00014365,0.15404232
1999,"Ships, boats and floating structures",0.00044758,0.09931217
1999,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00006338,0.34618539
1999,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00005787,0.00835570
1999,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00003715,0.00410034
1999,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00003415,0.00293754
1999,Other,0.00024021,0.21476037
2000,"Ships, boats and floating structures",0.00048970,0.12704712
2000,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00006891,0.24502391
2000,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00005049,0.00324286
2000,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00004497,0.00317507
2000,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00002314,0.00333107
2000,Other,0.00023684,0.21078831
2001,"Ships, boats and floating structures",0.00014778,0.07990759
2001,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00002957,0.17483325
2001,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00002790,0.00181370
2001,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00001574,0.00633396
2001,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00001086,0.00152117
2001,Other,0.00013621,0.12030657
2002,"Ships, boats and floating structures",0.00020225,0.05826818
2002,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00003432,0.13427977
2002,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00002168,0.00083242
2002,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00002112,0.00152363
2002,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00001758,0.00301674
2002,Other,0.00013275,0.19726198
2003,"Ships, boats and floating structures",0.00008549,0.03590155
