year,product_chapter,value_trln_USD,quantity_mln_metric_tons
1995,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00002919,0.18647316
1995,Cereals,0.00000297,0.00421512
1995,Pharmaceutical products,0.00000180,0.00043818
1995,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00000180,0.00006555
1995,"Food industries, residues and wastes thereof; prepared animal fodder",0.00000170,0.00924411
1995,Other,0.00001406,0.01122739
1996,"Ships, boats and floating structures",0.00003018,0.00689481
1996,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",0.00000535,0.00000047
1996,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00000224,0.00002596
1996,Pharmaceutical products,0.00000190,0.00045811
1996,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00000178,0.00021903
1996,Other,0.00001122,0.00912275
1997,"Ships, boats and floating structures",0.00004396,0.01828180
1997,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00002235,0.00396230
1997,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00000262,0.00010047
1997,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00000206,0.00017857
1997,"Beverages, spirits and vinegar",0.00000154,0.00062387
1997,Other,0.00001392,0.03048356
1998,"Ships, boats and floating structures",0.00000850,0.00549719
1998,"Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes",0.00000431,0.00550366
1998,Pharmaceutical products,0.00000210,0.00094396
1998,"Aircraft, spacecraft, and parts thereof",0.00000149,0.00001891
1998,Raw hides and skins (other than furskins) and leather,0.00000131,0.00005780
1998,Other,0.00000988,0.03250491
1999,"Ships, boats and floating structures",0.00002112,0.01501648
1999,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00000357,0.00094077
1999,"Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes",0.00000331,0.00517430
1999,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00000296,0.00034183
1999,Sugars and sugar confectionery,0.00000201,0.00695006
1999,Other,0.00002148,0.04396782
2000,"Ships, boats and floating structures",0.00007634,0.08958013
2000,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00003209,0.12907004
2000,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00000967,0.00013066
2000,"Ores, slag and ash",0.00000683,0.00330753
2000,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00000481,0.00164402
2000,Other,0.00002141,0.04522567
2001,"Ships, boats and floating structures",0.00018957,0.09291312
2001,"Food industries, residues and wastes thereof; prepared animal fodder",0.00000341,0.01554288
2001,Plastics and articles thereof,0.00000335,0.00321908
2001,Iron or steel articles,0.00000181,0.00117897
2001,"Beverages, spirits and vinegar",0.00000177,0.00069996
2001,Other,0.00001314,0.04341696
2002,"Ships, boats and floating structures",0.00020591,0.08123567
2002,Plastics and articles thereof,0.00001147,0.01205166
2002,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00001028,0.06667194
2002,Sugars and sugar confectionery,0.00000775,0.02007103
2002,"Food industries, residues and wastes thereof; prepared animal fodder",0.00000198,0.00938386
2002,Other,0.00001513,0.01032733
2003,"Ships, boats and floating structures",0.00034632,0.14547830
2003,"Food industries, residues and wastes thereof; prepared animal fodder",0.00001274,0.05667757
2003,Plastics and articles thereof,0.00001213,0.02088935
2003,Aluminium and articles thereof,0.00000846,0.00540122
2003,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00000570,0.01505915
2003,Other,0.00002561,0.05120833
2004,"Ships, boats and floating structures",0.00013713,0.10514688
2004,Plastics and articles thereof,0.00001162,0.00902319
2004,Pharmaceutical products,0.00000528,0.00386741
2004,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00000442,0.01122252
2004,"Food industries, residues and wastes thereof; prepared animal fodder",0.00000238,0.00713900
2004,Other,0.00001683,0.01184696
2005,"Ships, boats and floating structures",0.00028161,0.09179333
2005,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00008824,0.03045692
2005,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00000780,0.00028079
2005,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00000469,0.00061314
2005,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00000304,0.00044190
2005,Other,0.00002529,0.01765932
2006,"Ships, boats and floating structures",0.00033047,0.11817885
2006,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00000343,0.00889688
2006,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00000239,0.00281947
2006,Iron and steel,0.00000177,0.00272536
2006,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0.00000143,0.00040111
2006,Other,0.00001775,0.02213467
2007,"Ships, boats and floating structures",0.00014306,0.11670502
2007,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00005922,0.03104886
2007,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00001718,0.00076591
2007,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00000926,0.00087732
2007,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00000822,0.00116738
2007,Other,0.00004923,0.03456209
2008,"Ships, boats and floating structures",0.00015732,0.03617894
2008,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00004258,0.04179246
2008,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00003789,0.00222419
2008,Iron and steel,0.00002335,0.03319480
2008,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00001558,0.00192583
2008,Other,0.00009299,0.04568767
2009,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00050040,1.54656741
