year,product_chapter,value_trln_USD,quantity_mln_metric_tons
1995,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00053028,4.76062417
1995,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00039810,0.78933753
1995,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00027230,0.06252665
1995,Plastics and articles thereof,0.00011183,0.07166782
1995,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00010291,4.64880291
1995,Other,0.00130140,1.30648060
1996,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00043578,0.03906896
1996,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00038041,0.01243930
1996,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00020925,0.01139079
1996,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00013229,0.00099136
1996,"Paper and paperboard; articles of paper pulp, of paper or paperboard",0.00009406,0.00652654
1996,Other,0.00098249,0.30394649
1997,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00038746,0.02130706
1997,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00032230,0.03406904
1997,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00020921,0.03520770
1997,Plastics and articles thereof,0.00009890,0.37326895
1997,Iron and steel,0.00008085,0.01259190
1997,Other,0.00098298,0.38368239
1998,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00034225,0.02920893
1998,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00024592,0.02397971
1998,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00017406,0.01173029
1998,Plastics and articles thereof,0.00007239,0.04000286
1998,Cereals,0.00006668,0.04597509
1998,Other,0.00086998,0.25055363
1999,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00026767,0.73688153
1999,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00020019,0.32745336
1999,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00013223,0.30261743
1999,Plastics and articles thereof,0.00007512,0.08479512
